Network_id,type,gini,percentile_observed_gini
18_1_bundgaard_2003_denmark,observed,0.31652173913043474,1
18_1_bundgaard_2003_denmark,null,0.24000000000000002,1
18_1_bundgaard_2003_denmark,null,0.22492753623188413,1
18_1_bundgaard_2003_denmark,null,0.23246376811594208,1
18_1_bundgaard_2003_denmark,null,0.24463768115942022,1
18_1_bundgaard_2003_denmark,null,0.24115942028985507,1
18_1_bundgaard_2003_denmark,null,0.2828985507246376,1
18_1_bundgaard_2003_denmark,null,0.25507246376811593,1
18_1_bundgaard_2003_denmark,null,0.2736231884057972,1
18_1_bundgaard_2003_denmark,null,0.24289855072463776,1
18_1_bundgaard_2003_denmark,null,0.2915942028985508,1
18_1_bundgaard_2003_denmark,null,0.23246376811594208,1
18_1_bundgaard_2003_denmark,null,0.23826086956521733,1
18_1_bundgaard_2003_denmark,null,0.2742028985507246,1
18_1_bundgaard_2003_denmark,null,0.2515942028985508,1
18_1_bundgaard_2003_denmark,null,0.24521739130434786,1
18_1_bundgaard_2003_denmark,null,0.24463768115942022,1
18_1_bundgaard_2003_denmark,null,0.23420289855072454,1
18_1_bundgaard_2003_denmark,null,0.24347826086956517,1
18_1_bundgaard_2003_denmark,null,0.21043478260869566,1
18_1_bundgaard_2003_denmark,null,0.248695652173913,1
18_1_bundgaard_2003_denmark,null,0.25333333333333324,1
18_1_bundgaard_2003_denmark,null,0.23362318840579713,1
18_1_bundgaard_2003_denmark,null,0.23710144927536228,1
18_1_bundgaard_2003_denmark,null,0.21855072463768124,1
18_1_bundgaard_2003_denmark,null,0.28115942028985513,1
18_1_bundgaard_2003_denmark,null,0.248695652173913,1
18_1_bundgaard_2003_denmark,null,0.2608695652173914,1
18_1_bundgaard_2003_denmark,null,0.23826086956521733,1
18_1_bundgaard_2003_denmark,null,0.2243478260869565,1
18_1_bundgaard_2003_denmark,null,0.22724637681159424,1
18_1_bundgaard_2003_denmark,null,0.2243478260869565,1
18_1_bundgaard_2003_denmark,null,0.2521739130434782,1
18_1_bundgaard_2003_denmark,null,0.24521739130434786,1
18_1_bundgaard_2003_denmark,null,0.23014492753623197,1
18_1_bundgaard_2003_denmark,null,0.2765217391304347,1
18_1_bundgaard_2003_denmark,null,0.2544927536231885,1
18_1_bundgaard_2003_denmark,null,0.256231884057971,1
18_1_bundgaard_2003_denmark,null,0.2266666666666666,1
18_1_bundgaard_2003_denmark,null,0.27072463768115945,1
18_1_bundgaard_2003_denmark,null,0.26666666666666666,1
18_1_bundgaard_2003_denmark,null,0.27536231884057966,1
18_1_bundgaard_2003_denmark,null,0.20753623188405793,1
18_1_bundgaard_2003_denmark,null,0.2759420289855073,1
18_1_bundgaard_2003_denmark,null,0.2678260869565217,1
18_1_bundgaard_2003_denmark,null,0.2440579710144928,1
18_1_bundgaard_2003_denmark,null,0.2915942028985508,1
18_1_bundgaard_2003_denmark,null,0.25507246376811593,1
18_1_bundgaard_2003_denmark,null,0.22144927536231876,1
18_1_bundgaard_2003_denmark,null,0.2289855072463767,1
18_1_bundgaard_2003_denmark,null,0.2759420289855073,1
18_1_bundgaard_2003_denmark,null,0.25565217391304357,1
18_1_bundgaard_2003_denmark,null,0.2568115942028986,1
18_1_bundgaard_2003_denmark,null,0.22956521739130434,1
18_1_bundgaard_2003_denmark,null,0.25565217391304357,1
18_1_bundgaard_2003_denmark,null,0.25565217391304357,1
18_1_bundgaard_2003_denmark,null,0.2626086956521739,1
18_1_bundgaard_2003_denmark,null,0.26608695652173925,1
18_1_bundgaard_2003_denmark,null,0.25565217391304357,1
18_1_bundgaard_2003_denmark,null,0.22550724637681155,1
18_1_bundgaard_2003_denmark,null,0.23826086956521733,1
18_1_bundgaard_2003_denmark,null,0.2898550724637681,1
18_1_bundgaard_2003_denmark,null,0.26028985507246377,1
18_1_bundgaard_2003_denmark,null,0.2353623188405796,1
18_1_bundgaard_2003_denmark,null,0.22782608695652165,1
18_1_bundgaard_2003_denmark,null,0.26898550724637676,1
18_1_bundgaard_2003_denmark,null,0.2701449275362318,1
18_1_bundgaard_2003_denmark,null,0.26608695652173925,1
18_1_bundgaard_2003_denmark,null,0.2591304347826087,1
18_1_bundgaard_2003_denmark,null,0.23014492753623197,1
18_1_bundgaard_2003_denmark,null,0.2289855072463767,1
18_1_bundgaard_2003_denmark,null,0.25971014492753636,1
18_1_bundgaard_2003_denmark,null,0.27710144927536234,1
18_1_bundgaard_2003_denmark,null,0.21681159420289856,1
18_1_bundgaard_2003_denmark,null,0.27478260869565224,1
18_1_bundgaard_2003_denmark,null,0.27710144927536234,1
18_1_bundgaard_2003_denmark,null,0.20811594202898556,1
18_1_bundgaard_2003_denmark,null,0.2672463768115943,1
18_1_bundgaard_2003_denmark,null,0.27536231884057966,1
18_1_bundgaard_2003_denmark,null,0.24695652173913032,1
18_1_bundgaard_2003_denmark,null,0.24463768115942022,1
18_1_bundgaard_2003_denmark,null,0.2608695652173914,1
18_1_bundgaard_2003_denmark,null,0.20637681159420287,1
18_1_bundgaard_2003_denmark,null,0.25797101449275367,1
18_1_bundgaard_2003_denmark,null,0.256231884057971,1
18_1_bundgaard_2003_denmark,null,0.23362318840579713,1
18_1_bundgaard_2003_denmark,null,0.286376811594203,1
18_1_bundgaard_2003_denmark,null,0.24695652173913032,1
18_1_bundgaard_2003_denmark,null,0.22492753623188413,1
18_1_bundgaard_2003_denmark,null,0.2591304347826087,1
18_1_bundgaard_2003_denmark,null,0.28405797101449287,1
18_1_bundgaard_2003_denmark,null,0.23594202898550723,1
18_1_bundgaard_2003_denmark,null,0.26608695652173925,1
18_1_bundgaard_2003_denmark,null,0.25507246376811593,1
18_1_bundgaard_2003_denmark,null,0.21623188405797092,1
18_1_bundgaard_2003_denmark,null,0.2266666666666666,1
18_1_bundgaard_2003_denmark,null,0.23478260869565218,1
18_1_bundgaard_2003_denmark,null,0.23188405797101444,1
18_1_bundgaard_2003_denmark,null,0.24985507246376806,1
18_1_bundgaard_2003_denmark,null,0.21681159420289856,1
18_1_bundgaard_2003_denmark,null,0.2637681159420289,1
18_1_bundgaard_2003_denmark,null,0.23942028985507238,1
18_1_bundgaard_2003_denmark,null,0.2156521739130435,1
18_1_bundgaard_2003_denmark,null,0.27130434782608687,1
18_1_bundgaard_2003_denmark,null,0.24057971014492743,1
18_1_bundgaard_2003_denmark,null,0.27246376811594214,1
18_1_bundgaard_2003_denmark,null,0.26608695652173925,1
18_1_bundgaard_2003_denmark,null,0.2631884057971015,1
18_1_bundgaard_2003_denmark,null,0.2463768115942029,1
18_1_bundgaard_2003_denmark,null,0.2672463768115943,1
18_1_bundgaard_2003_denmark,null,0.23826086956521733,1
18_1_bundgaard_2003_denmark,null,0.2626086956521739,1
18_1_bundgaard_2003_denmark,null,0.22086956521739134,1
18_1_bundgaard_2003_denmark,null,0.22086956521739134,1
18_1_bundgaard_2003_denmark,null,0.2133333333333334,1
18_1_bundgaard_2003_denmark,null,0.25797101449275367,1
18_1_bundgaard_2003_denmark,null,0.2869565217391304,1
18_1_bundgaard_2003_denmark,null,0.25101449275362314,1
18_1_bundgaard_2003_denmark,null,0.22956521739130434,1
18_1_bundgaard_2003_denmark,null,0.27884057971014503,1
18_1_bundgaard_2003_denmark,null,0.2626086956521739,1
18_1_bundgaard_2003_denmark,null,0.2852173913043479,1
18_1_bundgaard_2003_denmark,null,0.2202898550724637,1
18_1_bundgaard_2003_denmark,null,0.287536231884058,1
18_1_bundgaard_2003_denmark,null,0.2886956521739131,1
18_1_bundgaard_2003_denmark,null,0.25971014492753636,1
18_1_bundgaard_2003_denmark,null,0.26434782608695656,1
18_1_bundgaard_2003_denmark,null,0.2568115942028986,1
18_1_bundgaard_2003_denmark,null,0.2736231884057972,1
18_1_bundgaard_2003_denmark,null,0.20173913043478267,1
18_1_bundgaard_2003_denmark,null,0.21391304347826082,1
18_1_bundgaard_2003_denmark,null,0.25739130434782603,1
18_1_bundgaard_2003_denmark,null,0.24927536231884065,1
18_1_bundgaard_2003_denmark,null,0.27710144927536234,1
18_1_bundgaard_2003_denmark,null,0.2759420289855073,1
18_1_bundgaard_2003_denmark,null,0.2515942028985508,1
18_1_bundgaard_2003_denmark,null,0.2504347826086957,1
18_1_bundgaard_2003_denmark,null,0.25101449275362314,1
