Network_id,Type_network,Node_id,Node_FG,np1,np2,np3,np4,np5,np6,np7,np8,np9,np10,np11,np12,np13,np14,np15,np16,np17,np18,np19,np20,np21,np22,np23,np24,np25,np26,np27,np28,np29,np30,np31,np32,np33,np34,np35,np36,np37,np38,np39,np40,np41,np42,np43,np44,np45,np46
8_2_olesen_2002_mauritius,observed,Apis mellifera,Bee,0,12,0,66,0,26,0,32,0,0,17,168,0,59,0,220,0,31,0,0,33,164,0,30,46,0,0,7,164,0,12,0,0,5,634,0,0,149,0,0,19,206,0,128,0,495
8_2_olesen_2002_mauritius,observed,Borbo borbonica,Lepidoptera,0,3,0,3,0,8,0,7,0,0,36,10,0,3,0,1,0,2,0,0,27,4,0,70,8,0,0,20,10,0,0,0,0,107,5,0,0,54,0,0,9,0,0,1,0,0
8_2_olesen_2002_mauritius,observed,Leptotes pirithous,Lepidoptera,0,5,0,10,0,17,0,29,0,0,67,42,0,13,0,10,0,31,0,0,128,50,0,44,28,0,0,36,54,0,6,0,0,186,42,0,0,112,0,0,78,21,0,6,0,5
8_2_olesen_2002_mauritius,observed,Musca domestica,Non-syrphids-diptera,0,2,0,1,0,8,0,16,0,0,45,4,0,2,0,0,0,20,0,0,95,6,0,38,0,0,0,29,8,0,1,0,0,162,0,0,0,9,0,0,18,0,0,0,0,-0
8_2_olesen_2002_mauritius,observed,Ornidia obesa,Syrphids,0,1,0,0,0,6,0,15,0,0,30,0,0,0,0,-0,0,20,0,0,102,0,0,19,0,0,0,24,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0
8_2_olesen_2002_mauritius,observed,Phalantha phalantha,Lepidoptera,0,2,0,1,0,8,0,13,0,0,38,4,0,2,0,0,0,11,0,0,80,3,0,40,3,0,0,27,8,0,1,0,0,111,0,0,0,24,0,0,7,0,0,0,0,-0
8_2_olesen_2002_mauritius,observed,Phelsuma ornata,Lizards,0,10,0,45,0,25,0,32,0,0,39,113,0,56,0,120,0,31,0,0,67,110,0,34,34,0,0,10,154,0,12,0,0,18,379,0,0,133,0,0,109,73,0,125,0,210
8_2_olesen_2002_mauritius,observed,Protaetia aurichalcea,Coleoptera,0,1,0,0,0,6,0,15,0,0,30,0,0,0,0,-0,0,20,0,0,102,0,0,19,0,0,0,24,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0
8_2_olesen_2002_mauritius,observed,Stratiomydae sp.,Non-syrphids-diptera,0,6,0,15,0,21,0,33,0,0,65,65,0,20,0,20,0,32,0,0,132,68,0,23,60,0,0,34,79,0,9,0,0,175,80,0,0,143,0,0,91,50,0,10,0,15
8_2_olesen_2002_mauritius,observed,Xylocopa fenestrata,Bee,0,3,0,3,0,9,0,12,0,0,51,12,0,3,0,1,0,10,0,0,66,11,0,57,8,0,0,33,11,0,1,0,0,165,3,0,0,58,0,0,22,3,0,0,0,0
8_2_olesen_2002_mauritius,observed,Argusia argentea,2,3,0,21,0,3,0,1,0,31,20,0,0,11,0,91,0,0,0,32,2,0,0,20,0,0,21,8,0,0,1,0,198,74,0,0,45,0,0,23,36,0,0,36,0,249,0
