Network_id,Type_network,Node_id,Node_FG,np1,np2,np3,np4,np5,np6,np7,np8,np9,np10,np11,np12,np13,np14,np15,np16,np17,np18,np19,np20,np21,np22,np23,np24,np25,np26,np27,np28,np29,np30,np31,np32,np33,np34,np35,np36,np37,np38,np39,np40,np41,np42,np43,np44,np45,np46
12_8_bartomeus_spain_2008_LaCunya_unp,observed,Anthophora dispar,Bee,0,1,0,0,0,5,0,10,0,0,8,0,0,0,0,-0,0,10,0,0,24,0,0,11,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,observed,Apis mellifera,Bee,0,5,0,10,0,12,0,21,0,0,2,42,0,3,0,10,0,20,0,0,8,65,0,0,23,0,0,0,17,0,1,0,0,0,54,0,0,6,0,0,1,9,0,0,0,5
12_8_bartomeus_spain_2008_LaCunya_unp,observed,Bombus terrestris,Bee,0,1,0,0,0,5,0,10,0,0,8,0,0,0,0,-0,0,10,0,0,24,0,0,11,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,observed,Ceratina cucurbitina,Bee,0,1,0,0,0,5,0,10,0,0,7,0,0,0,0,-0,0,10,0,0,22,0,0,11,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,observed,Dasypoda cingulata,Bee,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,observed,Heliotaurus ruficollis,Coleoptera,0,1,0,0,0,5,0,10,0,0,7,0,0,0,0,-0,0,10,0,0,22,0,0,11,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,observed,Lasioglossum albocinctum,Bee,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,observed,Lasioglossum imminutus,Bee,0,2,0,1,0,10,0,20,0,0,9,6,0,2,0,0,0,20,0,0,34,6,0,4,9,0,0,1,12,0,1,0,0,6,0,0,0,1,0,0,4,0,0,0,0,-0
12_8_bartomeus_spain_2008_LaCunya_unp,observed,Lasioglossum malachurum,Bee,0,3,0,3,0,10,0,20,0,0,7,16,0,2,0,1,0,20,0,0,26,26,0,4,9,0,0,1,12,0,1,0,0,6,6,0,0,8,0,0,3,2,0,0,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,observed,Lasioglossum sp.,Bee,0,1,0,0,0,2,0,1,0,0,5,0,0,0,0,-0,0,0,0,0,3,0,0,13,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
