Network_id,Node_FG,position,observed_freq,expected_freq_its_GF,expected_freq_all_GF,percentil_its_GF,percentil_all_GF
1_2_bartomeus_spain_2008_fraop_1_2,1,np1,1,1,1,0,0
1_2_bartomeus_spain_2008_fraop_1_2,2,np1,1,1,1,0,0
1_2_bartomeus_spain_2008_fraop_1_2,3,np1,1,1,1,0,0
1_2_bartomeus_spain_2008_fraop_1_2,4,np1,1,1,1,0,0
1_2_bartomeus_spain_2008_fraop_1_2,5,np1,1,1,1,0,0
1_2_bartomeus_spain_2008_fraop_1_2,Bee,np1,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Coleoptera,np1,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Non-bee-Hymenoptera,np1,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Non-syrphids-diptera,np1,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Syrphids,np1,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,1,np2,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,2,np2,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,3,np2,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,4,np2,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,5,np2,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Bee,np2,1,1,1,0,0
1_2_bartomeus_spain_2008_fraop_1_2,Coleoptera,np2,1,1,1,0,0
1_2_bartomeus_spain_2008_fraop_1_2,Non-bee-Hymenoptera,np2,1,1,1,0,0
1_2_bartomeus_spain_2008_fraop_1_2,Non-syrphids-diptera,np2,1,1,1,0,0
1_2_bartomeus_spain_2008_fraop_1_2,Syrphids,np2,1,1,1,0,0
1_2_bartomeus_spain_2008_fraop_1_2,1,np3,0.16489361702127658,0.171425793179967,0.4251847451819162,0.464,0.119
1_2_bartomeus_spain_2008_fraop_1_2,2,np3,0.6666666666666666,0.61116792275883,0.4251847451819162,0.594,0.8222
1_2_bartomeus_spain_2008_fraop_1_2,3,np3,0.72,0.5119740037768035,0.4251847451819162,0.912,0.8974
1_2_bartomeus_spain_2008_fraop_1_2,4,np3,0.28,0.25518057168451436,0.4251847451819162,0.66,0.345
1_2_bartomeus_spain_2008_fraop_1_2,5,np3,0.6363636363636364,0.5761754345094661,0.4251847451819162,0.659,0.8016
1_2_bartomeus_spain_2008_fraop_1_2,Bee,np3,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Coleoptera,np3,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Non-bee-Hymenoptera,np3,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Non-syrphids-diptera,np3,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Syrphids,np3,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,1,np4,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,2,np4,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,3,np4,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,4,np4,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,5,np4,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Bee,np4,0.10289389067524116,0.08464496233441678,0.05730759458929495,0.861,0.8838
1_2_bartomeus_spain_2008_fraop_1_2,Coleoptera,np4,0.08163265306122448,0.06835554549716603,0.05730759458929495,0.676,0.722
1_2_bartomeus_spain_2008_fraop_1_2,Non-bee-Hymenoptera,np4,0.027777777777777776,0.051562277692821366,0.05730759458929495,0.246,0.25
1_2_bartomeus_spain_2008_fraop_1_2,Non-syrphids-diptera,np4,0.023255813953488372,0.05189008539854995,0.05730759458929495,0.19,0.2144
1_2_bartomeus_spain_2008_fraop_1_2,Syrphids,np4,0,0.03008510202352061,0.05730759458929495,0,0
1_2_bartomeus_spain_2008_fraop_1_2,1,np5,0.8351063829787234,0.828574206820033,0.5746152548180838,0.535,0.881
1_2_bartomeus_spain_2008_fraop_1_2,2,np5,0.3333333333333333,0.38883207724117,0.5746152548180838,0.337,0.1442
1_2_bartomeus_spain_2008_fraop_1_2,3,np5,0.28,0.4880259962231965,0.5746152548180838,0.087,0.1026
1_2_bartomeus_spain_2008_fraop_1_2,4,np5,0.72,0.7448194283154856,0.5746152548180838,0.329,0.6526
1_2_bartomeus_spain_2008_fraop_1_2,5,np5,0.36363636363636365,0.4228245654905339,0.5746152548180838,0.32,0.187
1_2_bartomeus_spain_2008_fraop_1_2,Bee,np5,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Coleoptera,np5,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Non-bee-Hymenoptera,np5,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Non-syrphids-diptera,np5,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Syrphids,np5,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,1,np6,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,2,np6,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,3,np6,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,4,np6,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,5,np6,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Bee,np6,0.8971061093247589,0.9153550376655832,0.9418924054107051,0.139,0.117
1_2_bartomeus_spain_2008_fraop_1_2,Coleoptera,np6,0.9183673469387755,0.931644454502834,0.9418924054107051,0.319,0.2752
1_2_bartomeus_spain_2008_fraop_1_2,Non-bee-Hymenoptera,np6,0.9722222222222222,0.9484377223071786,0.9418924054107051,0.74,0.744
1_2_bartomeus_spain_2008_fraop_1_2,Non-syrphids-diptera,np6,0.9767441860465116,0.94810991460145,0.9418924054107051,0.799,0.7814
1_2_bartomeus_spain_2008_fraop_1_2,Syrphids,np6,1,0.9659148979764793,0.9418924054107051,0.37,0.8116
1_2_bartomeus_spain_2008_fraop_1_2,1,np7,0.5392428439519852,0.5316994490985987,0.21462704890141004,0.515,0.889
1_2_bartomeus_spain_2008_fraop_1_2,2,np7,0.014925373134328358,0.051537579267123976,0.21462704890141004,0.357,0.1632
1_2_bartomeus_spain_2008_fraop_1_2,3,np7,0.023668639053254437,0.08858752565451652,0.21462704890141004,0.237,0.2224
1_2_bartomeus_spain_2008_fraop_1_2,4,np7,0.3169811320754717,0.34585667987138724,0.21462704890141004,0.411,0.6766
1_2_bartomeus_spain_2008_fraop_1_2,5,np7,0.012658227848101266,0.05545401061542378,0.21462704890141004,0.24,0.1378
1_2_bartomeus_spain_2008_fraop_1_2,Bee,np7,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Coleoptera,np7,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Non-bee-Hymenoptera,np7,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Non-syrphids-diptera,np7,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Syrphids,np7,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,1,np8,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,2,np8,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,3,np8,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,4,np8,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,5,np8,0,NA,NA,NA,NA
1_2_bartomeus_spain_2008_fraop_1_2,Bee,np8,0.6644067796610169,0.6770845357708344,0.6914345675022366,0.393,0.3124
1_2_bartomeus_spain_2008_fraop_1_2,Coleoptera,np8,0.6346863468634686,0.6936634519690331,0.6914345675022366,0.196,0.1996
1_2_bartomeus_spain_2008_fraop_1_2,Non-bee-Hymenoptera,np8,0.7866108786610879,0.7112124244869217,0.6914345675022366,0.85,0.8584
1_2_bartomeus_spain_2008_fraop_1_2,Non-syrphids-diptera,np8,0.7412587412587412,0.7109677273485921,0.6914345675022366,0.613,0.6794
1_2_bartomeus_spain_2008_fraop_1_2,Syrphids,np8,0.8125,0.6642446979358019,0.6914345675022366,0.776,0.9238
1_2_bartomeus_spain_2008_fraop_1_2,1,np9,0.12557710064635272,0.1395105602694436,0.4982877184382718,0.391,0.0886
1_2_bartomeus_spain_2008_fraop_1_2,2,np9,0.7761194029850746,0.7163482860206919,0.4982877184382718,0.642,0.8354
1_2_bartomeus_spain_2008_fraop_1_2,3,np9,0.6390532544378699,0.6372395141404724,0.4982877184382718,0.483,0.6072
