Network_id,Type_network,Node_id,Node_FG,np1,np2,np3,np4,np5,np6,np7,np8,np9,np10,np11,np12,np13,np14,np15,np16,np17,np18,np19,np20,np21,np22,np23,np24,np25,np26,np27,np28,np29,np30,np31,np32,np33,np34,np35,np36,np37,np38,np39,np40,np41,np42,np43,np44,np45,np46
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Apis mellifera,Bee,0,5,0,10,0,7,0,4,0,0,0,26,0,1,0,10,0,1,0,0,0,14,0,0,14,0,0,0,2,0,0,0,0,0,36,0,0,0,0,0,0,3,0,0,0,5
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Bombus terrestris,Bee,0,2,0,1,0,4,0,3,0,0,6,2,0,1,0,0,0,1,0,0,6,1,0,6,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,-0
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Bombylius torquatus,Non-syrphids-diptera,0,1,0,0,0,3,0,3,0,0,5,0,0,0,0,-0,0,1,0,0,8,0,0,3,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Dasypoda crassicornis,Bee,0,1,0,0,0,3,0,3,0,0,5,0,0,0,0,-0,0,1,0,0,8,0,0,3,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Heliotaurus ruficollis,Coleoptera,0,1,0,0,0,2,0,1,0,0,4,0,0,0,0,-0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Panurgus sp.,Bee,0,1,0,0,0,2,0,1,0,0,4,0,0,0,0,-0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Xylocopa violacea,Bee,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,-0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Cistus ladanifer,3,2,0,5,0,1,0,0,0,7,3,0,0,1,0,6,0,-0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,15,3,0,0,0,0,0,0,3,0,0,0,0,4,0
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Cistus salviifolius,3,3,0,4,0,3,0,1,0,5,8,0,0,0,0,6,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,1,0,0,0,0,0,4,0
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Erica scoparia,1,1,0,4,0,0,0,-0,0,7,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,4,0
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Erica umbellata,2,2,0,4,0,1,0,0,0,6,4,0,0,0,0,6,0,-0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,1,0,0,0,0,0,4,0
12_6_bartomeus_spain_2008_Elpozo_unp,observed,Rosmarinus officinalis,5,4,0,5,0,6,0,4,0,3,13,0,0,1,0,6,0,1,0,1,11,0,0,9,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,0,3,0,0,0,0,4,0
12_6_bartomeus_spain_2008_Elpozo_unp,random 1,Apis mellifera,Bee,0,3,0,3,0,5,0,2,0,0,3,8,0,1,0,1,0,0,0,0,2,3,0,3,6,0,0,0,1,0,0,0,0,0,3,0,0,4,0,0,1,1,0,0,0,0
12_6_bartomeus_spain_2008_Elpozo_unp,random 1,Bombus terrestris,Bee,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,-0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_6_bartomeus_spain_2008_Elpozo_unp,random 1,Bombylius torquatus,Non-syrphids-diptera,0,3,0,3,0,4,0,1,0,0,2,6,0,1,0,1,0,0,0,0,1,1,0,4,3,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0
12_6_bartomeus_spain_2008_Elpozo_unp,random 1,Dasypoda crassicornis,Bee,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,-0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
