Network_id,Type_network,Node_id,Node_FG,np1,np2,np3,np4,np5,np6,np7,np8,np9,np10,np11,np12,np13,np14,np15,np16,np17,np18,np19,np20,np21,np22,np23,np24,np25,np26,np27,np28,np29,np30,np31,np32,np33,np34,np35,np36,np37,np38,np39,np40,np41,np42,np43,np44,np45,np46
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,Apis mellifera,Bee,0,3,0,3,0,8,0,21,0,0,0,14,0,1,0,1,0,35,0,0,0,36,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,Bombus terrestris,Bee,0,2,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,Chrysura refulgens,Non-bee-Hymenoptera,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,-0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,Colletes nigricans,Bee,0,1,0,0,0,7,0,21,0,0,3,0,0,0,0,-0,0,35,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,Colletes sp.,Bee,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,-0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,Dasypoda crassicornis,Bee,0,1,0,0,0,7,0,21,0,0,3,0,0,0,0,-0,0,35,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,Lasioglossum malachurum,Bee,0,1,0,0,0,7,0,21,0,0,3,0,0,0,0,-0,0,35,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,Lasioglossum sp.,Bee,0,1,0,0,0,7,0,21,0,0,3,0,0,0,0,-0,0,35,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,Nomada melathoracica,Bee,0,1,0,0,0,7,0,21,0,0,3,0,0,0,0,-0,0,35,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,Panurgus dargius,Bee,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
