Network_id,Type_network,Node_id,Node_FG,np1,np2,np3,np4,np5,np6,np7,np8,np9,np10,np11,np12,np13,np14,np15,np16,np17,np18,np19,np20,np21,np22,np23,np24,np25,np26,np27,np28,np29,np30,np31,np32,np33,np34,np35,np36,np37,np38,np39,np40,np41,np42,np43,np44,np45,np46
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Ammophila heydeni,Non-bee-Hymenoptera,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Anthophora retusa,Bee,0,1,0,0,0,2,0,1,0,0,8,0,0,0,0,-0,0,0,0,0,6,0,0,8,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Apis mellifera,Bee,0,6,0,15,0,8,0,5,0,0,4,38,0,1,0,20,0,1,0,0,6,22,0,2,19,0,0,0,3,0,0,0,0,2,72,0,0,16,0,0,2,4,0,0,0,15
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Bombus terrestris,Bee,0,1,0,0,0,3,0,3,0,0,8,0,0,0,0,-0,0,1,0,0,14,0,0,6,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Chasmatopterus villosulus,Coleoptera,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,-0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Eucera alternans,Bee,0,1,0,0,0,2,0,1,0,0,5,0,0,0,0,-0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Platynochaetus setosus,Syrphids,0,1,0,0,0,3,0,3,0,0,8,0,0,0,0,-0,0,1,0,0,14,0,0,6,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Tropinota squalida,Coleoptera,0,1,0,0,0,2,0,1,0,0,5,0,0,0,0,-0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Xylocopa cantabrita,Bee,0,4,0,6,0,6,0,4,0,0,8,16,0,1,0,4,0,1,0,0,12,9,0,6,7,0,0,0,3,0,0,0,0,12,14,0,0,16,0,0,4,2,0,0,0,1
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Halimium halimifolium,3,2,0,3,0,1,0,0,0,5,3,0,0,0,0,3,0,-0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,8,3,0,0,8,0,0,1,0,0,0,0,0,1,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Rosmarinus officinalis,5,3,0,8,0,3,0,1,0,8,14,0,0,1,0,13,0,0,0,3,6,0,0,12,0,0,2,1,0,0,0,0,26,20,0,0,0,8,0,0,6,0,0,0,0,11,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Cistus ladanifer,3,3,0,5,0,3,0,1,0,6,10,0,0,0,0,10,0,0,0,4,5,0,0,12,0,0,0,0,0,0,0,0,22,20,0,0,4,0,0,1,0,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Cistus salviifolius,3,2,0,5,0,1,0,0,0,7,5,0,0,0,0,10,0,-0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,26,10,0,0,4,0,0,1,0,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Lavandula stoechas,5,1,0,5,0,0,0,-0,0,8,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4,0,0,1,0,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Spartium junceum,3,1,0,5,0,0,0,-0,0,8,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4,0,0,1,0,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Teucrium fruticans,5,4,0,8,0,6,0,4,0,6,22,0,0,1,0,13,0,1,0,1,20,0,0,16,0,0,1,2,0,0,0,0,20,33,0,0,0,8,0,0,6,0,0,0,0,11,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,observed,Cistus crispus,3,1,0,3,0,0,0,-0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,1,0,0,0,0,0,1,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Ammophila heydeni,Non-bee-Hymenoptera,0,3,0,3,0,5,0,3,0,0,9,8,0,1,0,1,0,1,0,0,8,4,0,7,4,0,0,1,2,0,0,0,0,12,3,0,0,10,0,0,4,1,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Anthophora retusa,Bee,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,-0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Apis mellifera,Bee,0,6,0,15,0,8,0,4,0,0,2,36,0,2,0,20,0,1,0,0,2,16,0,2,18,0,0,0,4,0,0,0,0,0,64,0,0,8,0,0,1,8,0,0,0,15
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Bombus terrestris,Bee,0,1,0,0,0,2,0,1,0,0,5,0,0,0,0,-0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Chasmatopterus villosulus,Coleoptera,0,1,0,0,0,2,0,1,0,0,5,0,0,0,0,-0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Eucera alternans,Bee,0,2,0,1,0,4,0,3,0,0,10,2,0,1,0,0,0,1,0,0,10,1,0,8,0,0,0,1,2,0,0,0,0,13,0,0,0,2,0,0,4,0,0,0,0,-0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Platynochaetus setosus,Syrphids,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,-0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Tropinota squalida,Coleoptera,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Xylocopa cantabrita,Bee,0,1,0,0,0,3,0,3,0,0,8,0,0,0,0,-0,0,1,0,0,12,0,0,4,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Halimium halimifolium,3,2,0,5,0,1,0,0,0,7,5,0,0,0,0,10,0,-0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,24,10,0,0,2,0,0,2,0,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Rosmarinus officinalis,5,2,0,2,0,1,0,0,0,4,2,0,0,0,0,1,0,-0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,9,0,0,1,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Cistus ladanifer,3,4,0,8,0,6,0,4,0,4,20,0,0,2,0,11,0,1,0,1,16,0,0,12,0,0,0,4,0,0,0,0,13,24,0,0,0,6,0,0,9,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Cistus salviifolius,3,2,0,7,0,1,0,0,0,9,5,0,0,1,0,11,0,-0,0,3,0,0,0,5,0,0,2,0,0,0,0,0,25,6,0,0,1,4,0,1,5,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Lavandula stoechas,5,1,0,5,0,0,0,-0,0,8,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,0,2,0,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Spartium junceum,3,3,0,5,0,3,0,1,0,6,10,0,0,0,0,10,0,0,0,3,5,0,0,12,0,0,0,0,0,0,0,0,20,20,0,0,2,0,0,2,0,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Teucrium fruticans,5,2,0,6,0,1,0,0,0,8,4,0,0,1,0,10,0,-0,0,3,0,0,0,4,0,0,2,0,0,0,0,0,22,6,0,0,4,0,0,1,4,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 1,Cistus crispus,3,1,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Ammophila heydeni,Non-bee-Hymenoptera,0,2,0,1,0,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,-0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Anthophora retusa,Bee,0,1,0,0,0,2,0,1,0,0,6,0,0,0,0,-0,0,0,0,0,4,0,0,5,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Apis mellifera,Bee,0,6,0,15,0,8,0,2,0,0,1,36,0,2,0,20,0,0,0,0,0,8,0,1,22,0,0,0,2,0,0,0,0,0,64,0,0,5,0,0,0,8,0,0,0,15
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Bombus terrestris,Bee,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,-0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Chasmatopterus villosulus,Coleoptera,0,1,0,0,0,2,0,1,0,0,6,0,0,0,0,-0,0,0,0,0,4,0,0,5,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Eucera alternans,Bee,0,2,0,1,0,3,0,1,0,0,8,1,0,1,0,0,0,0,0,0,4,0,0,10,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,-0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Platynochaetus setosus,Syrphids,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Tropinota squalida,Coleoptera,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Xylocopa cantabrita,Bee,0,2,0,1,0,3,0,1,0,0,8,1,0,1,0,0,0,0,0,0,4,0,0,10,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,-0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Halimium halimifolium,3,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Rosmarinus officinalis,5,1,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Cistus ladanifer,3,3,0,6,0,3,0,1,0,5,10,0,0,1,0,10,0,0,0,1,4,0,0,10,0,0,0,1,0,0,0,0,18,16,0,0,1,0,0,1,4,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Cistus salviifolius,3,2,0,5,0,1,0,0,0,7,5,0,0,0,0,10,0,-0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,24,10,0,0,1,0,0,2,0,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Lavandula stoechas,5,2,0,6,0,1,0,0,0,7,4,0,0,1,0,10,0,-0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,22,6,0,0,1,0,0,1,4,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Spartium junceum,3,2,0,6,0,1,0,0,0,7,4,0,0,1,0,10,0,-0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,22,6,0,0,1,0,0,1,4,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Teucrium fruticans,5,3,0,6,0,3,0,1,0,5,10,0,0,1,0,10,0,0,0,1,4,0,0,10,0,0,0,1,0,0,0,0,18,16,0,0,1,0,0,1,4,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 2,Cistus crispus,3,2,0,6,0,1,0,0,0,8,6,0,0,0,0,10,0,-0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,24,10,0,0,0,5,0,2,0,0,0,0,0,10,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Ammophila heydeni,Non-bee-Hymenoptera,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Anthophora retusa,Bee,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Apis mellifera,Bee,0,2,0,1,0,5,0,6,0,0,7,5,0,0,0,0,0,4,0,0,19,6,0,3,4,0,0,1,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,-0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Bombus terrestris,Bee,0,3,0,3,0,5,0,6,0,0,6,10,0,0,0,1,0,4,0,0,16,12,0,3,4,0,0,1,0,0,0,0,0,3,5,0,0,12,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Chasmatopterus villosulus,Coleoptera,0,2,0,1,0,5,0,6,0,0,8,3,0,1,0,0,0,4,0,0,18,3,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,2,0,0,0,0,-0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Eucera alternans,Bee,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Platynochaetus setosus,Syrphids,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,-0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Tropinota squalida,Coleoptera,0,2,0,1,0,5,0,6,0,0,7,5,0,0,0,0,0,4,0,0,19,6,0,3,4,0,0,1,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,-0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Xylocopa cantabrita,Bee,0,4,0,6,0,6,0,6,0,0,4,16,0,1,0,4,0,4,0,0,12,15,0,3,5,0,0,0,3,0,0,0,0,1,14,0,0,12,0,0,0,2,0,0,0,1
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Halimium halimifolium,3,2,0,2,0,1,0,0,0,4,2,0,0,0,0,1,0,-0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Rosmarinus officinalis,5,2,0,3,0,1,0,0,0,5,3,0,0,0,0,3,0,-0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,8,3,0,0,4,0,0,1,0,0,0,0,0,1,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Cistus ladanifer,3,5,0,8,0,10,0,10,0,4,30,0,0,1,0,4,0,5,0,0,42,0,0,16,0,0,0,3,0,0,0,0,3,14,0,0,0,21,0,0,2,0,0,0,0,1,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Cistus salviifolius,3,2,0,4,0,1,0,0,0,7,2,0,0,1,0,3,0,-0,0,6,0,0,0,1,0,0,3,0,0,0,0,0,8,1,0,0,8,0,0,0,2,0,0,0,0,1,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Lavandula stoechas,5,1,0,2,0,0,0,-0,0,5,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Spartium junceum,3,2,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,-0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Teucrium fruticans,5,1,0,3,0,0,0,-0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,1,0,0,0,0,0,1,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 3,Cistus crispus,3,2,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,-0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Ammophila heydeni,Non-bee-Hymenoptera,0,2,0,1,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,-0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Anthophora retusa,Bee,0,2,0,1,0,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Apis mellifera,Bee,0,2,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,-0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Bombus terrestris,Bee,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Chasmatopterus villosulus,Coleoptera,0,4,0,6,0,4,0,0,0,0,3,10,0,1,0,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,1,2,0,0,0,1
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Eucera alternans,Bee,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,-0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Platynochaetus setosus,Syrphids,0,3,0,3,0,3,0,0,0,0,5,4,0,1,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,2,1,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Tropinota squalida,Coleoptera,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,-0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Xylocopa cantabrita,Bee,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,-0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Halimium halimifolium,3,2,0,3,0,1,0,0,0,3,3,0,0,0,0,1,0,-0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Rosmarinus officinalis,5,2,0,3,0,1,0,0,0,3,3,0,0,0,0,3,0,-0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,1,0,0,0,0,0,1,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Cistus ladanifer,3,3,0,1,0,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,random 4,Cistus salviifolius,3,2,0,5,0,1,0,0,0,3,3,0,0,1,0,4,0,-0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0,0,2,2,0,0,3,0,0,0,0,1,0
