Network_id,Type_network,Node_id,Node_FG,np1,np2,np3,np4,np5,np6,np7,np8,np9,np10,np11,np12,np13,np14,np15,np16,np17,np18,np19,np20,np21,np22,np23,np24,np25,np26,np27,np28,np29,np30,np31,np32,np33,np34,np35,np36,np37,np38,np39,np40,np41,np42,np43,np44,np45,np46
15_2_peralta_2006_mendoza_site_2,observed,Ammophila sp.,Non-bee-Hymenoptera,0,1,0,0,0,5,0,10,0,0,14,0,0,0,0,-0,0,10,0,0,32,0,0,27,0,0,0,12,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
15_2_peralta_2006_mendoza_site_2,observed,Apis mellifera,Bee,0,6,0,15,0,18,0,41,0,0,13,72,0,9,0,20,0,67,0,0,57,140,0,5,38,0,0,2,53,0,6,0,0,4,114,0,0,51,0,0,7,30,0,2,0,15
15_2_peralta_2006_mendoza_site_2,observed,Audre sp.,Lepidoptera,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,-0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
15_2_peralta_2006_mendoza_site_2,observed,Augochloropsis sp.,Bee,0,4,0,6,0,15,0,38,0,0,21,31,0,7,0,4,0,66,0,0,86,64,0,16,10,0,0,4,38,0,6,0,0,13,20,0,0,35,0,0,14,11,0,1,0,1
15_2_peralta_2006_mendoza_site_2,observed,Bombus opifex,Bee,0,4,0,6,0,10,0,28,0,0,20,26,0,2,0,4,0,56,0,0,72,70,0,25,1,0,0,13,14,0,0,0,0,18,22,0,0,48,0,0,6,4,0,0,0,1
15_2_peralta_2006_mendoza_site_2,observed,Camponotus mus,Non-bee-Hymenoptera,0,1,0,0,0,3,0,3,0,0,7,0,0,0,0,-0,0,1,0,0,10,0,0,24,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
15_2_peralta_2006_mendoza_site_2,observed,Centris brethesi,Bee,0,2,0,1,0,9,0,28,0,0,17,7,0,1,0,0,0,56,0,0,91,21,0,10,0,0,0,14,7,0,0,0,0,20,0,0,0,17,0,0,0,0,0,0,0,-0
15_2_peralta_2006_mendoza_site_2,observed,Compsomyiops fulvicrura,Non-syrphids-diptera,0,3,0,3,0,16,0,41,0,0,22,20,0,6,0,1,0,67,0,0,108,35,0,6,26,0,0,5,35,0,6,0,0,16,7,0,0,18,0,0,13,3,0,1,0,0
15_2_peralta_2006_mendoza_site_2,observed,Copestilum aricia,Syrphids,0,4,0,6,0,14,0,38,0,0,19,34,0,4,0,4,0,66,0,0,98,82,0,10,17,0,0,7,20,0,6,0,0,17,26,0,0,43,0,0,7,8,0,0,0,1
15_2_peralta_2006_mendoza_site_2,observed,Hirmoneura sp.,Non-syrphids-diptera,0,1,0,0,0,3,0,3,0,0,7,0,0,0,0,-0,0,1,0,0,10,0,0,24,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
