Network_id,Node_FG,position,observed_freq,expected_freq_its_GF,expected_freq_all_GF,percentil_its_GF,percentil_all_GF
12_8_bartomeus_spain_2008_LaCunya_unp,1,np1,1,1,1,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,3,np1,1,1,1,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,5,np1,1,1,1,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,Bee,np1,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Coleoptera,np1,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Lepidoptera,np1,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,1,np2,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,3,np2,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,5,np2,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Bee,np2,1,1,1,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,Coleoptera,np2,1,1,1,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,Lepidoptera,np2,1,1,1,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,1,np3,1,0.7062785714285714,0.5456331837881535,0.467,0.81466666666666665
12_8_bartomeus_spain_2008_LaCunya_unp,3,np3,0.5,0.474260727256583,0.5456331837881535,0.537,0.436
12_8_bartomeus_spain_2008_LaCunya_unp,5,np3,0.5,0.456360252679306,0.5456331837881535,0.569,0.436
12_8_bartomeus_spain_2008_LaCunya_unp,Bee,np3,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Coleoptera,np3,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Lepidoptera,np3,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,1,np4,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,3,np4,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,5,np4,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Bee,np4,0.2413793103448276,0.18973921331524976,0.11040651562352777,0.838,0.853
12_8_bartomeus_spain_2008_LaCunya_unp,Coleoptera,np4,0,0.07117532467532467,0.11040651562352777,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,Lepidoptera,np4,0,0.07030500888000887,0.11040651562352777,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,1,np5,0,0.15372142857142856,0.4077001495451798,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,3,np5,0.5,0.5257392727434169,0.4077001495451798,0.348,0.493
12_8_bartomeus_spain_2008_LaCunya_unp,5,np5,0.5,0.543639747320694,0.4077001495451798,0.301,0.493
12_8_bartomeus_spain_2008_LaCunya_unp,Bee,np5,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Coleoptera,np5,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Lepidoptera,np5,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,1,np6,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,3,np6,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,5,np6,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Bee,np6,0.7586206896551724,0.8102607866847502,0.8469268177098056,0.152,0.18633333333333332
12_8_bartomeus_spain_2008_LaCunya_unp,Coleoptera,np6,1,0.8668246753246753,0.8469268177098056,0.293,0.5303333333333333
12_8_bartomeus_spain_2008_LaCunya_unp,Lepidoptera,np6,1,0.8636949911199912,0.8469268177098056,0.298,0.5303333333333333
12_8_bartomeus_spain_2008_LaCunya_unp,1,np7,0,0.009839581496934438,0.12127032734680873,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,3,np7,0.11428571428571428,0.166642653016357,0.12127032734680873,0.457,0.6263333333333333
12_8_bartomeus_spain_2008_LaCunya_unp,5,np7,0.13333333333333333,0.18732874752713477,0.12127032734680873,0.476,0.6483333333333333
12_8_bartomeus_spain_2008_LaCunya_unp,Bee,np7,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Coleoptera,np7,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Lepidoptera,np7,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,1,np8,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,3,np8,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,5,np8,0,NA,NA,NA,NA
12_8_bartomeus_spain_2008_LaCunya_unp,Bee,np8,0.3181818181818182,0.40234797847053916,0.38439341610589733,0.28,0.36966666666666664
12_8_bartomeus_spain_2008_LaCunya_unp,Coleoptera,np8,0.42857142857142855,0.3759869363923831,0.38439341610589733,0.509,0.5296666666666666
