Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,1,2,1,1,0
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,2,3,0.489501312335958,0.418241154571047,0.998
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,3,3,0.510498687664042,0.581758845428953,0.002
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,4,4,0.16532110091743119,0.20987443784591125,0.036
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,5,4,0.5344954128440367,0.604644388556494,0
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,6,4,0.08403669724770642,0.05602337965679393,1
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,7,4,0.21614678899082568,0.12945779394080081,1
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,8,5,0.04402011716591135,0.058259718266157993,0.178
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,9,5,0.1811373936111418,0.23792003380012403,0.003
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,10,5,0.12841273350281862,0.19311922126160805,0
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,11,5,0.09409196418702333,0.08167982863313669,0.935
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,12,5,0.012379794406985742,0.00526205850082005,1
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,13,5,0.28396153421023546,0.2119052160501027,0.992
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,14,5,0.05126008621642533,0.10891448637270314,0
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,15,5,0.09566707195755499,0.06371098376368932,1
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,16,5,0.018210456504918756,0.005544094571654419,1
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,17,5,0.09085884823698463,0.0336843587800036,1
