Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
11_1_kaiser-bunbury_2017_seychelles_bernica,1,2,1,1,0
11_1_kaiser-bunbury_2017_seychelles_bernica,2,3,0.269267364414843,0.21175123908263094,0.998
11_1_kaiser-bunbury_2017_seychelles_bernica,3,3,0.730732635585157,0.7882487609173691,0.002
11_1_kaiser-bunbury_2017_seychelles_bernica,4,4,0.4574098218166015,0.474826153626722,0.381
11_1_kaiser-bunbury_2017_seychelles_bernica,5,4,0.42742285962624943,0.46027746709477907,0.213
11_1_kaiser-bunbury_2017_seychelles_bernica,6,4,0.03531073446327684,0.028235742724444318,0.955
11_1_kaiser-bunbury_2017_seychelles_bernica,7,4,0.07985658409387222,0.03666063655405464,0.999
11_1_kaiser-bunbury_2017_seychelles_bernica,8,5,0.2817935439542962,0.24908706397958744,0.715
11_1_kaiser-bunbury_2017_seychelles_bernica,9,5,0.2951026172814373,0.3172969641262836,0.019
11_1_kaiser-bunbury_2017_seychelles_bernica,10,5,0.12404412606720701,0.19837868040515286,0.021
11_1_kaiser-bunbury_2017_seychelles_bernica,11,5,0.06789408725967962,0.06692788802022362,0.568
11_1_kaiser-bunbury_2017_seychelles_bernica,12,5,0.0028882979400201036,0.0030386309214095386,0.495
11_1_kaiser-bunbury_2017_seychelles_bernica,13,5,0.15196009822757753,0.09209105252529898,0.982
11_1_kaiser-bunbury_2017_seychelles_bernica,14,5,0.02183400557301541,0.0474461528053404,0
11_1_kaiser-bunbury_2017_seychelles_bernica,15,5,0.027088926494725992,0.018968267275574165,0.942
11_1_kaiser-bunbury_2017_seychelles_bernica,16,5,0.005076788009110226,0.0010693103218674556,1
11_1_kaiser-bunbury_2017_seychelles_bernica,17,5,0.022317509192930667,0.0056959896192619545,1
