Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
12_11_bartomeus_spain_2008_Niebla_unp,1,2,1,1,0
12_11_bartomeus_spain_2008_Niebla_unp,2,3,0.19230769230769232,0.14139328287878036,0.965
12_11_bartomeus_spain_2008_Niebla_unp,3,3,0.8076923076923077,0.8586067171212196,0.033
12_11_bartomeus_spain_2008_Niebla_unp,4,4,0.3973509933774834,0.5911865946392916,0.021
12_11_bartomeus_spain_2008_Niebla_unp,5,4,0.5364238410596026,0.3881594616798409,0.967
12_11_bartomeus_spain_2008_Niebla_unp,6,4,0,0.0011772821214462732,0
12_11_bartomeus_spain_2008_Niebla_unp,7,4,0.06622516556291391,0.019476661559421262,0.959
12_11_bartomeus_spain_2008_Niebla_unp,8,5,0.10571428571428572,0.31293606684725783,0.028
12_11_bartomeus_spain_2008_Niebla_unp,9,5,0.29428571428571426,0.3491122420124082,0.155
12_11_bartomeus_spain_2008_Niebla_unp,10,5,0.3057142857142857,0.2297252087268882,0.802
12_11_bartomeus_spain_2008_Niebla_unp,11,5,0,0.00359186178458308,0
12_11_bartomeus_spain_2008_Niebla_unp,12,5,0,7.020338152413625e-6,0
12_11_bartomeus_spain_2008_Niebla_unp,13,5,0.24,0.06727658648918074,0.975
12_11_bartomeus_spain_2008_Niebla_unp,14,5,0.04,0.03437531205910626,0.662
12_11_bartomeus_spain_2008_Niebla_unp,15,5,0,5.007174480978202e-4,0
12_11_bartomeus_spain_2008_Niebla_unp,16,5,0,0,0
12_11_bartomeus_spain_2008_Niebla_unp,17,5,0.014285714285714285,0.002474984294325442,0.955
