Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,1,2,21,0.04061895551257253,1,1,0.2
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,2,3,8,0.015473887814313346,0.14814814814814814,1,0.025396825396825397
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,3,3,46,0.08897485493230174,0.8518518518518519,1,0.06258503401360545
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,4,4,89,0.172147001934236,0.644927536231884,1,0.02794348508634223
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,5,4,46,0.08897485493230174,0.3333333333333333,0.9787234042553191,0.020861678004535148
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,6,4,1,0.0019342359767891683,0.007246376811594203,0.02127659574468085,4.5351473922902497e-4
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,7,4,2,0.0038684719535783366,0.014492753623188406,1,0.0038095238095238095
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,8,5,127,0.24564796905222436,0.41776315789473684,1,0.013291470434327577
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,9,5,111,0.21470019342359767,0.3651315789473684,0.7350993377483444,0.011616954474097331
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,10,5,33,0.06382978723404255,0.10855263157894737,0.2185430463576159,0.003453689167974882
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,11,5,7,0.013539651837524178,0.023026315789473683,0.046357615894039736,7.326007326007326e-4
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,12,5,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,13,5,17,0.03288201160541586,0.05592105263157895,0.6538461538461539,0.004625850340136055
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,14,5,7,0.013539651837524178,0.023026315789473683,0.2692307692307692,0.0019047619047619048
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,15,5,2,0.0038684719535783366,0.006578947368421052,0.07692307692307693,5.442176870748299e-4
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,16,5,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,observed,17,5,0,0,0,NA,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,1,2,21,0.022975929978118162,1,1,0.2
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,2,3,9,0.009846827133479213,0.13043478260869565,1,0.02857142857142857
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,3,3,60,0.06564551422319474,0.8695652173913043,1,0.08163265306122448
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,4,4,166,0.18161925601750548,0.7477477477477478,1,0.0521193092621664
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,5,4,52,0.05689277899343545,0.23423423423423423,1,0.023582766439909298
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,6,4,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,7,4,4,0.00437636761487965,0.018018018018018018,1,0.007619047619047619
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,8,5,330,0.3610503282275711,0.5481727574750831,1,0.03453689167974882
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,9,5,183,0.20021881838074398,0.30398671096345514,0.8133333333333334,0.019152276295133438
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,10,5,42,0.045951859956236324,0.06976744186046512,0.18666666666666668,0.004395604395604396
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,11,5,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,12,5,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,13,5,39,0.04266958424507659,0.06478405315614617,0.8478260869565217,0.010612244897959184
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,14,5,7,0.007658643326039387,0.011627906976744186,0.15217391304347827,0.0019047619047619048
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,15,5,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,16,5,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 1,17,5,1,0.0010940919037199124,0.0016611295681063123,1,0.0019047619047619048
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,1,2,21,0.07608695652173914,1,1,0.2
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,2,3,7,0.025362318840579712,0.18421052631578946,1,0.022222222222222223
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,3,3,31,0.11231884057971014,0.8157894736842105,1,0.04217687074829932
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,4,4,29,0.10507246376811594,0.4084507042253521,1,0.009105180533751962
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,5,4,40,0.14492753623188406,0.5633802816901409,0.975609756097561,0.018140589569160998
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,6,4,1,0.0036231884057971015,0.014084507042253521,0.024390243902439025,4.5351473922902497e-4
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,7,4,1,0.0036231884057971015,0.014084507042253521,1,0.0019047619047619048
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,8,5,17,0.06159420289855073,0.11643835616438356,1,0.0017791732077446364
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,9,5,59,0.213768115942029,0.4041095890410959,0.5315315315315315,0.0061747776033490315
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,10,5,49,0.17753623188405798,0.3356164383561644,0.44144144144144143,0.005128205128205128
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,11,5,3,0.010869565217391304,0.02054794520547945,0.02702702702702703,3.139717425431711e-4
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,12,5,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,13,5,8,0.028985507246376812,0.0547945205479452,0.4444444444444444,0.0021768707482993197
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,14,5,9,0.03260869565217391,0.06164383561643835,0.5,0.0024489795918367346
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,15,5,1,0.0036231884057971015,0.00684931506849315,0.05555555555555555,2.7210884353741496e-4
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,16,5,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 2,17,5,0,0,0,NA,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 3,1,2,21,0.03783783783783784,1,1,0.2
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 3,2,3,7,0.012612612612612612,0.1320754716981132,1,0.022222222222222223
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 3,3,3,46,0.08288288288288288,0.8679245283018868,1,0.06258503401360545
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 3,4,4,89,0.16036036036036036,0.6357142857142857,1,0.02794348508634223
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 3,5,4,50,0.09009009009009009,0.35714285714285715,1,0.022675736961451247
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 3,6,4,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 3,7,4,1,0.0018018018018018018,0.007142857142857143,1,0.0019047619047619048
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,random 3,8,5,127,0.22882882882882882,0.3724340175953079,1,0.013291470434327577
