Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
14_2_kaiser-bunbury_2010_mauritius_restored,1,2,1,1,0
14_2_kaiser-bunbury_2010_mauritius_restored,2,3,0.492181001497255,0.4422377104679496,1
14_2_kaiser-bunbury_2010_mauritius_restored,3,3,0.5078189985027449,0.5577622895320504,0
14_2_kaiser-bunbury_2010_mauritius_restored,4,4,0.20842507599498925,0.21873798226674102,0.258
14_2_kaiser-bunbury_2010_mauritius_restored,5,4,0.5103913260965297,0.5826935635433086,0
14_2_kaiser-bunbury_2010_mauritius_restored,6,4,0.057439813251131906,0.04120711666272727,1
14_2_kaiser-bunbury_2010_mauritius_restored,7,4,0.22374378465734918,0.15736133752722312,1
14_2_kaiser-bunbury_2010_mauritius_restored,8,5,0.07642410422084947,0.07241556938595163,0.692
14_2_kaiser-bunbury_2010_mauritius_restored,9,5,0.23313787207549821,0.26022869502011864,0.008
14_2_kaiser-bunbury_2010_mauritius_restored,10,5,0.09143173127218851,0.15000879721280705,0
14_2_kaiser-bunbury_2010_mauritius_restored,11,5,0.07552743501943962,0.06331898709497276,0.999
14_2_kaiser-bunbury_2010_mauritius_restored,12,5,0.008455255088580601,0.003951822292007189,1
14_2_kaiser-bunbury_2010_mauritius_restored,13,5,0.2669741830474064,0.24048158636205486,0.981
14_2_kaiser-bunbury_2010_mauritius_restored,14,5,0.06820528315941587,0.10263628262269124,0
14_2_kaiser-bunbury_2010_mauritius_restored,15,5,0.0757029347944165,0.05423442902483516,1
14_2_kaiser-bunbury_2010_mauritius_restored,16,5,0.009927946958445122,0.0042395047152569195,1
14_2_kaiser-bunbury_2010_mauritius_restored,17,5,0.09421325436375969,0.04848432626930453,1
