Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
12_10_bartomeus_spain_2008_Lasmulas_unp,1,2,1,1,0
12_10_bartomeus_spain_2008_Lasmulas_unp,2,3,0.25,0.1491512401147668,0.987
12_10_bartomeus_spain_2008_Lasmulas_unp,3,3,0.75,0.8508487598852332,0.01
12_10_bartomeus_spain_2008_Lasmulas_unp,4,4,0.35294117647058826,0.5487330272670853,0.022
12_10_bartomeus_spain_2008_Lasmulas_unp,5,4,0.5294117647058824,0.4239180417268997,0.91
12_10_bartomeus_spain_2008_Lasmulas_unp,6,4,0.0106951871657754,0.007797320928836743,0.751
12_10_bartomeus_spain_2008_Lasmulas_unp,7,4,0.10695187165775401,0.0195516100771783,0.989
12_10_bartomeus_spain_2008_Lasmulas_unp,8,5,0.10073260073260074,0.2555221735751894,0.039
12_10_bartomeus_spain_2008_Lasmulas_unp,9,5,0.304029304029304,0.35291746344102387,0.108
12_10_bartomeus_spain_2008_Lasmulas_unp,10,5,0.22893772893772893,0.25822158106553705,0.342
12_10_bartomeus_spain_2008_Lasmulas_unp,11,5,0.023809523809523808,0.023632439088972376,0.554
12_10_bartomeus_spain_2008_Lasmulas_unp,12,5,0,3.12765120211029e-4,0
12_10_bartomeus_spain_2008_Lasmulas_unp,13,5,0.30036630036630035,0.06662362420852813,0.99
12_10_bartomeus_spain_2008_Lasmulas_unp,14,5,0,0.03710345556759469,0
12_10_bartomeus_spain_2008_Lasmulas_unp,15,5,0.014652014652014652,0.003356385595999435,0.96
12_10_bartomeus_spain_2008_Lasmulas_unp,16,5,0,2.3979836871482593e-5,0
12_10_bartomeus_spain_2008_Lasmulas_unp,17,5,0.027472527472527472,0.002286132500072484,0.985
