Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
3_2_dupont_2009_denmark_ib,observed,1,2,87,0.006695913184022166,1,1,0.06744186046511629
3_2_dupont_2009_denmark_ib,observed,2,3,1,7.696451935657662e-5,0.0019193857965451055,1,1.1074197120708749e-4
3_2_dupont_2009_denmark_ib,observed,3,3,520,0.04002155006541984,0.9980806142034548,1,0.009484724122207022
3_2_dupont_2009_denmark_ib,observed,4,4,2528,0.1945663049334257,0.994492525570417,1,0.001646798254185395
3_2_dupont_2009_denmark_ib,observed,5,4,14,0.0010775032709920726,0.0055074744295830055,1,3.64797081623347e-5
3_2_dupont_2009_denmark_ib,observed,6,4,0,0,0,0,0
3_2_dupont_2009_denmark_ib,observed,7,4,0,0,0,NA,0
3_2_dupont_2009_denmark_ib,observed,8,5,9752,0.7505579927653352,0.9907548511632632,1,3.061532822711601e-4
3_2_dupont_2009_denmark_ib,observed,9,5,46,0.0035403678904025243,0.004673371939449355,0.5054945054945055,4.28078208027397e-6
3_2_dupont_2009_denmark_ib,observed,10,5,45,0.0034634033710459478,0.004571776897287412,0.4945054945054945,4.187721600268014e-6
3_2_dupont_2009_denmark_ib,observed,11,5,0,0,0,0,0
3_2_dupont_2009_denmark_ib,observed,12,5,0,0,0,0,0
3_2_dupont_2009_denmark_ib,observed,13,5,0,0,0,NA,0
3_2_dupont_2009_denmark_ib,observed,14,5,0,0,0,NA,0
3_2_dupont_2009_denmark_ib,observed,15,5,0,0,0,NA,0
3_2_dupont_2009_denmark_ib,observed,16,5,0,0,0,NA,0
3_2_dupont_2009_denmark_ib,observed,17,5,0,0,0,NA,0
3_2_dupont_2009_denmark_ib,random 1,1,2,91,0.006538765538549975,1,1,0.07054263565891473
3_2_dupont_2009_denmark_ib,random 1,2,3,5,3.5927283178846016e-4,0.009652509652509652,1,5.537098560354374e-4
3_2_dupont_2009_denmark_ib,random 1,3,3,513,0.036861392541496014,0.9903474903474904,1,0.00935704514363885
3_2_dupont_2009_denmark_ib,random 1,4,4,2509,0.1802831069914493,0.9664869029275809,1,0.001634421210344603
3_2_dupont_2009_denmark_ib,random 1,5,4,87,0.006251347273119207,0.033513097072419104,1,2.266953292945085e-4
3_2_dupont_2009_denmark_ib,random 1,6,4,0,0,0,0,0
3_2_dupont_2009_denmark_ib,random 1,7,4,0,0,0,NA,0
3_2_dupont_2009_denmark_ib,random 1,8,5,9913,0.7122943163038011,0.9254107542942495,1,3.112076996671462e-4
3_2_dupont_2009_denmark_ib,random 1,9,5,724,0.05202270604296903,0.06758775205377147,0.9095477386934674,6.737578752431205e-5
3_2_dupont_2009_denmark_ib,random 1,10,5,72,0.005173528777753826,0.006721433905899925,0.09045226130653267,6.700354560428823e-6
3_2_dupont_2009_denmark_ib,random 1,11,5,0,0,0,0,0
3_2_dupont_2009_denmark_ib,random 1,12,5,0,0,0,0,0
3_2_dupont_2009_denmark_ib,random 1,13,5,0,0,0,0,0
3_2_dupont_2009_denmark_ib,random 1,14,5,3,2.155636990730761e-4,2.8005974607916355e-4,1,1.8039416124231446e-6
3_2_dupont_2009_denmark_ib,random 1,15,5,0,0,0,0,0
3_2_dupont_2009_denmark_ib,random 1,16,5,0,0,0,0,0
