Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
7_1_lundgren_2005_greenland,1,2,1,1,0
7_1_lundgren_2005_greenland,2,3,0.4791666666666667,0.49428581142130373,0.413
7_1_lundgren_2005_greenland,3,3,0.5208333333333334,0.5057141885786963,0.587
7_1_lundgren_2005_greenland,4,4,0.1968503937007874,0.16125780452973684,0.735
7_1_lundgren_2005_greenland,5,4,0.6220472440944882,0.6533463022412163,0.286
7_1_lundgren_2005_greenland,6,4,0.023622047244094488,0.03500133320260866,0.275
7_1_lundgren_2005_greenland,7,4,0.15748031496062992,0.15039456002643822,0.61
7_1_lundgren_2005_greenland,8,5,0.05128205128205128,0.036795899808351115,0.753
7_1_lundgren_2005_greenland,9,5,0.3301282051282051,0.25907726872948206,0.815
7_1_lundgren_2005_greenland,10,5,0.11217948717948718,0.16511292068719763,0.169
7_1_lundgren_2005_greenland,11,5,0.04807692307692308,0.04717229181627866,0.549
7_1_lundgren_2005_greenland,12,5,0,0.0016835175528674686,0
7_1_lundgren_2005_greenland,13,5,0.2692307692307692,0.24482157052411221,0.633
7_1_lundgren_2005_greenland,14,5,0.11858974358974358,0.16586373431645332,0.188
7_1_lundgren_2005_greenland,15,5,0.038461538461538464,0.04541677244762691,0.437
7_1_lundgren_2005_greenland,16,5,0,0.0014962805169579192,0
7_1_lundgren_2005_greenland,17,5,0.03205128205128205,0.03255974360067267,0.616
