Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
11_5_kaiser-bunbury_2017_seychelles_rosebelle,1,2,1,1,0
11_5_kaiser-bunbury_2017_seychelles_rosebelle,2,3,0.42105263157894735,0.3856290156144687,0.871
11_5_kaiser-bunbury_2017_seychelles_rosebelle,3,3,0.5789473684210527,0.6143709843855313,0.128
11_5_kaiser-bunbury_2017_seychelles_rosebelle,4,4,0.24935161170804002,0.25329118244191623,0.49
11_5_kaiser-bunbury_2017_seychelles_rosebelle,5,4,0.5420526120785476,0.5972232433190663,0.036
11_5_kaiser-bunbury_2017_seychelles_rosebelle,6,4,0.05557613931085587,0.04480718294141628,0.948
11_5_kaiser-bunbury_2017_seychelles_rosebelle,7,4,0.15301963690255652,0.10467839129760124,0.953
11_5_kaiser-bunbury_2017_seychelles_rosebelle,8,5,0.09038436311163583,0.08323529464237857,0.659
11_5_kaiser-bunbury_2017_seychelles_rosebelle,9,5,0.259609077790896,0.2819360847686967,0.227
11_5_kaiser-bunbury_2017_seychelles_rosebelle,10,5,0.13354322445231537,0.1871526559563447,0.021
11_5_kaiser-bunbury_2017_seychelles_rosebelle,11,5,0.08336612882067428,0.07453940541446019,0.793
11_5_kaiser-bunbury_2017_seychelles_rosebelle,12,5,0.007936507936507936,0.004388949136563668,0.945
11_5_kaiser-bunbury_2017_seychelles_rosebelle,13,5,0.23297914207005116,0.18666634923223244,0.891
11_5_kaiser-bunbury_2017_seychelles_rosebelle,14,5,0.07228125409943592,0.10832649216778507,0.025
11_5_kaiser-bunbury_2017_seychelles_rosebelle,15,5,0.06408238226420045,0.047314004625529815,0.966
11_5_kaiser-bunbury_2017_seychelles_rosebelle,16,5,0.006559097468188378,0.0029798719436608854,0.969
11_5_kaiser-bunbury_2017_seychelles_rosebelle,17,5,0.049258821986094714,0.023460892112347965,0.961
