Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
11_5_kaiser-bunbury_2017_seychelles_rosebelle,1,2,1,1,0
11_5_kaiser-bunbury_2017_seychelles_rosebelle,2,3,0.5638766519823789,0.532725237913643,0.758
11_5_kaiser-bunbury_2017_seychelles_rosebelle,3,3,0.43612334801762115,0.46727476208635693,0.242
11_5_kaiser-bunbury_2017_seychelles_rosebelle,4,4,0.17701575532900835,0.14747736755198987,0.768
11_5_kaiser-bunbury_2017_seychelles_rosebelle,5,4,0.48748841519925856,0.6081713695731484,0.002
11_5_kaiser-bunbury_2017_seychelles_rosebelle,6,4,0.04541241890639481,0.03412308793027731,0.921
11_5_kaiser-bunbury_2017_seychelles_rosebelle,7,4,0.29008341056533826,0.21022817494458435,0.914
11_5_kaiser-bunbury_2017_seychelles_rosebelle,8,5,0.06992139015308234,0.03994584941208497,0.878
11_5_kaiser-bunbury_2017_seychelles_rosebelle,9,5,0.2196938353330575,0.2253984890104247,0.491
11_5_kaiser-bunbury_2017_seychelles_rosebelle,10,5,0.08129913115432354,0.13749735379899722,0.028
11_5_kaiser-bunbury_2017_seychelles_rosebelle,11,5,0.042201075713694663,0.042577241046309076,0.503
11_5_kaiser-bunbury_2017_seychelles_rosebelle,12,5,0.002068680182043856,0.001617163220388573,0.726
11_5_kaiser-bunbury_2017_seychelles_rosebelle,13,5,0.31361191559784857,0.2875704507615843,0.684
11_5_kaiser-bunbury_2017_seychelles_rosebelle,14,5,0.06454282167976831,0.14078048604284438,0.013
11_5_kaiser-bunbury_2017_seychelles_rosebelle,15,5,0.07281754240794373,0.05272180502850643,0.931
11_5_kaiser-bunbury_2017_seychelles_rosebelle,16,5,0.009722796855606123,0.0026314241922188036,0.992
11_5_kaiser-bunbury_2017_seychelles_rosebelle,17,5,0.12412081092263136,0.06925973748664159,0.929
