Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
2_1_dicks_2002_england_shelfanger,1,2,1,1,0
2_1_dicks_2002_england_shelfanger,2,3,0.11468812877263582,0.10511881191743244,0.743
2_1_dicks_2002_england_shelfanger,3,3,0.8853118712273642,0.8948811880825676,0.257
2_1_dicks_2002_england_shelfanger,4,4,0.8130475461427235,0.7563043253733261,0.941
2_1_dicks_2002_england_shelfanger,5,4,0.1620311303904057,0.2239540997069165,0.017
2_1_dicks_2002_england_shelfanger,6,4,0.009781406821468061,0.011461791579750767,0.313
2_1_dicks_2002_england_shelfanger,7,4,0.015139916645402738,0.008279783340006635,0.938
2_1_dicks_2002_england_shelfanger,8,5,0.7072553597962216,0.5964422807966743,0.983
2_1_dicks_2002_england_shelfanger,9,5,0.21261727870940353,0.26512207992677395,0.011
2_1_dicks_2002_england_shelfanger,10,5,0.01504563786881766,0.06173245202008498,0.003
2_1_dicks_2002_england_shelfanger,11,5,0.025760984928889834,0.036261017269345185,0.095
2_1_dicks_2002_england_shelfanger,12,5,0.0012821057100403312,0.001964675115752871,0.318
2_1_dicks_2002_england_shelfanger,13,5,0.027518573551263,0.02197409828982341,0.763
2_1_dicks_2002_england_shelfanger,14,5,0.004058586287412439,0.012053356946372242,0
2_1_dicks_2002_england_shelfanger,15,5,0.004219910846953938,0.0036768845693789373,0.687
2_1_dicks_2002_england_shelfanger,16,5,4.160475482912333e-4,1.224096860994753e-4,0.972
2_1_dicks_2002_england_shelfanger,17,5,0.0018255147527064318,6.507453796947162e-4,0.948
