Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
16_1_burkle_usa_2013,1,2,1,1,0
16_1_burkle_usa_2013,2,3,0.29339477726574503,0.29311241181185205,0.518
16_1_burkle_usa_2013,3,3,0.706605222734255,0.7068875881881479,0.482
16_1_burkle_usa_2013,4,4,0.4481219471113357,0.3784950183498108,0.963
16_1_burkle_usa_2013,5,4,0.421003874010443,0.5171243441592205,0.001
16_1_burkle_usa_2013,6,4,0.06670035371399696,0.04504531487856459,0.999
16_1_burkle_usa_2013,7,4,0.06417382516422436,0.05933532261240417,0.71
16_1_burkle_usa_2013,8,5,0.2769896228099764,0.17520733751292453,0.993
16_1_burkle_usa_2013,9,5,0.3052044683426258,0.3174641769067655,0.189
16_1_burkle_usa_2013,10,5,0.09022004404849303,0.16919256780734512,0
16_1_burkle_usa_2013,11,5,0.10630171233556221,0.09088927100045185,0.982
16_1_burkle_usa_2013,12,5,0.014841564316752317,0.006886950040257443,0.999
16_1_burkle_usa_2013,13,5,0.10227385463997302,0.11827261206033683,0.191
16_1_burkle_usa_2013,14,5,0.04205440584138574,0.07437436405686129,0.001
16_1_burkle_usa_2013,15,5,0.04316553899878966,0.03566674648814734,0.913
16_1_burkle_usa_2013,16,5,0.007688644615964603,0.002539447249135075,1
16_1_burkle_usa_2013,17,5,0.011260144050477192,0.009506526877774991,0.766
