Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
8_2_olesen_2002_mauritius,1,2,1,1,0
8_2_olesen_2002_mauritius,2,3,0.7055555555555556,0.6608460643834722,0.887
8_2_olesen_2002_mauritius,3,3,0.29444444444444445,0.3391539356165278,0.113
8_2_olesen_2002_mauritius,4,4,0.06717363751584284,0.06972730458876548,0.519
8_2_olesen_2002_mauritius,5,4,0.4068441064638783,0.5389198263776547,0.006
8_2_olesen_2002_mauritius,6,4,0.08111533586818757,0.06267597005430132,0.949
8_2_olesen_2002_mauritius,7,4,0.4448669201520912,0.32867689897927854,0.973
8_2_olesen_2002_mauritius,8,5,0.014255910987482615,0.010878447245632335,0.768
8_2_olesen_2002_mauritius,9,5,0.10848400556328233,0.12381302736909881,0.362
8_2_olesen_2002_mauritius,10,5,0.03442280945757997,0.09407033415912291,0.002
8_2_olesen_2002_mauritius,11,5,0.06015299026425591,0.050839068444078164,0.792
8_2_olesen_2002_mauritius,12,5,0.003129346314325452,0.003492291538305928,0.538
8_2_olesen_2002_mauritius,13,5,0.3574408901251738,0.31943116085400036,0.878
8_2_olesen_2002_mauritius,14,5,0.04554937413073713,0.13823274351457082,0.012
8_2_olesen_2002_mauritius,15,5,0.08518776077885953,0.11044566178335279,0.053
8_2_olesen_2002_mauritius,16,5,0.04450625869262865,0.0121509354926894,0.999
8_2_olesen_2002_mauritius,17,5,0.24687065368567454,0.13664632959914846,0.977
