Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
1_6_bartomeus_spain_2008_selop_1_2,observed,1,2,24,0.055299539170506916,1,1,0.21428571428571427
1_6_bartomeus_spain_2008_selop_1_2,observed,2,3,10,0.02304147465437788,0.18181818181818182,1,0.02976190476190476
1_6_bartomeus_spain_2008_selop_1_2,observed,3,3,45,0.10368663594470046,0.8181818181818182,1,0.05357142857142857
1_6_bartomeus_spain_2008_selop_1_2,observed,4,4,56,0.12903225806451613,0.47863247863247865,1,0.014285714285714285
1_6_bartomeus_spain_2008_selop_1_2,observed,5,4,57,0.1313364055299539,0.48717948717948717,0.9661016949152542,0.02261904761904762
1_6_bartomeus_spain_2008_selop_1_2,observed,6,4,2,0.004608294930875576,0.017094017094017096,0.03389830508474576,7.936507936507937e-4
1_6_bartomeus_spain_2008_selop_1_2,observed,7,4,2,0.004608294930875576,0.017094017094017096,1,0.0035714285714285713
1_6_bartomeus_spain_2008_selop_1_2,observed,8,5,45,0.10368663594470046,0.18907563025210083,1,0.003532182103610675
1_6_bartomeus_spain_2008_selop_1_2,observed,9,5,93,0.21428571428571427,0.3907563025210084,0.5740740740740741,0.007908163265306122
1_6_bartomeus_spain_2008_selop_1_2,observed,10,5,58,0.1336405529953917,0.24369747899159663,0.35802469135802467,0.004931972789115646
1_6_bartomeus_spain_2008_selop_1_2,observed,11,5,11,0.02534562211981567,0.046218487394957986,0.06790123456790123,9.353741496598639e-4
1_6_bartomeus_spain_2008_selop_1_2,observed,12,5,0,0,0,0,0
1_6_bartomeus_spain_2008_selop_1_2,observed,13,5,15,0.03456221198156682,0.06302521008403361,0.4838709677419355,0.0035714285714285713
1_6_bartomeus_spain_2008_selop_1_2,observed,14,5,14,0.03225806451612903,0.058823529411764705,0.45161290322580644,0.0033333333333333335
1_6_bartomeus_spain_2008_selop_1_2,observed,15,5,2,0.004608294930875576,0.008403361344537815,0.06451612903225806,4.761904761904762e-4
1_6_bartomeus_spain_2008_selop_1_2,observed,16,5,0,0,0,0,0
1_6_bartomeus_spain_2008_selop_1_2,observed,17,5,0,0,0,NA,0
1_6_bartomeus_spain_2008_selop_1_2,random 1,1,2,24,0.08,1,1,0.21428571428571427
1_6_bartomeus_spain_2008_selop_1_2,random 1,2,3,9,0.03,0.2,1,0.026785714285714284
1_6_bartomeus_spain_2008_selop_1_2,random 1,3,3,36,0.12,0.8,1,0.04285714285714286
1_6_bartomeus_spain_2008_selop_1_2,random 1,4,4,29,0.09666666666666666,0.3670886075949367,1,0.00739795918367347
1_6_bartomeus_spain_2008_selop_1_2,random 1,5,4,49,0.16333333333333333,0.620253164556962,1,0.019444444444444445
1_6_bartomeus_spain_2008_selop_1_2,random 1,6,4,0,0,0,0,0
1_6_bartomeus_spain_2008_selop_1_2,random 1,7,4,1,0.0033333333333333335,0.012658227848101266,1,0.0017857142857142857
1_6_bartomeus_spain_2008_selop_1_2,random 1,8,5,12,0.04,0.07894736842105263,1,9.419152276295133e-4
1_6_bartomeus_spain_2008_selop_1_2,random 1,9,5,57,0.19,0.375,0.475,0.004846938775510204
1_6_bartomeus_spain_2008_selop_1_2,random 1,10,5,63,0.21,0.4144736842105263,0.525,0.005357142857142857
1_6_bartomeus_spain_2008_selop_1_2,random 1,11,5,0,0,0,0,0
1_6_bartomeus_spain_2008_selop_1_2,random 1,12,5,0,0,0,0,0
