Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
9_1_small_1976_canada,1,2,1,1,0
9_1_small_1976_canada,2,3,0.26444833625218916,0.25240432571403415,0.766
9_1_small_1976_canada,3,3,0.7355516637478109,0.74759567428596585,0.234
9_1_small_1976_canada,4,4,0.3789599521817095,0.38644431654626826,0.419
9_1_small_1976_canada,5,4,0.48894202032277345,0.5209149415945186,0.107
9_1_small_1976_canada,6,4,0.0830842797369994,0.05028740046769369,1
9_1_small_1976_canada,7,4,0.049013747758517634,0.04235334139151955,0.815
9_1_small_1976_canada,8,5,0.15186368477103301,0.15058446076931717,0.565
9_1_small_1976_canada,9,5,0.256283280085197,0.29288934642720693,0.003
9_1_small_1976_canada,10,5,0.21091586794462194,0.23488980486096367,0.154
9_1_small_1976_canada,11,5,0.14078807241746538,0.1048386473536665,0.999
9_1_small_1976_canada,12,5,0.02268370607028754,0.007399185598664095,1
9_1_small_1976_canada,13,5,0.09094781682641108,0.0953346122994921,0.418
9_1_small_1976_canada,14,5,0.06022364217252396,0.07306926584899305,0.068
9_1_small_1976_canada,15,5,0.05287539936102236,0.033453631453948106,0.996
9_1_small_1976_canada,16,5,0.007028753993610224,0.0023966068678549983,0.997
9_1_small_1976_canada,17,5,0.006389776357827476,0.005144438519893369,0.789
