Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
2_2_dicks_2002_england_hicklingbroad,1,2,1,1,0
2_2_dicks_2002_england_hicklingbroad,2,3,0.2108843537414966,0.21253838428370825,0.512
2_2_dicks_2002_england_hicklingbroad,3,3,0.7891156462585034,0.7874616157162917,0.488
2_2_dicks_2002_england_hicklingbroad,4,4,0.5733578882750153,0.5077358239740872,0.848
2_2_dicks_2002_england_hicklingbroad,5,4,0.34683855125844076,0.4336317862402688,0.051
2_2_dicks_2002_england_hicklingbroad,6,4,0.03437691835481891,0.027911890829831084,0.852
2_2_dicks_2002_england_hicklingbroad,7,4,0.04542664211172499,0.03072049895581282,0.862
2_2_dicks_2002_england_hicklingbroad,8,5,0.3593431771894094,0.2763172315419647,0.874
2_2_dicks_2002_england_hicklingbroad,9,5,0.31530040733197556,0.35323867070735393,0.025
2_2_dicks_2002_england_hicklingbroad,10,5,0.08184826883910387,0.15052713330214437,0.038
2_2_dicks_2002_england_hicklingbroad,11,5,0.08312118126272912,0.07086006093396313,0.814
2_2_dicks_2002_england_hicklingbroad,12,5,0.011456211812627291,0.004589036853039082,0.969
2_2_dicks_2002_england_hicklingbroad,13,5,0.09432281059063137,0.07512298842185758,0.777
2_2_dicks_2002_england_hicklingbroad,14,5,0.022912423625254582,0.04872361645685586,0.005
2_2_dicks_2002_england_hicklingbroad,15,5,0.021130346232179225,0.016161757089562325,0.816
2_2_dicks_2002_england_hicklingbroad,16,5,8.910386965376783e-4,6.505115623936707e-4,0.758
2_2_dicks_2002_england_hicklingbroad,17,5,0.009674134419551934,0.003808993130865357,0.925
