Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,1,1,0
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,0.5,0.3812394802285501,0.939
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,0.5,0.6187605197714499,0.013
12_6_bartomeus_spain_2008_Elpozo_unp,4,4,0.11363636363636363,0.205191808240369,0.144
12_6_bartomeus_spain_2008_Elpozo_unp,5,4,0.6363636363636364,0.6738141898269687,0.309
12_6_bartomeus_spain_2008_Elpozo_unp,6,4,0.022727272727272728,0.03632970292857771,0.258
12_6_bartomeus_spain_2008_Elpozo_unp,7,4,0.22727272727272727,0.08466429900408452,0.959
12_6_bartomeus_spain_2008_Elpozo_unp,8,5,0.013157894736842105,0.04235549468267836,0.241
12_6_bartomeus_spain_2008_Elpozo_unp,9,5,0.19736842105263158,0.2781625418995953,0.207
12_6_bartomeus_spain_2008_Elpozo_unp,10,5,0.18421052631578946,0.26308247768751153,0.189
12_6_bartomeus_spain_2008_Elpozo_unp,11,5,0.02631578947368421,0.05938362745095452,0.292
12_6_bartomeus_spain_2008_Elpozo_unp,12,5,0,0.0010736855640434645,0
12_6_bartomeus_spain_2008_Elpozo_unp,13,5,0.47368421052631576,0.19346899203648857,0.96
12_6_bartomeus_spain_2008_Elpozo_unp,14,5,0,0.11705022250683171,0
12_6_bartomeus_spain_2008_Elpozo_unp,15,5,0.039473684210526314,0.03350427078667038,0.613
12_6_bartomeus_spain_2008_Elpozo_unp,16,5,0,5.521347611357351e-4,0
12_6_bartomeus_spain_2008_Elpozo_unp,17,5,0.06578947368421052,0.01136655262409046,0.96
