Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,1,2,76,0.004395604395604396,1,1,0.18181818181818182
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,2,3,242,0.01399652978600347,0.5960591133004927,1,0.06432748538011696
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,3,3,164,0.009485251590514748,0.4039408866995074,1,0.037366142629300526
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,4,4,258,0.01492192018507808,0.10311750599520383,1,0.008817498291182502
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,5,4,1223,0.07073452862926548,0.4888089528377298,0.8972853998532648,0.030961241487557276
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,6,4,140,0.008097165991902834,0.055955235811350916,0.10271460014673514,0.00354421407052986
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,7,4,881,0.05095430884904569,0.3521183053557154,1,0.041326578478281265
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,8,5,322,0.01862348178137652,0.022508038585209004,1,0.002316796776630572
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,9,5,1996,0.11544245228455755,0.13952187893191667,0.49627051218299356,0.007579554947976
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,10,5,1251,0.07235396182764604,0.08744582692576541,0.31103928393833913,0.004750512645249488
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,11,5,725,0.041931752458068246,0.050678037187194186,0.18025857782197913,0.0027530948583580164
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,12,5,50,0.002891844997108155,0.0034950370473927025,0.012431626056688214,1.898686109212425e-4
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,13,5,5418,0.3133603238866397,0.3787222144554732,0.7489632291954659,0.02420489726991275
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,14,5,487,0.02816657027183343,0.03404166084160492,0.06732098424108376,0.002175670906321061
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,15,5,1117,0.06460381723539618,0.07807912763875297,0.1544097318219519,0.004990193844683009
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,16,5,212,0.012261422787738577,0.014818957080945059,0.02930605474149848,9.471093062424332e-4
13_6_kaiser-bunbury_2011_seychelles_trois_ferres,observed,17,5,2728,0.15777906304222095,0.19068922130574584,1,0.03199174406604747
