Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
12_9_bartomeus_spain_2008_LaRocina_unp,observed,1,2,29,0.018843404808317088,1,1,0.16477272727272727
12_9_bartomeus_spain_2008_LaRocina_unp,observed,2,3,11,0.007147498375568551,0.1134020618556701,1,0.017857142857142856
12_9_bartomeus_spain_2008_LaRocina_unp,observed,3,3,86,0.05588044184535412,0.8865979381443299,1,0.046536796536796536
12_9_bartomeus_spain_2008_LaRocina_unp,observed,4,4,235,0.15269655620532813,0.6871345029239766,1,0.019074675324675324
12_9_bartomeus_spain_2008_LaRocina_unp,observed,5,4,97,0.06302794022092267,0.28362573099415206,0.9509803921568627,0.01499690785405071
12_9_bartomeus_spain_2008_LaRocina_unp,observed,6,4,5,0.003248862897985705,0.014619883040935672,0.049019607843137254,7.730364873222016e-4
12_9_bartomeus_spain_2008_LaRocina_unp,observed,7,4,5,0.003248862897985705,0.014619883040935672,1,0.004058441558441558
12_9_bartomeus_spain_2008_LaRocina_unp,observed,8,5,501,0.3255360623781676,0.4677871148459384,1,0.008561175666438825
12_9_bartomeus_spain_2008_LaRocina_unp,observed,9,5,332,0.2157244964262508,0.3099906629318394,0.6613545816733067,0.007699443413729128
12_9_bartomeus_spain_2008_LaRocina_unp,observed,10,5,121,0.07862248213125406,0.11297852474323063,0.2410358565737052,0.0028061224489795917
12_9_bartomeus_spain_2008_LaRocina_unp,observed,11,5,48,0.031189083820662766,0.04481792717086835,0.09561752988047809,0.0011131725417439704
12_9_bartomeus_spain_2008_LaRocina_unp,observed,12,5,1,6.49772579597141e-4,9.337068160597573e-4,0.00199203187250996,2.3191094619666047e-5
12_9_bartomeus_spain_2008_LaRocina_unp,observed,13,5,54,0.03508771929824561,0.05042016806722689,0.8059701492537313,0.004174397031539889
12_9_bartomeus_spain_2008_LaRocina_unp,observed,14,5,6,0.003898635477582846,0.0056022408963585435,0.08955223880597014,4.6382189239332097e-4
12_9_bartomeus_spain_2008_LaRocina_unp,observed,15,5,6,0.003898635477582846,0.0056022408963585435,0.08955223880597014,4.6382189239332097e-4
12_9_bartomeus_spain_2008_LaRocina_unp,observed,16,5,1,6.49772579597141e-4,9.337068160597573e-4,0.014925373134328358,7.730364873222017e-5
12_9_bartomeus_spain_2008_LaRocina_unp,observed,17,5,1,6.49772579597141e-4,9.337068160597573e-4,1,0.00064935064935064935
12_9_bartomeus_spain_2008_LaRocina_unp,random 1,1,2,29,0.06473214285714286,1,1,0.16477272727272727
12_9_bartomeus_spain_2008_LaRocina_unp,random 1,2,3,8,0.017857142857142856,0.12698412698412698,1,0.012987012987012988
12_9_bartomeus_spain_2008_LaRocina_unp,random 1,3,3,55,0.12276785714285714,0.873015873015873,1,0.02976190476190476
12_9_bartomeus_spain_2008_LaRocina_unp,random 1,4,4,69,0.15401785714285715,0.5655737704918032,1,0.005600649350649351
12_9_bartomeus_spain_2008_LaRocina_unp,random 1,5,4,51,0.11383928571428571,0.4180327868852459,0.9807692307692307,0.007884972170686457
12_9_bartomeus_spain_2008_LaRocina_unp,random 1,6,4,1,0.002232142857142857,0.00819672131147541,0.019230769230769232,1.5460729746444033e-4
12_9_bartomeus_spain_2008_LaRocina_unp,random 1,7,4,1,0.002232142857142857,0.00819672131147541,1,8.116883116883117e-4
12_9_bartomeus_spain_2008_LaRocina_unp,random 1,8,5,56,0.125,0.23931623931623933,1,9.569377990430622e-4
12_9_bartomeus_spain_2008_LaRocina_unp,random 1,9,5,85,0.18973214285714285,0.36324786324786323,0.5592105263157895,0.001971243042671614
