Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
13_3_kaiser-bunbury_2011_seychelles_copolia,1,2,1,1,0
13_3_kaiser-bunbury_2011_seychelles_copolia,2,3,0.5770114942528736,0.5167157477562038,0.963
13_3_kaiser-bunbury_2011_seychelles_copolia,3,3,0.42298850574712643,0.48328425224379623,0.037
13_3_kaiser-bunbury_2011_seychelles_copolia,4,4,0.1182341650671785,0.14358396399988904,0.226
13_3_kaiser-bunbury_2011_seychelles_copolia,5,4,0.5462571976967371,0.6180091479483154,0.01
13_3_kaiser-bunbury_2011_seychelles_copolia,6,4,0.05143953934740883,0.03998369632975177,0.955
13_3_kaiser-bunbury_2011_seychelles_copolia,7,4,0.2840690978886756,0.1984231917220438,0.977
13_3_kaiser-bunbury_2011_seychelles_copolia,8,5,0.027482865206289477,0.033510247271988466,0.426
13_3_kaiser-bunbury_2011_seychelles_copolia,9,5,0.17537965327240962,0.21148786737608025,0.143
13_3_kaiser-bunbury_2011_seychelles_copolia,10,5,0.10522779196344577,0.1569557630870393,0.01
13_3_kaiser-bunbury_2011_seychelles_copolia,11,5,0.055234511490391075,0.0493233048504295,0.752
13_3_kaiser-bunbury_2011_seychelles_copolia,12,5,0.0033597634726515255,0.0022454183005942417,0.859
13_3_kaiser-bunbury_2011_seychelles_copolia,13,5,0.3412175782824889,0.28091476489859946,0.953
13_3_kaiser-bunbury_2011_seychelles_copolia,14,5,0.0825829861577745,0.13864028136913462,0.011
13_3_kaiser-bunbury_2011_seychelles_copolia,15,5,0.08056712807418358,0.059582690832664,0.982
13_3_kaiser-bunbury_2011_seychelles_copolia,16,5,0.00920575191506518,0.0036652491972773552,0.988
13_3_kaiser-bunbury_2011_seychelles_copolia,17,5,0.11974197016530036,0.06367441281619285,0.972
