Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,1,1,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,2,3,0.6,0.4886218126970495,0.958
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,0.4,0.5113781873029505,0.035
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,4,4,0.07058823529411765,0.14362459534257058,0.122
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,5,4,0.6352941176470588,0.6679271332743719,0.309
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,6,4,0.011764705882352941,0.023996780894367603,0.211
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,7,4,0.2823529411764706,0.1644514904886899,0.911
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,8,5,0.005405405405405406,0.026479845198534326,0.2
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,9,5,0.16756756756756758,0.23438191295627564,0.237
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,10,5,0.14054054054054055,0.19796125152520005,0.182
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,11,5,0.016216216216216217,0.030139373483041115,0.364
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,12,5,0,4.933218901200164e-4,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,13,5,0.4648648648648649,0.2920696661323521,0.928
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,14,5,0.08648648648648649,0.14518363517364458,0.176
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,15,5,0.032432432432432434,0.03359901961775116,0.536
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,16,5,0,6.028346507611992e-4,0
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,17,5,0.08648648648648649,0.03908913937231987,0.869
