Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
1_6_bartomeus_spain_2008_selop_1_2,1,2,1,1,0
1_6_bartomeus_spain_2008_selop_1_2,2,3,0.18181818181818182,0.18171739997195696,0.513
1_6_bartomeus_spain_2008_selop_1_2,3,3,0.8181818181818182,0.8182826000280431,0.454
1_6_bartomeus_spain_2008_selop_1_2,4,4,0.47863247863247865,0.48034551357792404,0.515
1_6_bartomeus_spain_2008_selop_1_2,5,4,0.48717948717948717,0.4861179989127734,0.475
1_6_bartomeus_spain_2008_selop_1_2,6,4,0.017094017094017096,0.015728306825913127,0.613
1_6_bartomeus_spain_2008_selop_1_2,7,4,0.017094017094017096,0.017808180683389397,0.578
1_6_bartomeus_spain_2008_selop_1_2,8,5,0.18907563025210083,0.19999772883713415,0.536
1_6_bartomeus_spain_2008_selop_1_2,9,5,0.3907563025210084,0.36032434742717995,0.806
1_6_bartomeus_spain_2008_selop_1_2,10,5,0.24369747899159663,0.2740193914163293,0.312
1_6_bartomeus_spain_2008_selop_1_2,11,5,0.046218487394957986,0.043022973174803615,0.602
1_6_bartomeus_spain_2008_selop_1_2,12,5,0,8.634637635463697e-4,0
1_6_bartomeus_spain_2008_selop_1_2,13,5,0.06302521008403361,0.058120305417577935,0.636
1_6_bartomeus_spain_2008_selop_1_2,14,5,0.058823529411764705,0.0563584997795714,0.573
1_6_bartomeus_spain_2008_selop_1_2,15,5,0.008403361344537815,0.006315959968679591,0.703
1_6_bartomeus_spain_2008_selop_1_2,16,5,0,1.0050348481464295e-4,0
1_6_bartomeus_spain_2008_selop_1_2,17,5,0,8.768267303630467e-4,0
