Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
14_1_kaiser-bunbury_2010_mauritius_control,1,2,1,1,0
14_1_kaiser-bunbury_2010_mauritius_control,2,3,0.5285472018089316,0.5174332497621239,0.717
14_1_kaiser-bunbury_2010_mauritius_control,3,3,0.4714527981910684,0.4825667502378761,0.283
14_1_kaiser-bunbury_2010_mauritius_control,4,4,0.18307399529833202,0.1656996049097121,0.844
14_1_kaiser-bunbury_2010_mauritius_control,5,4,0.5094145303929251,0.5853909460182329,0
14_1_kaiser-bunbury_2010_mauritius_control,6,4,0.06170379491772081,0.051109934229886654,0.995
14_1_kaiser-bunbury_2010_mauritius_control,7,4,0.24580767939102205,0.1977995148421683,0.984
14_1_kaiser-bunbury_2010_mauritius_control,8,5,0.062440498054708055,0.04730338278361795,0.938
14_1_kaiser-bunbury_2010_mauritius_control,9,5,0.21610731714630543,0.22813768537608045,0.229
14_1_kaiser-bunbury_2010_mauritius_control,10,5,0.08520865973508047,0.12539320576335736,0
14_1_kaiser-bunbury_2010_mauritius_control,11,5,0.0773487807254927,0.06662089543292819,0.972
14_1_kaiser-bunbury_2010_mauritius_control,12,5,0.008255309260189357,0.005227326609285895,0.993
14_1_kaiser-bunbury_2010_mauritius_control,13,5,0.2625788049385678,0.2557205761939172,0.676
14_1_kaiser-bunbury_2010_mauritius_control,14,5,0.08569591975951844,0.12863485690123866,0
14_1_kaiser-bunbury_2010_mauritius_control,15,5,0.08560596406269912,0.07274140311234176,0.991
14_1_kaiser-bunbury_2010_mauritius_control,16,5,0.009662741100008245,0.0060399153606948055,0.998
14_1_kaiser-bunbury_2010_mauritius_control,17,5,0.10709600521743042,0.06418075246653772,0.993
