Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
14_2_kaiser-bunbury_2010_mauritius_restored,1,2,1,1,0
14_2_kaiser-bunbury_2010_mauritius_restored,2,3,0.5367906066536203,0.5194964827953878,0.804
14_2_kaiser-bunbury_2010_mauritius_restored,3,3,0.46320939334637967,0.48050351720461215,0.196
14_2_kaiser-bunbury_2010_mauritius_restored,4,4,0.18005286005779,0.16755442704353338,0.778
14_2_kaiser-bunbury_2010_mauritius_restored,5,4,0.5112224915437602,0.5879389169536468,0
14_2_kaiser-bunbury_2010_mauritius_restored,6,4,0.057858482943730055,0.0383645582049811,1
14_2_kaiser-bunbury_2010_mauritius_restored,7,4,0.25086616545471974,0.20614209779783874,0.979
14_2_kaiser-bunbury_2010_mauritius_restored,8,5,0.061329497634863776,0.048771044589069223,0.909
14_2_kaiser-bunbury_2010_mauritius_restored,9,5,0.22366516592963506,0.23782480336931408,0.206
14_2_kaiser-bunbury_2010_mauritius_restored,10,5,0.07932833932327796,0.12526297263141822,0
14_2_kaiser-bunbury_2010_mauritius_restored,11,5,0.07085005866578109,0.05241868725898869,1
14_2_kaiser-bunbury_2010_mauritius_restored,12,5,0.009516559954627794,0.003220908982857324,1
14_2_kaiser-bunbury_2010_mauritius_restored,13,5,0.27432979471477825,0.2726208859001899,0.543
14_2_kaiser-bunbury_2010_mauritius_restored,14,5,0.08769258930652346,0.12847702750521453,0
14_2_kaiser-bunbury_2010_mauritius_restored,15,5,0.07968743592026255,0.058489023315545216,1
14_2_kaiser-bunbury_2010_mauritius_restored,16,5,0.0089734138483252,0.003922477624706865,1
14_2_kaiser-bunbury_2010_mauritius_restored,17,5,0.10462714470192482,0.06899216882269593,0.993
