Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
12_9_bartomeus_spain_2008_LaRocina_unp,1,2,1,1,0
12_9_bartomeus_spain_2008_LaRocina_unp,2,3,0.1134020618556701,0.10095915010520702,0.747
12_9_bartomeus_spain_2008_LaRocina_unp,3,3,0.8865979381443299,0.8990408498947929,0.252
12_9_bartomeus_spain_2008_LaRocina_unp,4,4,0.6871345029239766,0.7016535738556171,0.4
12_9_bartomeus_spain_2008_LaRocina_unp,5,4,0.28362573099415206,0.286755463964216,0.52
12_9_bartomeus_spain_2008_LaRocina_unp,6,4,0.014619883040935672,0.004635856501450785,0.96
12_9_bartomeus_spain_2008_LaRocina_unp,7,4,0.014619883040935672,0.006955105678716101,0.881
12_9_bartomeus_spain_2008_LaRocina_unp,8,5,0.4677871148459384,0.4602686473766526,0.5
12_9_bartomeus_spain_2008_LaRocina_unp,9,5,0.3099906629318394,0.3153435668478401,0.413
12_9_bartomeus_spain_2008_LaRocina_unp,10,5,0.11297852474323063,0.16097027294834668,0.32
12_9_bartomeus_spain_2008_LaRocina_unp,11,5,0.04481792717086835,0.016543762496101375,0.942
12_9_bartomeus_spain_2008_LaRocina_unp,12,5,9.337068160597573e-4,1.5734285941652393e-4,0.938
12_9_bartomeus_spain_2008_LaRocina_unp,13,5,0.05042016806722689,0.02601459900096508,0.859
12_9_bartomeus_spain_2008_LaRocina_unp,14,5,0.0056022408963585435,0.019055693088057536,0.031
12_9_bartomeus_spain_2008_LaRocina_unp,15,5,0.0056022408963585435,0.0012217329327509515,0.951
12_9_bartomeus_spain_2008_LaRocina_unp,16,5,9.337068160597573e-4,6.16409338264272e-6,0.997
12_9_bartomeus_spain_2008_LaRocina_unp,17,5,9.337068160597573e-4,4.182183564865432e-4,0.875
