Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,1,1,0
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,0.35,0.29671136215085814,0.797
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,0.65,0.7032886378491419,0.172
12_8_bartomeus_spain_2008_LaCunya_unp,4,4,0.2222222222222222,0.3172750135318643,0.227
12_8_bartomeus_spain_2008_LaCunya_unp,5,4,0.6666666666666666,0.6168249515028301,0.621
12_8_bartomeus_spain_2008_LaCunya_unp,6,4,0,0.01043678101150967,0
12_8_bartomeus_spain_2008_LaCunya_unp,7,4,0.1111111111111111,0.055463253953795914,0.827
12_8_bartomeus_spain_2008_LaCunya_unp,8,5,0.031746031746031744,0.09506451442371389,0.228
12_8_bartomeus_spain_2008_LaCunya_unp,9,5,0.3333333333333333,0.377213896092135,0.335
12_8_bartomeus_spain_2008_LaCunya_unp,10,5,0.23809523809523808,0.2521856446480528,0.45
12_8_bartomeus_spain_2008_LaCunya_unp,11,5,0,0.023800026867601954,0
12_8_bartomeus_spain_2008_LaCunya_unp,12,5,0,2.1666666666666666e-4,0
12_8_bartomeus_spain_2008_LaCunya_unp,13,5,0.3333333333333333,0.1462470953274124,0.863
12_8_bartomeus_spain_2008_LaCunya_unp,14,5,0.047619047619047616,0.09224062199934725,0.225
12_8_bartomeus_spain_2008_LaCunya_unp,15,5,0,0.006984237130596648,0
12_8_bartomeus_spain_2008_LaCunya_unp,16,5,0,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,17,5,0.015873015873015872,0.006047296844473325,0.832
