Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,1,2,80,0.003966679888932963,1,1,0.18518518518518517
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,2,3,193,0.009569615232050773,0.4232456140350877,1,0.0595679012345679
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,3,3,263,0.013040460134867116,0.5767543859649122,1,0.04683048433048433
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,4,4,747,0.03703887346291154,0.2588357588357588,1,0.01596153846153846
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,5,4,1445,0.07164815549385165,0.5006930006930007,0.8975155279503105,0.03430674264007597
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,6,4,165,0.008181277270924237,0.057172557172557176,0.10248447204968944,0.003917378917378918
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,7,4,529,0.02622967076556922,0.1832986832986833,1,0.03498677248677249
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,8,5,1775,0.08801071003570012,0.1059954616027708,1,0.006321225071225072
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,9,5,4249,0.210680285600952,0.2537322345634778,0.5646511627906977,0.012105413105413106
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,10,5,1766,0.08756445854819515,0.10545801982563,0.2346843853820598,0.005031339031339031
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,11,5,1346,0.06673938913129711,0.08037740355905888,0.1788704318936877,0.0038347578347578347
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,12,5,164,0.008131693772312574,0.009793383494565867,0.021794019933554818,4.6723646723646723e-4
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,13,5,4517,0.22396866322887743,0.26973605637167086,0.7248074454428755,0.02298026048026048
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,14,5,467,0.023155493851646173,0.02788725665830646,0.07493581514762516,0.002375864875864876
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,15,5,1093,0.05419476398254661,0.06526931804610056,0.17538510911424904,0.0055606430606430605
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,16,5,155,0.007685442284807616,0.009255941717425057,0.02487163029525032,7.885632885632885e-4
11_4_kaiser-bunbury_2017_seychelles_reserve,observed,17,5,1214,0.06019436731455771,0.07249492416099367,1,0.024704924704924705
