Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,1,2,53,0.008558049410624899,1,1,0.16358024691358025
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,2,3,128,0.020668496689811078,0.5638766519823789,1,0.04647785039941903
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,3,3,99,0.015985790408525755,0.43612334801762115,1,0.03594771241830065
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,4,4,191,0.030841272404327467,0.17701575532900835,1,0.013003812636165577
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,5,4,526,0.08493460358469239,0.48748841519925856,0.9147826086956522,0.022469990174719127
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,6,4,49,0.007912158889068302,0.04541241890639481,0.08521739130434783,0.002093212012473835
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,7,4,313,0.05054093331180365,0.29008341056533826,1,0.0213099128540305
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,8,5,338,0.05457774907153237,0.06992139015308234,1,0.006136528685548293
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,9,5,1062,0.17148393347327628,0.2196938353330575,0.6363091671659676,0.008506343713956172
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,10,5,393,0.06345874374293557,0.08129913115432354,0.23547034152186938,0.003147827758554402
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,11,5,204,0.0329404165993864,0.042201075713694663,0.12222887956860395,0.0016339869281045752
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,12,5,10,0.0016147263038914905,0.002068680182043856,0.005991611743559017,8.009739843649878e-5
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,13,5,1516,0.24479250766994995,0.31361191559784857,0.6807364167040862,0.012142765602973215
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,14,5,312,0.0503794606814145,0.06454282167976831,0.1400987876066457,0.002499038831218762
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,15,5,352,0.056838365896980464,0.07281754240794373,0.15806017063313876,0.002819428424964757
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,16,5,47,0.007589213628290005,0.009722796855606123,0.021104625056129322,3.7645777265154427e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,observed,17,5,600,0.09688357823348942,0.12412081092263136,1,0.010893246187363835
11_5_kaiser-bunbury_2017_seychelles_rosebelle,random 1,1,2,53,0.013417721518987341,1,1,0.16358024691358025
11_5_kaiser-bunbury_2017_seychelles_rosebelle,random 1,2,3,93,0.023544303797468354,0.510989010989011,1,0.03376906318082789
11_5_kaiser-bunbury_2017_seychelles_rosebelle,random 1,3,3,89,0.022531645569620253,0.489010989010989,1,0.03231663035584604
11_5_kaiser-bunbury_2017_seychelles_rosebelle,random 1,4,4,133,0.03367088607594937,0.1829436038514443,1,0.009055010893246188
11_5_kaiser-bunbury_2017_seychelles_rosebelle,random 1,5,4,445,0.11265822784810127,0.6121045392022009,0.956989247311828,0.01900978256226238
11_5_kaiser-bunbury_2017_seychelles_rosebelle,random 1,6,4,20,0.005063291139240506,0.027510316368638238,0.043010752688172046,8.543722499893203e-4
