Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
1_4_bartomeus_spain_2008_medca_2_3,observed,1,2,48,0.013909011880614315,1,1,0.19834710743801653
1_4_bartomeus_spain_2008_medca_2_3,observed,2,3,53,0.015357867284844973,0.2994350282485876,1,0.043801652892561986
1_4_bartomeus_spain_2008_medca_2_3,observed,3,3,124,0.035931614024920316,0.7005649717514124,1,0.048799685163321525
1_4_bartomeus_spain_2008_medca_2_3,observed,4,4,218,0.06317009562445668,0.3182481751824818,1,0.012868949232585596
1_4_bartomeus_spain_2008_medca_2_3,observed,5,4,376,0.10895392639814547,0.5489051094890511,0.8867924528301887,0.02959464777646596
1_4_bartomeus_spain_2008_medca_2_3,observed,6,4,48,0.013909011880614315,0.07007299270072993,0.11320754716981132,0.0037780401416765055
1_4_bartomeus_spain_2008_medca_2_3,observed,7,4,43,0.012460156476383656,0.06277372262773723,1,0.011845730027548209
1_4_bartomeus_spain_2008_medca_2_3,observed,8,5,261,0.07563025210084033,0.10271546635182999,1,0.0032436463058472626
1_4_bartomeus_spain_2008_medca_2_3,observed,9,5,689,0.19965227470298463,0.2711530893349075,0.43089430894308944,0.008134592680047225
1_4_bartomeus_spain_2008_medca_2_3,observed,10,5,555,0.16082294986960302,0.21841794569067297,0.34709193245778613,0.006552538370720189
1_4_bartomeus_spain_2008_medca_2_3,observed,11,5,323,0.09359605911330049,0.12711530893349074,0.20200125078173858,0.0038134592680047225
1_4_bartomeus_spain_2008_medca_2_3,observed,12,5,32,0.00927267458707621,0.012593467138921684,0.020012507817385866,3.7780401416765054e-4
1_4_bartomeus_spain_2008_medca_2_3,observed,13,5,347,0.10055056505360765,0.136560409287682,0.5249621785173979,0.009104027285845468
1_4_bartomeus_spain_2008_medca_2_3,observed,14,5,178,0.05157925239061142,0.07005116096025187,0.2692889561270802,0.004670077397350125
1_4_bartomeus_spain_2008_medca_2_3,observed,15,5,119,0.034482758620689655,0.046831955922865015,0.1800302571860817,0.0031221303948576677
1_4_bartomeus_spain_2008_medca_2_3,observed,16,5,17,0.0049261083743842365,0.006690279417552145,0.025718608169440244,4.460186278368097e-4
1_4_bartomeus_spain_2008_medca_2_3,observed,17,5,20,0.005795421616922631,0.007870916961826053,1,0.0027548209366391185
1_4_bartomeus_spain_2008_medca_2_3,random 1,1,2,48,0.014558689717925387,1,1,0.19834710743801653
1_4_bartomeus_spain_2008_medca_2_3,random 1,2,3,49,0.014861995753715499,0.29878048780487804,1,0.04049586776859504
1_4_bartomeus_spain_2008_medca_2_3,random 1,3,3,115,0.034880194115862906,0.7012195121951219,1,0.045257772530499805
1_4_bartomeus_spain_2008_medca_2_3,random 1,4,4,189,0.05732484076433121,0.3014354066985646,1,0.01115702479338843
1_4_bartomeus_spain_2008_medca_2_3,random 1,5,4,374,0.11343645738550197,0.5964912280701754,0.9468354430379747,0.02943722943722944
1_4_bartomeus_spain_2008_medca_2_3,random 1,6,4,21,0.006369426751592357,0.03349282296650718,0.053164556962025315,0.001652892561983471
1_4_bartomeus_spain_2008_medca_2_3,random 1,7,4,43,0.013042159538974826,0.0685805422647528,1,0.011845730027548209
1_4_bartomeus_spain_2008_medca_2_3,random 1,8,5,223,0.06763724598119503,0.09072416598860862,1,0.0027713912881376997
1_4_bartomeus_spain_2008_medca_2_3,random 1,9,5,774,0.23475887170154686,0.3148901545972335,0.5042345276872964,0.009138134592680047
1_4_bartomeus_spain_2008_medca_2_3,random 1,10,5,583,0.17682741886563544,0.2371847030105777,0.37980456026058634,0.006883116883116883
1_4_bartomeus_spain_2008_medca_2_3,random 1,11,5,173,0.052471944191689414,0.07038242473555736,0.11270358306188925,0.002042502951593861
1_4_bartomeus_spain_2008_medca_2_3,random 1,12,5,5,0.001516530178950561,0.0020341741253051262,0.003257328990228013,5.90318772136954e-5
