Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
15_1_peralta_2006_mendoza_site_1,1,2,1,1,0
15_1_peralta_2006_mendoza_site_1,2,3,0.36923076923076925,0.3218527434672853,0.917
15_1_peralta_2006_mendoza_site_1,3,3,0.6307692307692307,0.6781472565327147,0.083
15_1_peralta_2006_mendoza_site_1,4,4,0.24724061810154527,0.2909882460711201,0.235
15_1_peralta_2006_mendoza_site_1,5,4,0.5805739514348786,0.6014008284960783,0.285
15_1_peralta_2006_mendoza_site_1,6,4,0.0684326710816777,0.04032001691253992,0.985
15_1_peralta_2006_mendoza_site_1,7,4,0.10375275938189846,0.06729090852026158,0.92
15_1_peralta_2006_mendoza_site_1,8,5,0.07205982324949015,0.09079081326019588,0.389
15_1_peralta_2006_mendoza_site_1,9,5,0.25696804894629505,0.29789360269278786,0.125
15_1_peralta_2006_mendoza_site_1,10,5,0.1910265125764786,0.24134937636761475,0.114
15_1_peralta_2006_mendoza_site_1,11,5,0.11556764106050306,0.0738365129094166,0.986
15_1_peralta_2006_mendoza_site_1,12,5,0.006118286879673691,0.0033234697532886054,0.872
15_1_peralta_2006_mendoza_site_1,13,5,0.19170632222977566,0.14605151481663306,0.858
15_1_peralta_2006_mendoza_site_1,14,5,0.07477906186267845,0.10050562951988866,0.13
15_1_peralta_2006_mendoza_site_1,15,5,0.061182868796736914,0.034373343564954036,0.979
15_1_peralta_2006_mendoza_site_1,16,5,0.009517335146159076,0.0017361503691910986,0.996
15_1_peralta_2006_mendoza_site_1,17,5,0.02107409925220938,0.010139586746029449,0.899
