Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,1,2,1,1,0
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,2,3,0.19540229885057472,0.11385193179551983,0.998
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,3,3,0.8045977011494253,0.8861480682044801,0.002
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,4,4,0.4961832061068702,0.6255602556418692,0.036
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,5,4,0.4198473282442748,0.3534842275182195,0.844
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,6,4,0.007633587786259542,0.011073370571512723,0.371
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,7,4,0.07633587786259542,0.009882146268398583,1
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,8,5,0.20986093552465235,0.3292691179860827,0.108
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,9,5,0.3274336283185841,0.3279598379048131,0.444
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,10,5,0.1820480404551201,0.23761043515525299,0.208
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,11,5,0.017699115044247787,0.03784922441342109,0.168
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,12,5,0,6.943780120565317e-4,0
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,13,5,0.23261694058154236,0.03851377325714765,1
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,14,5,0.0012642225031605564,0.023725125083652203,0.001
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,15,5,0.010113780025284451,0.00368485417435781,0.918
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,16,5,0,4.114503358102678e-5,0
12_15_bartomeus_spain_2008_Villamanriqueeste_unp,17,5,0.018963337547408345,6.52108979634899e-4,1
