Network_id,Motif_pattern_id,Motif_functional_ID,Counts,nodes,Plant_nodes,Pollinator_nodes,Total_plants,Total_pollinators,Total_motifs,normalize_sum,Total_sizeclass,normalize_sizeclass,Total_nodesets,normalize_nodesets
1_1_bartomeus_spain_2008_batca_1_2,1,5_Non-bee-Hymenoptera,1,2,1,1,4,5,185,0.005405405405405406,14,0.07142857142857142,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,1,5_Non-syrphids-diptera,1,2,1,1,4,5,185,0.005405405405405406,14,0.07142857142857142,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,2,1_2_Bee,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,1_2_Coleoptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,1_2_Non-syrphids-diptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,1_3_Non-syrphids-diptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,1_5_Bee,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,1_5_Coleoptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,1_5_Non-syrphids-diptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,2_3_Non-bee-Hymenoptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,2_3_Non-syrphids-diptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,2_5_Bee,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,2_5_Coleoptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,2_5_Non-bee-Hymenoptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,2_5_Non-syrphids-diptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,3_5_Non-bee-Hymenoptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,2,3_5_Non-syrphids-diptera,1,3,2,1,4,5,185,0.005405405405405406,35,0.02857142857142857,30,0.03333333333333333
1_1_bartomeus_spain_2008_batca_1_2,3,1_Bee_Coleoptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,1_Bee_Non-syrphids-diptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,1_Coleoptera_Non-syrphids-diptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,2_Bee_Coleoptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,2_Bee_Non-bee-Hymenoptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,2_Bee_Non-syrphids-diptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,2_Coleoptera_Non-bee-Hymenoptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,2_Coleoptera_Non-syrphids-diptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,2_Non-bee-Hymenoptera_Non-syrphids-diptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,3_Non-bee-Hymenoptera_Non-syrphids-diptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,5_Bee_Coleoptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,5_Bee_Lepidoptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,5_Bee_Non-bee-Hymenoptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,5_Bee_Non-syrphids-diptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,5_Coleoptera_Lepidoptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,5_Coleoptera_Non-bee-Hymenoptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,5_Coleoptera_Non-syrphids-diptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,5_Lepidoptera_Non-bee-Hymenoptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,5_Lepidoptera_Non-syrphids-diptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,3,5_Non-bee-Hymenoptera_Non-syrphids-diptera,1,3,1,2,4,5,185,0.005405405405405406,35,0.02857142857142857,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,1_Bee_Coleoptera_Non-syrphids-diptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,2_Bee_Coleoptera_Non-bee-Hymenoptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,2_Bee_Coleoptera_Non-syrphids-diptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,2_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,5_Bee_Coleoptera_Lepidoptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,5_Bee_Coleoptera_Non-bee-Hymenoptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,5_Bee_Coleoptera_Non-syrphids-diptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,5_Bee_Lepidoptera_Non-bee-Hymenoptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,5_Bee_Lepidoptera_Non-syrphids-diptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,5_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,5_Coleoptera_Lepidoptera_Non-bee-Hymenoptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,5_Coleoptera_Lepidoptera_Non-syrphids-diptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,5_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,4,5_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,1,3,4,5,185,0.005405405405405406,62,0.016129032258064516,40,0.025
1_1_bartomeus_spain_2008_batca_1_2,5,1_2_Non-bee-Hymenoptera_Bee,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,1_2_Non-bee-Hymenoptera_Coleoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,1_2_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,1_3_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,1_5_Lepidoptera_Bee,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,1_5_Lepidoptera_Coleoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,1_5_Lepidoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,1_5_Non-bee-Hymenoptera_Bee,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,1_5_Non-bee-Hymenoptera_Coleoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,1_5_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,2_5_Lepidoptera_Bee,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,2_5_Lepidoptera_Coleoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,2_5_Lepidoptera_Non-bee-Hymenoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,2_5_Lepidoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_1_Bee_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_1_Coleoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_2_Bee_Non-bee-Hymenoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_2_Bee_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_2_Coleoptera_Non-bee-Hymenoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_2_Coleoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_5_Bee_Non-bee-Hymenoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_5_Bee_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_5_Coleoptera_Non-bee-Hymenoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_5_Coleoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_5_Lepidoptera_Non-bee-Hymenoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,5,3_5_Lepidoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,1_2_Bee_Coleoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,1_2_Bee_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,1_2_Coleoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,1_5_Bee_Coleoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,1_5_Bee_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,1_5_Coleoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,2_3_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,2_5_Bee_Coleoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,2_5_Bee_Non-bee-Hymenoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,2_5_Bee_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,2_5_Coleoptera_Non-bee-Hymenoptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,2_5_Coleoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,2_5_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,6,3_5_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,2,2,4,5,185,0.005405405405405406,62,0.016129032258064516,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,7,1_2_3_Non-syrphids-diptera,1,4,3,1,4,5,185,0.005405405405405406,62,0.016129032258064516,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,7,1_2_5_Bee,1,4,3,1,4,5,185,0.005405405405405406,62,0.016129032258064516,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,7,1_2_5_Coleoptera,1,4,3,1,4,5,185,0.005405405405405406,62,0.016129032258064516,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,7,1_2_5_Non-syrphids-diptera,1,4,3,1,4,5,185,0.005405405405405406,62,0.016129032258064516,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,7,1_3_5_Non-syrphids-diptera,1,4,3,1,4,5,185,0.005405405405405406,62,0.016129032258064516,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,7,2_3_5_Non-bee-Hymenoptera,1,4,3,1,4,5,185,0.005405405405405406,62,0.016129032258064516,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,7,2_3_5_Non-syrphids-diptera,1,4,3,1,4,5,185,0.005405405405405406,62,0.016129032258064516,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,8,2_Bee_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,1,4,4,5,185,0.005405405405405406,74,0.013513513513513514,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,8,5_Bee_Coleoptera_Lepidoptera_Non-bee-Hymenoptera,1,5,1,4,4,5,185,0.005405405405405406,74,0.013513513513513514,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,8,5_Bee_Coleoptera_Lepidoptera_Non-syrphids-diptera,1,5,1,4,4,5,185,0.005405405405405406,74,0.013513513513513514,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,8,5_Bee_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,1,4,4,5,185,0.005405405405405406,74,0.013513513513513514,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,8,5_Bee_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,1,4,4,5,185,0.005405405405405406,74,0.013513513513513514,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,8,5_Coleoptera_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,1,4,4,5,185,0.005405405405405406,74,0.013513513513513514,20,0.05
1_1_bartomeus_spain_2008_batca_1_2,9,1_5_Lepidoptera_Non-bee-Hymenoptera_Bee,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,1_5_Lepidoptera_Non-bee-Hymenoptera_Coleoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,1_5_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,3_1_Bee_Coleoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,3_2_Bee_Coleoptera_Non-bee-Hymenoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,3_2_Bee_Coleoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,3_5_Bee_Coleoptera_Non-bee-Hymenoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,3_5_Bee_Coleoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,3_5_Bee_Lepidoptera_Non-bee-Hymenoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,3_5_Bee_Lepidoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,3_5_Coleoptera_Lepidoptera_Non-bee-Hymenoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,9,3_5_Coleoptera_Lepidoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,10,1_3_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,10,1_3_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,1_2_Non-bee-Hymenoptera_Bee_Coleoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,1_2_Non-bee-Hymenoptera_Bee_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,1_2_Non-bee-Hymenoptera_Coleoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,1_5_Lepidoptera_Bee_Coleoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,1_5_Lepidoptera_Bee_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,1_5_Lepidoptera_Coleoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,1_5_Non-bee-Hymenoptera_Bee_Coleoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,1_5_Non-bee-Hymenoptera_Bee_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,1_5_Non-bee-Hymenoptera_Coleoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,2_5_Lepidoptera_Bee_Coleoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,2_5_Lepidoptera_Bee_Non-bee-Hymenoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,2_5_Lepidoptera_Bee_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,2_5_Lepidoptera_Coleoptera_Non-bee-Hymenoptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,2_5_Lepidoptera_Coleoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,2_5_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,3_2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,3_2_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,3_5_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
1_1_bartomeus_spain_2008_batca_1_2,11,3_5_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,2,3,4,5,185,0.005405405405405406,74,0.013513513513513514,60,0.016666666666666666
