x,y,PANEL,group,flipped_aes,colour,size,linetype,alpha,repetition
0,0.547248817747621,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.01,0.5441364851041943,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.02,0.5410241524607676,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.03,0.537911819817341,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.04,0.5347994871739143,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.05,0.5316871545304876,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.06,0.528574821887061,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.07,0.5254624892436344,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.08,0.5223501566002077,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.09,0.519237823956781,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.1,0.5161254913133543,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.11,0.5130131586699277,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.12,0.509900826026501,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.13,0.5067884933830743,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.14,0.5036761607396476,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.15,0.5005638280962209,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.16,0.4974514954527943,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.17,0.4943391628093676,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.18,0.49122683016594093,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.19,0.48811449752251423,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.2,0.48500216487908754,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.21,0.48188983223566095,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.22,0.47877749959223426,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.23,0.47566516694880756,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.24,0.4725528343053809,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.25,0.4694405016619542,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.26,0.4663281690185276,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.27,0.4632158363751009,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.28,0.4601035037316742,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.29,0.45699117108824755,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.3,0.4538788384448209,1,-1,FALSE,#008DFFFF,1,1,NA,1
