x,y,PANEL,group,flipped_aes,colour,size,linetype,alpha,repetition
0,0.6623017748534458,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.03,0.6605759804968584,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.06,0.658850186140271,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.09,0.6571243917836836,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.12,0.6553985974270964,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.15,0.653672803070509,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.18,0.6519470087139216,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.21,0.6502212143573343,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.24,0.6484954200007469,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.27,0.6467696256441595,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.3,0.6450438312875721,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.32999999999999996,0.6433180369309848,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.36,0.6415922425743974,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.39,0.63986644821781,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.42,0.6381406538612227,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.44999999999999996,0.6364148595046353,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.48,0.6346890651480479,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.51,0.6329632707914605,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.54,0.6312374764348732,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.57,0.6295116820782858,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.6,0.6277858877216984,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.63,0.626060093365111,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.6599999999999999,0.6243342990085237,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.69,0.6226085046519363,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.72,0.6208827102953489,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.75,0.6191569159387615,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.78,0.6174311215821742,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.8099999999999999,0.6157053272255868,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.84,0.6139795328689994,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.87,0.612253738512412,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.8999999999999999,0.6105279441558247,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.9299999999999999,0.6088021497992373,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.96,0.6070763554426499,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.99,0.6053505610860626,1,-1,FALSE,#008DFFFF,1,1,NA,1
