Network_id,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
11_2_kaiser-bunbury_2017_seychelles_casse_dent,5,4,54,0.1443850267379679,0.4864864864864865,0.7605633802816901,0.32142857142857145
11_2_kaiser-bunbury_2017_seychelles_casse_dent,6,4,17,0.045454545454545456,0.15315315315315314,0.23943661971830985,0.10119047619047619
11_2_kaiser-bunbury_2017_seychelles_casse_dent,7,4,9,0.02406417112299465,0.08108108108108109,1,0.28125
11_2_kaiser-bunbury_2017_seychelles_casse_dent,8,5,15,0.040106951871657755,0.07692307692307693,1,0.05357142857142857
11_2_kaiser-bunbury_2017_seychelles_casse_dent,9,5,27,0.07219251336898395,0.13846153846153847,0.21774193548387097,0.08035714285714286
11_2_kaiser-bunbury_2017_seychelles_casse_dent,10,5,40,0.10695187165775401,0.20512820512820512,0.3225806451612903,0.11904761904761904
11_2_kaiser-bunbury_2017_seychelles_casse_dent,11,5,50,0.13368983957219252,0.2564102564102564,0.4032258064516129,0.1488095238095238
11_2_kaiser-bunbury_2017_seychelles_casse_dent,12,5,7,0.01871657754010695,0.035897435897435895,0.056451612903225805,0.020833333333333332
11_2_kaiser-bunbury_2017_seychelles_casse_dent,13,5,30,0.08021390374331551,0.15384615384615385,0.5555555555555556,0.26785714285714285
11_2_kaiser-bunbury_2017_seychelles_casse_dent,14,5,3,0.008021390374331552,0.015384615384615385,0.05555555555555555,0.026785714285714284
11_2_kaiser-bunbury_2017_seychelles_casse_dent,15,5,15,0.040106951871657755,0.07692307692307693,0.2777777777777778,0.13392857142857142
11_2_kaiser-bunbury_2017_seychelles_casse_dent,16,5,6,0.016042780748663103,0.03076923076923077,0.1111111111111111,0.05357142857142857
11_2_kaiser-bunbury_2017_seychelles_casse_dent,17,5,2,0.0053475935828877,0.010256410256410256,1,0.25
13_2_kaiser-bunbury_2011_seychelles_casse_dent,1,2,19,0.03473491773308958,1,1,0.59375
13_2_kaiser-bunbury_2011_seychelles_casse_dent,2,3,16,0.029250457038391225,0.26666666666666666,1,0.3333333333333333
13_2_kaiser-bunbury_2011_seychelles_casse_dent,3,3,44,0.08043875685557587,0.7333333333333333,1,0.39285714285714285
13_2_kaiser-bunbury_2011_seychelles_casse_dent,4,4,68,0.12431444241316271,0.43312101910828027,1,0.30357142857142855
13_2_kaiser-bunbury_2011_seychelles_casse_dent,5,4,65,0.11882998171846434,0.4140127388535032,0.7831325301204819,0.3869047619047619
13_2_kaiser-bunbury_2011_seychelles_casse_dent,6,4,18,0.03290676416819013,0.11464968152866242,0.21686746987951808,0.10714285714285714
13_2_kaiser-bunbury_2011_seychelles_casse_dent,7,4,6,0.010968921389396709,0.03821656050955414,1,0.1875
13_2_kaiser-bunbury_2011_seychelles_casse_dent,8,5,75,0.13711151736745886,0.24115755627009647,1,0.26785714285714285
13_2_kaiser-bunbury_2011_seychelles_casse_dent,9,5,89,0.16270566727605118,0.2861736334405145,0.4810810810810811,0.2648809523809524
13_2_kaiser-bunbury_2011_seychelles_casse_dent,10,5,16,0.029250457038391225,0.05144694533762058,0.08648648648648649,0.047619047619047616
13_2_kaiser-bunbury_2011_seychelles_casse_dent,11,5,68,0.12431444241316271,0.21864951768488747,0.3675675675675676,0.20238095238095238
