x,y,PANEL,group,flipped_aes,colour,size,linetype,alpha,repetition
0,0.4345985680034524,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.03,0.43525416588165655,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.06,0.4359097637598607,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.09,0.4365653616380648,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.12,0.43722095951626894,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.15,0.43787655739447306,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.18,0.4385321552726772,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.21,0.4391877531508813,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.24,0.43984335102908545,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.27,0.4404989489072896,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.3,0.4411545467854937,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.32999999999999996,0.44181014466369783,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.36,0.44246574254190196,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.39,0.44312134042010604,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.42,0.44377693829831016,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.44999999999999996,0.4444325361765143,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.48,0.4450881340547184,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.51,0.44574373193292255,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.54,0.4463993298111267,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.57,0.4470549276893308,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.6,0.44771052556753493,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.63,0.44836612344573906,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.6599999999999999,0.4490217213239432,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.69,0.4496773192021473,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.72,0.45033291708035145,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.75,0.4509885149585555,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.78,0.45164411283675965,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.8099999999999999,0.4522997107149638,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.84,0.4529553085931679,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.87,0.45361090647137203,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.8999999999999999,0.45426650434957616,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.9299999999999999,0.4549221022277803,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.96,0.4555777001059844,1,-1,FALSE,#008DFFFF,1,1,NA,1
0.99,0.45623329798418855,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.02,0.4568888958623927,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.05,0.4575444937405968,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.08,0.45820009161880093,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.1099999999999999,0.45885568949700506,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.14,0.4595112873752092,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.17,0.46016688525341326,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.2,0.4608224831316174,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.23,0.4614780810098215,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.26,0.46213367888802565,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.29,0.4627892767662298,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.3199999999999998,0.4634448746444339,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.3499999999999999,0.46410047252263803,1,-1,FALSE,#008DFFFF,1,1,NA,1
1.38,0.46475607040084216,1,-1,FALSE,#008DFFFF,1,1,NA,1
