Network_id,Node_id,np1,np2,np3,np4,np5,np6,np7,np8,np9,np10,np11,np12,np13,np14,np15,np16,np17,np18,np19,np20,np21,np22,np23,np24,np25,np26,np27,np28,np29,np30,np31,np32,np33,np34,np35,np36,np37,np38,np39,np40,np41,np42,np43,np44,np45,np46
15_2_peralta_2006_mendoza_site_2,Zuccagnia punctata,2,0,3,0,1,0,0,0,16,1,0,0,1,0,1,0,-0,0,43,0,0,0,2,0,0,7,0,0,0,0,0,7,0,0,0,47,0,0,1,1,0,0,0,0,0,0
6_1_inouye_1988_australia,Euryglossa sp.3,0,1,0,0,0,6,0,15,0,0,18,0,0,0,0,-0,0,20,0,0,86,0,0,154,0,0,0,2,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Lasioglossum sp.10,0,1,0,0,0,6,0,15,0,0,18,0,0,0,0,-0,0,20,0,0,86,0,0,154,0,0,0,2,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Prosena sp.1,0,7,0,21,0,54,0,233,0,0,248,268,0,28,0,35,0,676,0,0,1490,979,0,1682,751,0,0,233,367,0,26,0,0,1088,551,0,0,1088,0,0,200,119,0,7,0,35
6_1_inouye_1988_australia,Alophera sp.1,0,1,0,0,0,6,0,15,0,0,18,0,0,0,0,-0,0,20,0,0,86,0,0,154,0,0,0,2,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Lasioglossum sp.2,0,1,0,0,0,6,0,15,0,0,18,0,0,0,0,-0,0,20,0,0,86,0,0,154,0,0,0,2,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Lasioglossum sp.9,0,2,0,1,0,13,0,36,0,0,80,13,0,0,0,0,0,55,0,0,345,36,0,537,42,0,0,59,0,0,0,0,0,451,0,0,0,80,0,0,0,0,0,0,0,-0
6_1_inouye_1988_australia,Lasioglossum sp.6,0,12,0,66,0,109,0,621,0,0,306,915,0,142,0,220,0,2949,0,0,2603,4351,0,1584,2643,0,0,255,2124,0,178,0,0,1057,3767,0,0,2136,0,0,615,808,0,204,0,495
6_1_inouye_1988_australia,Unientified sp.1,0,11,0,55,0,115,0,672,0,0,336,848,0,151,0,165,0,3113,0,0,2924,3934,0,1498,2946,0,0,246,2386,0,200,0,0,1096,3072,0,0,1794,0,0,783,744,0,205,0,330
6_1_inouye_1988_australia,Hydrellia sp.1,0,1,0,0,0,10,0,45,0,0,60,0,0,0,0,-0,0,120,0,0,426,0,0,398,0,0,0,57,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Unidentified sp.1,0,4,0,6,0,60,0,481,0,0,244,130,0,25,0,4,0,2764,0,0,3245,784,0,1026,605,0,0,275,563,0,48,0,0,1090,104,0,0,328,0,0,202,26,0,8,0,1
6_1_inouye_1988_australia,Unientified sp.3,0,2,0,1,0,17,0,66,0,0,115,11,0,3,0,0,0,155,0,0,656,27,0,752,28,0,0,101,33,0,3,0,0,662,0,0,0,35,0,0,40,0,0,0,0,-0
6_1_inouye_1988_australia,Musca vetustissima,0,11,0,55,0,102,0,621,0,0,355,798,0,111,0,165,0,3079,0,0,3031,4165,0,1681,2374,0,0,307,1797,0,124,0,0,1192,2991,0,0,1996,0,0,777,600,0,133,0,330
6_1_inouye_1988_australia,Incurviseta sp.1,0,21,0,210,0,141,0,718,0,0,251,2360,0,230,0,1330,0,3243,0,0,1940,10674,0,1435,5236,0,0,213,3286,0,200,0,0,302,19256,0,0,3672,0,0,674,3164,0,402,0,5985
6_1_inouye_1988_australia,Scaptomyza australis,0,2,0,1,0,19,0,81,0,0,127,13,0,3,0,0,0,204,0,0,788,36,0,800,42,0,0,142,39,0,3,0,0,678,0,0,0,53,0,0,37,0,0,0,0,-0
6_1_inouye_1988_australia,Comptosia sylvana,0,2,0,1,0,34,0,321,0,0,158,24,0,5,0,0,0,2144,0,0,2416,181,0,697,95,0,0,231,120,0,10,0,0,798,0,0,0,56,0,0,51,0,0,0,0,-0
6_1_inouye_1988_australia,Poecilohetaerus sp.1,0,14,0,91,0,93,0,552,0,0,330,1003,0,103,0,364,0,2865,0,0,2793,5437,0,1696,1884,0,0,308,1553,0,93,0,0,1031,5286,0,0,2738,0,0,776,732,0,168,0,1001
6_1_inouye_1988_australia,Tephritis sp.1,0,2,0,1,0,21,0,100,0,0,99,19,0,1,0,0,0,285,0,0,760,81,0,687,90,0,0,86,19,0,0,0,0,479,0,0,0,81,0,0,9,0,0,0,0,-0
6_1_inouye_1988_australia,Unidentified sp.3,0,1,0,0,0,10,0,45,0,0,60,0,0,0,0,-0,0,120,0,0,426,0,0,398,0,0,0,57,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Sphenella marginata,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Calliphora sp.2,0,12,0,66,0,107,0,637,0,0,351,949,0,114,0,220,0,3128,0,0,3014,4887,0,1653,2800,0,0,292,1898,0,111,0,0,1140,4046,0,0,2279,0,0,791,699,0,147,0,495
6_1_inouye_1988_australia,Phytoliriomyza sp.1,0,1,0,0,0,3,0,3,0,0,43,0,0,0,0,-0,0,1,0,0,44,0,0,285,0,0,0,21,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Coenosia sp.1,0,2,0,1,0,2,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,12,0,0,0,0,-0
6_1_inouye_1988_australia,Rivellia sp.1,0,2,0,1,0,26,0,160,0,0,139,20,0,3,0,0,0,620,0,0,1328,94,0,782,96,0,0,167,60,0,3,0,0,698,0,0,0,93,0,0,23,0,0,0,0,-0
6_1_inouye_1988_australia,Helina sp.2,0,2,0,1,0,19,0,111,0,0,74,15,0,2,0,0,0,459,0,0,825,79,0,441,26,0,0,78,30,0,1,0,0,379,0,0,0,68,0,0,3,0,0,0,0,-0
6_1_inouye_1988_australia,Coenosia sp.2,0,1,0,0,0,15,0,105,0,0,72,0,0,0,0,-0,0,455,0,0,852,0,0,398,0,0,0,78,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Unidentified sp.6,0,2,0,1,0,39,0,381,0,0,170,29,0,5,0,0,0,2479,0,0,2812,216,0,667,190,0,0,252,145,0,10,0,0,816,0,0,0,66,0,0,52,0,0,0,0,-0
6_1_inouye_1988_australia,Tabanus froggatti,0,3,0,3,0,30,0,166,0,0,128,50,0,5,0,1,0,624,0,0,1216,234,0,826,166,0,0,148,90,0,4,0,0,585,20,0,0,210,0,0,23,5,0,0,0,0
6_1_inouye_1988_australia,Tapeigaster nigricornis,0,1,0,0,0,15,0,105,0,0,72,0,0,0,0,-0,0,455,0,0,852,0,0,398,0,0,0,78,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Unidentified sp.8,0,2,0,1,0,16,0,105,0,0,73,16,0,0,0,0,0,455,0,0,838,105,0,412,15,0,0,78,0,0,0,0,0,382,0,0,0,73,0,0,0,0,0,0,0,-0
6_1_inouye_1988_australia,Hylaeus sp.1,0,1,0,0,0,15,0,105,0,0,72,0,0,0,0,-0,0,455,0,0,852,0,0,398,0,0,0,78,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Dilophus sp.1,0,4,0,6,0,42,0,217,0,0,236,88,0,19,0,4,0,739,0,0,1774,339,0,1360,313,0,0,247,264,0,24,0,0,1114,68,0,0,336,0,0,186,20,0,6,0,1
6_1_inouye_1988_australia,Unidentified sp.5,0,4,0,6,0,41,0,221,0,0,172,99,0,12,0,4,0,789,0,0,1607,441,0,1005,365,0,0,177,204,0,9,0,0,771,78,0,0,360,0,0,78,21,0,1,0,1
6_1_inouye_1988_australia,Empis sp.3,0,4,0,6,0,33,0,181,0,0,183,81,0,9,0,4,0,655,0,0,1476,387,0,1076,182,0,0,197,136,0,10,0,0,931,66,0,0,367,0,0,91,15,0,1,0,1
6_1_inouye_1988_australia,Unidentified sp.7,0,1,0,0,0,4,0,6,0,0,38,0,0,0,0,-0,0,4,0,0,78,0,0,294,0,0,0,18,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Melangyna sp.1,0,7,0,21,0,83,0,561,0,0,307,382,0,58,0,35,0,2893,0,0,3301,2103,0,1343,1521,0,0,328,1105,0,79,0,0,1224,767,0,0,1058,0,0,392,188,0,34,0,35
6_1_inouye_1988_australia,Empis sp.4,0,2,0,1,0,15,0,61,0,0,75,11,0,2,0,0,0,169,0,0,419,37,0,588,18,0,0,43,22,0,1,0,0,366,0,0,0,45,0,0,15,0,0,0,0,-0
6_1_inouye_1988_australia,Lasioglossum sp.8,0,5,0,10,0,49,0,229,0,0,244,126,0,35,0,10,0,675,0,0,1607,387,0,1612,383,0,0,265,433,0,48,0,0,993,138,0,0,528,0,0,224,51,0,18,0,5
6_1_inouye_1988_australia,Exonera sp.1,0,6,0,15,0,65,0,469,0,0,266,237,0,44,0,20,0,2615,0,0,2882,1410,0,1297,632,0,0,304,787,0,74,0,0,1084,358,0,0,806,0,0,262,116,0,20,0,15
6_1_inouye_1988_australia,Senostoma sp.3,0,3,0,3,0,16,0,51,0,0,98,28,0,2,0,1,0,104,0,0,495,78,0,706,43,0,0,67,22,0,1,0,0,586,12,0,0,138,0,0,29,2,0,0,0,0
6_1_inouye_1988_australia,Empis sp.5,0,4,0,6,0,46,0,243,0,0,200,106,0,16,0,4,0,781,0,0,1602,425,0,1310,472,0,0,248,268,0,18,0,0,693,86,0,0,380,0,0,110,20,0,4,0,1
6_1_inouye_1988_australia,Leioproctus sp.1,0,10,0,45,0,99,0,618,0,0,299,671,0,110,0,120,0,3030,0,0,3013,3416,0,1353,1977,0,0,275,1840,0,153,0,0,1088,2152,0,0,1695,0,0,498,532,0,116,0,210
6_1_inouye_1988_australia,Helina sp.1,0,2,0,1,0,35,0,331,0,0,158,21,0,7,0,0,0,2189,0,0,2446,142,0,755,68,0,0,230,147,0,21,0,0,686,0,0,0,56,0,0,51,0,0,0,0,-0
6_1_inouye_1988_australia,Pelecorhychus rubidus,0,5,0,10,0,51,0,382,0,0,206,162,0,21,0,10,0,2311,0,0,2458,1042,0,1117,386,0,0,240,414,0,36,0,0,892,201,0,0,528,0,0,148,42,0,7,0,5
6_1_inouye_1988_australia,Incurviseta sp.2,0,1,0,0,0,11,0,55,0,0,64,0,0,0,0,-0,0,165,0,0,476,0,0,480,0,0,0,82,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Unidentified sp.2,0,1,0,0,0,11,0,55,0,0,64,0,0,0,0,-0,0,165,0,0,476,0,0,480,0,0,0,82,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Unientified sp.2,0,1,0,0,0,7,0,21,0,0,63,0,0,0,0,-0,0,35,0,0,266,0,0,398,0,0,0,56,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Lasioglossum sp.1,0,6,0,15,0,51,0,203,0,0,292,167,0,44,0,20,0,504,0,0,1764,430,0,1892,443,0,0,264,485,0,50,0,0,1273,254,0,0,658,0,0,401,80,0,32,0,15
6_1_inouye_1988_australia,Lasioglossum sp.3,0,2,0,1,0,17,0,66,0,0,108,17,0,0,0,0,0,155,0,0,551,66,0,733,70,0,0,116,0,0,0,0,0,539,0,0,0,108,0,0,0,0,0,0,0,-0
6_1_inouye_1988_australia,Tephritis sp.2,0,3,0,3,0,11,0,36,0,0,107,16,0,3,0,1,0,84,0,0,378,56,0,714,0,0,0,95,16,0,0,0,0,659,8,0,0,106,0,0,54,0,0,1,0,0
6_1_inouye_1988_australia,Senostoma sp.2,0,2,0,1,0,15,0,61,0,0,45,11,0,2,0,0,0,169,0,0,353,37,0,382,18,0,0,31,22,0,1,0,0,136,0,0,0,41,0,0,2,0,0,0,0,-0
6_1_inouye_1988_australia,Scaptia alpina,0,1,0,0,0,11,0,55,0,0,43,0,0,0,0,-0,0,165,0,0,368,0,0,327,0,0,0,31,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Unientified sp.4,0,1,0,0,0,11,0,55,0,0,43,0,0,0,0,-0,0,165,0,0,368,0,0,327,0,0,0,31,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Villa sp.1,0,2,0,1,0,15,0,61,0,0,45,11,0,2,0,0,0,169,0,0,353,37,0,382,18,0,0,31,22,0,1,0,0,136,0,0,0,41,0,0,2,0,0,0,0,-0
6_1_inouye_1988_australia,Leioproctus sp.3,0,1,0,0,0,6,0,15,0,0,48,0,0,0,0,-0,0,20,0,0,166,0,0,337,0,0,0,37,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Hylaeus semipersonatus,0,1,0,0,0,6,0,15,0,0,48,0,0,0,0,-0,0,20,0,0,166,0,0,337,0,0,0,37,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Leioproctus sp.2,0,4,0,6,0,41,0,203,0,0,212,77,0,23,0,4,0,636,0,0,1582,242,0,1337,227,0,0,226,295,0,36,0,0,909,55,0,0,314,0,0,161,22,0,8,0,1
6_1_inouye_1988_australia,Calliphora fulvicoxa,0,1,0,0,0,9,0,36,0,0,52,0,0,0,0,-0,0,84,0,0,332,0,0,394,0,0,0,42,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Empis sp.6,0,1,0,0,0,9,0,36,0,0,52,0,0,0,0,-0,0,84,0,0,332,0,0,394,0,0,0,42,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Calliphora sp.3,0,3,0,3,0,46,0,390,0,0,192,66,0,13,0,1,0,2394,0,0,2659,427,0,883,279,0,0,270,301,0,26,0,0,852,26,0,0,210,0,0,87,7,0,2,0,0
6_1_inouye_1988_australia,Leioproctus sp.4,0,2,0,1,0,33,0,312,0,0,150,23,0,5,0,0,0,2108,0,0,2328,177,0,699,76,0,0,216,115,0,10,0,0,758,0,0,0,62,0,0,44,0,0,0,0,-0
6_1_inouye_1988_australia,Calliphora hilli,0,1,0,0,0,9,0,36,0,0,52,0,0,0,0,-0,0,84,0,0,332,0,0,394,0,0,0,42,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Prohardya carinata,0,1,0,0,0,24,0,276,0,0,110,0,0,0,0,-0,0,2024,0,0,2122,0,0,443,0,0,0,204,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Rutilia sp.1,0,1,0,0,0,24,0,276,0,0,110,0,0,0,0,-0,0,2024,0,0,2122,0,0,443,0,0,0,204,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Euryglossa sp.2,0,2,0,1,0,34,0,321,0,0,144,24,0,5,0,0,0,2144,0,0,2286,181,0,653,95,0,0,233,120,0,10,0,0,629,0,0,0,76,0,0,34,0,0,0,0,-0
6_1_inouye_1988_australia,Calliphora sp.1,0,1,0,0,0,24,0,276,0,0,110,0,0,0,0,-0,0,2024,0,0,2122,0,0,443,0,0,0,204,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Unidentified sp.4,0,1,0,0,0,24,0,276,0,0,110,0,0,0,0,-0,0,2024,0,0,2122,0,0,443,0,0,0,204,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Leioproctus sp.5,0,1,0,0,0,24,0,276,0,0,110,0,0,0,0,-0,0,2024,0,0,2122,0,0,443,0,0,0,204,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Calliphora stygia,0,1,0,0,0,24,0,276,0,0,110,0,0,0,0,-0,0,2024,0,0,2122,0,0,443,0,0,0,204,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0
6_1_inouye_1988_australia,Syrphus sp.1,0,1,0,0,0,24,0,276,0,0,110,0,0,0,0,-0,0,2024,0,0,2122,0,0,443,0,0,0,204,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0
