PANEL,ymin,ymax,x,repetition
1,0.553029873310613,0.7187283082140951,0,1
2,0.08805772928735434,0.2594812814203239,0,1
3,-0.06727180599081031,0.10746458523150862,0,1
4,-0.010240172104803033,0.16250629338349476,0,1
5,0.14444079565311313,0.31358793008508185,0,1
6,0.09529845228719883,0.26345649959977324,0,1
1,0.5513641188381738,0.7166620167373366,0.03,1
2,0.0885466448236884,0.25939990033219085,0.03,1
3,-0.06735956585232492,0.10676761552765845,0.03,1
4,-0.00954788756692429,0.16259960946473168,0.03,1
5,0.14443897276142625,0.31311909976581354,0.03,1
6,0.09538039721283516,0.26306322521341513,0.03,1
1,0.5496823473989559,0.7146117422273569,0.06,1
2,0.08901788855120137,0.25933619105287886,0.06,1
3,-0.06746448838247354,0.10608780849244229,0.06,1
4,-0.008873394876017973,0.16271071739294102,0.06,1
5,0.1444210390985997,0.312666380217685,0.06,1
6,0.09544557089193192,0.26268672207359645,0.06,1
1,0.5479844514130455,0.7125775922640697,0.09,1
2,0.0894712934639331,0.2592903205883481,0.09,1
3,-0.06758674466576128,0.10542533521036523,0.09,1
4,-0.008216869827617934,0.16283979296365664,0.09,1
5,0.1443868694629869,0.3122298966423427,0.09,1
6,0.09549384012306934,0.26232712338173725,0.09,1
1,0.5462703318731712,0.7105596658547464,0.12,1
2,0.08990670179063197,0.2592624467098502,0.12,1
3,-0.06772649754783641,0.1047803585270756,0.12,1
4,-0.007578479109018807,0.16298700286417317,0.12,1
5,0.14433634684564217,0.3118097660487323,0.12,1
6,0.09552508064560103,0.2619845533984837,0.12,1
1,0.5445398986277911,0.7085580531509289,0.15,1
2,0.09032396546582185,0.25925271748286133,0.15,1
3,-0.06788390117651844,0.10415303259039282,0.15,1
4,-0.006958379804405335,0.16315250417867536,0.15,1
5,0.1442693627570146,0.31140609692640475,0.15,1
6,0.09553917750317287,0.26165912708019,0.15,1
1,0.5427930706422784,0.7065728351872439,0.18,1
2,0.09072294658062445,0.25926127081625966,0.18,1
3,-0.06805910055811461,0.1035435024066242,0.18,1
4,-0.00635671891876749,0.16333644391215318,0.18,1
5,0.14418581753465204,0.31101898893781216,0.18,1
6,0.09553602538544641,0.26135094973719464,0.18,1
1,0.5410297762364867,0.704604083643838,0.21,1
2,0.09110351781030325,0.2592882340347819,0.21,1
3,-0.06825223113181464,0.10295190341495944,0.21,1
4,-0.005773632923771643,0.16353895853627295,0.21,1
5,0.14408562062995198,0.3106485326315571,0.21,1
6,0.09551552894574174,0.2610601167161775,0.21,1
1,0.5392499532970981,0.702651860634029,0.24,1
2,0.09146556281557118,0.25933372347771494,0.24,1
3,-0.06846341836491972,0.10237836108269972,0.24,1
4,-0.005209247328698791,0.16376017356031577,0.24,1
5,0.14396869087209263,0.31029480917846136,0.24,1
6,0.0954776030924304,0.26078671310876694,0.24,1
1,0.5374535494633135,0.700716218518616,0.27,1
2,0.09180897661481796,0.25939784412666916,0.27,1
3,-0.0686927773715997,0.10182299052401492,0.27,1
4,-0.004663676279469578,0.1640002031302022,0.27,1
5,0.14383495670739233,0.30995789013220654,0.27,1
6,0.09542217325204946,0.2605308134884261,0.27,1
1,0.5356405222846023,0.6987971997481295,0.3,1
2,0.0921336659245596,0.25948068926512846,0.3,1
3,-0.06894041255777962,0.10128589614483009,0.3,1
4,-0.00413702218864366,0.16425914965849198,0.3,1
5,0.14368435641248128,0.3096378372161625,0.3,1
6,0.09534917560227323,0.2602924816774805,0.3,1
1,0.5338108393494129,0.6968948367341213,0.32999999999999996,1
2,0.09243954946559468,0.25958234017229437,0.32999999999999996,1
3,-0.06920641729463176,0.10076717131631743,0.32999999999999996,1
4,-0.003629375399116619,0.1645371034880806,0.32999999999999996,1
5,0.14351683827982697,0.30933470213786163,0.32999999999999996,1
6,0.09525855727306962,0.2600717705459622,0.32999999999999996,1
1,0.5319644783839381,0.6950091517503985,0.36,1
2,0.09272655823256583,0.2597028658535242,0.36,1
3,-0.0694908736229969,0.10026689807931778,0.36,1
4,-0.0031408138840353927,0.16483414259211504,0.36,1
5,0.14333236077432546,0.3090485264324081,0.36,1
6,0.09515027651457618,0.2598687218437339,0.36,1
1,0.5301014273202378,0.6931401568649012,0.39,1
2,0.09299463572486914,0.2598423228094218,0.39,1
3,-0.06979385199087483,0.09978514688183095,0.39,1
4,-0.002671402985219909,0.16515033231241516,0.39,1
5,0.14313089265986134,0.30877934133591706,0.39,1
6,0.09502430283046215,0.25968336606712605,0.39,1
1,0.5282216843332314,0.69128785390271,0.42,1
2,0.09324373813712737,0.2600007548453646,0.42,1
3,-0.07011541102591465,0.09932197635150594,0.42,1
4,-0.0022211951921125017,0.16548572513842347,0.42,1
5,0.14291241309494182,0.3085271676898814,0.42,1
