Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,1,Plant,5,1,1,5,5_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,1,Pollinator,Bee,1,2,Bee,5_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,2,Plant,3,1,1,3,3_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,2,Pollinator,Bee,1,2,Bee,3_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,3,Plant,3,1,1,3,3_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,3,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,3_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,4,Plant,3,1,1,3,3_Coleoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,4,Pollinator,Coleoptera,1,2,Coleoptera,3_Coleoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,5,Plant,5,1,1,5,5_Syrphids
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,5,Pollinator,Syrphids,1,2,Syrphids,5_Syrphids
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,2,3,1,Plant,3,1,3,3,3_5_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,2,3,1,Plant,5,1,3,5,3_5_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,2,3,1,Pollinator,Bee,2,4,Bee,3_5_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,1,Plant,3,2,5,3,3_Bee_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,1,Pollinator,Bee,1,6,Bee,3_Bee_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,1,Pollinator,Non-bee-Hymenoptera,1,6,Non-bee-Hymenoptera,3_Bee_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,2,Plant,3,2,5,3,3_Bee_Coleoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,2,Pollinator,Bee,1,6,Bee,3_Bee_Coleoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,2,Pollinator,Coleoptera,1,6,Coleoptera,3_Bee_Coleoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,3,Plant,3,2,5,3,3_Coleoptera_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,3,Pollinator,Coleoptera,1,6,Coleoptera,3_Coleoptera_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,3,Pollinator,Non-bee-Hymenoptera,1,6,Non-bee-Hymenoptera,3_Coleoptera_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,4,Plant,5,2,5,5,5_Bee_Syrphids
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,4,Pollinator,Bee,1,6,Bee,5_Bee_Syrphids
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,3,3,4,Pollinator,Syrphids,1,6,Syrphids,5_Bee_Syrphids
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,4,4,1,Plant,3,3,7,3,3_Bee_Coleoptera_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,4,4,1,Pollinator,Bee,1,8,Bee,3_Bee_Coleoptera_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,4,4,1,Pollinator,Coleoptera,1,8,Coleoptera,3_Bee_Coleoptera_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,4,4,1,Pollinator,Non-bee-Hymenoptera,1,8,Non-bee-Hymenoptera,3_Bee_Coleoptera_Non-bee-Hymenoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,5,4,1,Plant,5,1,9,5,5_3_Coleoptera_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,5,4,1,Plant,3,2,10,3,5_3_Coleoptera_Bee
