Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,1,4,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,2,1,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,3,2,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,4,3,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,5,1,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,6,1,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,7,1,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,8,1,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,9,1,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,10,2,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,11,2,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,12,2,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,13,2,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,14,2,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,15,2,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,16,3,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,17,3,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,18,3,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,19,4,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,20,4,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,21,4,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,22,4,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,23,4,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,1,2,24,4,Lepidoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,1,3,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,1,4,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,2,1,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,2,4,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,3,2,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,3,4,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,4,1,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,4,2,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,5,1,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,5,3,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,6,2,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,6,3,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,7,1,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,7,2,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,8,1,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,8,2,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,9,2,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,9,4,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,10,1,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,10,4,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,11,1,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,11,4,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,12,2,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,12,4,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,13,1,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,13,2,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,14,1,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,14,4,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,15,1,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,15,2,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,16,1,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,16,3,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,17,3,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,17,4,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,18,2,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,18,4,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,19,2,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,19,3,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,20,2,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,20,3,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,21,1,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,21,3,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,22,3,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,22,4,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,23,1,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,23,4,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,24,1,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,24,2,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,25,2,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,25,4,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,26,2,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,26,3,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,27,2,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,27,4,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,28,3,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,2,3,28,4,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,1,1,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,1,1,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,2,1,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,2,1,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,3,1,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,3,1,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,4,1,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,4,1,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,5,1,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,5,1,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,6,1,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,6,1,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,7,1,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,7,1,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,8,1,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,8,1,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,9,1,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,9,1,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,10,1,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,10,1,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,11,1,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,11,1,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,12,1,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,12,1,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,13,1,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,13,1,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,14,1,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,14,1,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,15,1,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,15,1,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,16,2,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,16,2,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,17,2,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,17,2,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,18,2,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,18,2,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,19,2,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,19,2,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,20,2,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,20,2,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,21,2,Coleoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,21,2,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,22,2,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,22,2,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,23,2,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,23,2,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,24,2,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,24,2,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,25,2,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,25,2,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,26,2,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,26,2,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,27,2,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,27,2,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,28,2,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,28,2,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,29,2,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,29,2,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,30,2,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,30,2,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,31,2,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,31,2,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,32,2,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,32,2,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,33,2,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,33,2,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,34,2,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,34,2,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,35,2,Lizards
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,35,2,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,36,2,Birds
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,36,2,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,37,3,Non-bee-Hymenoptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,37,3,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,38,3,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,38,3,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,39,3,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,39,3,Syrphids
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,40,3,Bee
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,40,3,Non-syrphids-diptera
11_4_kaiser-bunbury_2017_seychelles_reserve,3,3,41,3,Bee
