Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,1,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,2,1,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,3,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,4,3,Syrphids
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,5,5,Non-syrphids-diptera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,1,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,1,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,2,1,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,2,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,3,1,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,3,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,3,1,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,3,1,3,Syrphids
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,3,2,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,3,2,5,Non-syrphids-diptera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,1,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,1,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,1,5,Non-syrphids-diptera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,2,1,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,2,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,2,5,Non-syrphids-diptera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,3,1,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,3,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,3,3,Syrphids
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,4,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,4,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,4,3,Syrphids
12_14_bartomeus_spain_2008_Urbanizaciones_unp,7,4,1,1,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,7,4,1,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,7,4,1,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,10,5,1,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,10,5,1,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,10,5,1,5,Non-syrphids-diptera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,10,5,1,3,Syrphids
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,5,1,1,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,5,1,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,5,1,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,5,1,3,Syrphids
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,5,2,1,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,5,2,3,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,5,2,5,Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,5,2,5,Non-syrphids-diptera
