Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
1_5_bartomeus_spain_2008_miqop_1_2,1,2,1,5,Bee
1_5_bartomeus_spain_2008_miqop_1_2,1,2,2,1,Bee
1_5_bartomeus_spain_2008_miqop_1_2,1,2,3,2,Bee
1_5_bartomeus_spain_2008_miqop_1_2,1,2,4,3,Bee
1_5_bartomeus_spain_2008_miqop_1_2,1,2,5,4,Bee
1_5_bartomeus_spain_2008_miqop_1_2,1,2,6,1,Syrphids
1_5_bartomeus_spain_2008_miqop_1_2,1,2,7,1,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,1,2,8,1,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,1,2,9,1,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,1,2,10,2,Non-bee-Hymenoptera
1_5_bartomeus_spain_2008_miqop_1_2,1,2,11,3,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,1,2,12,3,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,1,2,13,3,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,1,2,14,4,Non-bee-Hymenoptera
1_5_bartomeus_spain_2008_miqop_1_2,1,2,15,4,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,1,2,16,4,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,1,2,17,5,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,1,4,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,1,5,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,2,1,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,2,5,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,3,2,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,3,5,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,4,3,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,4,5,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,5,1,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,5,3,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,6,1,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,6,4,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,7,1,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,7,2,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,8,2,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,8,3,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,9,2,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,9,4,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,10,3,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,10,4,Bee
1_5_bartomeus_spain_2008_miqop_1_2,2,3,11,3,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,11,5,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,12,3,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,12,4,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,13,1,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,13,3,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,14,1,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,14,5,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,15,4,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,15,5,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,16,1,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,16,4,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,17,1,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,17,3,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,18,2,Non-bee-Hymenoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,18,4,Non-bee-Hymenoptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,19,1,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,19,4,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,20,3,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,20,4,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,21,1,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,2,3,21,3,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,1,1,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,1,1,Syrphids
1_5_bartomeus_spain_2008_miqop_1_2,3,3,2,1,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,2,1,Syrphids
1_5_bartomeus_spain_2008_miqop_1_2,3,3,3,1,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,3,1,Syrphids
1_5_bartomeus_spain_2008_miqop_1_2,3,3,4,1,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,4,1,Syrphids
1_5_bartomeus_spain_2008_miqop_1_2,3,3,5,1,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,5,1,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,6,1,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,6,1,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,7,1,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,7,1,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,8,1,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,8,1,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,9,1,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,9,1,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,10,1,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,10,1,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,11,2,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,11,2,Non-bee-Hymenoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,12,3,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,12,3,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,13,3,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,13,3,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,14,3,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,14,3,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,15,3,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,15,3,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,16,3,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,16,3,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,17,3,Lepidoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,17,3,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,18,4,Non-bee-Hymenoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,18,4,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,19,4,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,19,4,Non-bee-Hymenoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,20,4,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,20,4,Non-bee-Hymenoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,21,4,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,21,4,Non-syrphids-diptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,22,4,Bee
1_5_bartomeus_spain_2008_miqop_1_2,3,3,22,4,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,23,4,Coleoptera
1_5_bartomeus_spain_2008_miqop_1_2,3,3,23,4,Non-syrphids-diptera
