Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
3_1_dupont_2009_denmark_hl,1,2,1,Plant,5,1,1,5,5_Bee
3_1_dupont_2009_denmark_hl,1,2,1,Pollinator,Bee,1,2,Bee,5_Bee
3_1_dupont_2009_denmark_hl,1,2,2,Plant,1,1,1,1,1_Bee
3_1_dupont_2009_denmark_hl,1,2,2,Pollinator,Bee,1,2,Bee,1_Bee
3_1_dupont_2009_denmark_hl,1,2,3,Plant,2,1,1,2,2_Bee
3_1_dupont_2009_denmark_hl,1,2,3,Pollinator,Bee,1,2,Bee,2_Bee
3_1_dupont_2009_denmark_hl,1,2,4,Plant,4,1,1,4,4_Bee
3_1_dupont_2009_denmark_hl,1,2,4,Pollinator,Bee,1,2,Bee,4_Bee
3_1_dupont_2009_denmark_hl,1,2,5,Plant,1,1,1,1,1_Syrphids
3_1_dupont_2009_denmark_hl,1,2,5,Pollinator,Syrphids,1,2,Syrphids,1_Syrphids
3_1_dupont_2009_denmark_hl,1,2,6,Plant,1,1,1,1,1_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,1,2,6,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,1_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,1,2,7,Plant,1,1,1,1,1_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,1,2,7,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,1_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,1,2,8,Plant,1,1,1,1,1_Coleoptera
3_1_dupont_2009_denmark_hl,1,2,8,Pollinator,Coleoptera,1,2,Coleoptera,1_Coleoptera
3_1_dupont_2009_denmark_hl,1,2,9,Plant,1,1,1,1,1_Lepidoptera
3_1_dupont_2009_denmark_hl,1,2,9,Pollinator,Lepidoptera,1,2,Lepidoptera,1_Lepidoptera
3_1_dupont_2009_denmark_hl,1,2,10,Plant,2,1,1,2,2_Lepidoptera
3_1_dupont_2009_denmark_hl,1,2,10,Pollinator,Lepidoptera,1,2,Lepidoptera,2_Lepidoptera
3_1_dupont_2009_denmark_hl,1,2,11,Plant,2,1,1,2,2_Syrphids
3_1_dupont_2009_denmark_hl,1,2,11,Pollinator,Syrphids,1,2,Syrphids,2_Syrphids
3_1_dupont_2009_denmark_hl,1,2,12,Plant,2,1,1,2,2_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,1,2,12,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,2_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,1,2,13,Plant,2,1,1,2,2_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,1,2,13,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,2_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,1,2,14,Plant,2,1,1,2,2_Coleoptera
3_1_dupont_2009_denmark_hl,1,2,14,Pollinator,Coleoptera,1,2,Coleoptera,2_Coleoptera
3_1_dupont_2009_denmark_hl,1,2,15,Plant,4,1,1,4,4_Coleoptera
3_1_dupont_2009_denmark_hl,1,2,15,Pollinator,Coleoptera,1,2,Coleoptera,4_Coleoptera
3_1_dupont_2009_denmark_hl,1,2,16,Plant,4,1,1,4,4_Lepidoptera
3_1_dupont_2009_denmark_hl,1,2,16,Pollinator,Lepidoptera,1,2,Lepidoptera,4_Lepidoptera
3_1_dupont_2009_denmark_hl,1,2,17,Plant,4,1,1,4,4_Syrphids
3_1_dupont_2009_denmark_hl,1,2,17,Pollinator,Syrphids,1,2,Syrphids,4_Syrphids
3_1_dupont_2009_denmark_hl,1,2,18,Plant,4,1,1,4,4_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,1,2,18,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,4_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,1,2,19,Plant,5,1,1,5,5_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,1,2,19,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,5_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,1,2,20,Plant,5,1,1,5,5_Syrphids
3_1_dupont_2009_denmark_hl,1,2,20,Pollinator,Syrphids,1,2,Syrphids,5_Syrphids
3_1_dupont_2009_denmark_hl,1,2,21,Plant,3,1,1,3,3_Coleoptera
3_1_dupont_2009_denmark_hl,1,2,21,Pollinator,Coleoptera,1,2,Coleoptera,3_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,1,Plant,4,1,3,4,4_5_Bee
3_1_dupont_2009_denmark_hl,2,3,1,Plant,5,1,3,5,4_5_Bee
3_1_dupont_2009_denmark_hl,2,3,1,Pollinator,Bee,2,4,Bee,4_5_Bee
3_1_dupont_2009_denmark_hl,2,3,2,Plant,1,1,3,1,1_5_Bee
3_1_dupont_2009_denmark_hl,2,3,2,Plant,5,1,3,5,1_5_Bee
3_1_dupont_2009_denmark_hl,2,3,2,Pollinator,Bee,2,4,Bee,1_5_Bee
3_1_dupont_2009_denmark_hl,2,3,3,Plant,2,1,3,2,2_5_Bee
3_1_dupont_2009_denmark_hl,2,3,3,Plant,5,1,3,5,2_5_Bee
3_1_dupont_2009_denmark_hl,2,3,3,Pollinator,Bee,2,4,Bee,2_5_Bee
3_1_dupont_2009_denmark_hl,2,3,4,Plant,1,1,3,1,1_2_Bee
3_1_dupont_2009_denmark_hl,2,3,4,Plant,2,1,3,2,1_2_Bee
3_1_dupont_2009_denmark_hl,2,3,4,Pollinator,Bee,2,4,Bee,1_2_Bee
3_1_dupont_2009_denmark_hl,2,3,5,Plant,1,1,3,1,1_4_Bee
3_1_dupont_2009_denmark_hl,2,3,5,Plant,4,1,3,4,1_4_Bee
3_1_dupont_2009_denmark_hl,2,3,5,Pollinator,Bee,2,4,Bee,1_4_Bee
3_1_dupont_2009_denmark_hl,2,3,6,Plant,2,1,3,2,2_4_Bee
3_1_dupont_2009_denmark_hl,2,3,6,Plant,4,1,3,4,2_4_Bee
3_1_dupont_2009_denmark_hl,2,3,6,Pollinator,Bee,2,4,Bee,2_4_Bee
3_1_dupont_2009_denmark_hl,2,3,7,Plant,2,1,3,2,2_3_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,7,Plant,3,1,3,3,2_3_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,7,Pollinator,Coleoptera,2,4,Coleoptera,2_3_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,8,Plant,1,1,3,1,1_3_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,8,Plant,3,1,3,3,1_3_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,8,Pollinator,Coleoptera,2,4,Coleoptera,1_3_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,9,Plant,3,1,3,3,3_4_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,9,Plant,4,1,3,4,3_4_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,9,Pollinator,Coleoptera,2,4,Coleoptera,3_4_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,10,Plant,2,1,3,2,2_4_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,10,Plant,4,1,3,4,2_4_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,10,Pollinator,Coleoptera,2,4,Coleoptera,2_4_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,11,Plant,1,1,3,1,1_2_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,11,Plant,2,1,3,2,1_2_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,11,Pollinator,Coleoptera,2,4,Coleoptera,1_2_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,12,Plant,1,1,3,1,1_4_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,12,Plant,4,1,3,4,1_4_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,12,Pollinator,Coleoptera,2,4,Coleoptera,1_4_Coleoptera
3_1_dupont_2009_denmark_hl,2,3,13,Plant,1,1,3,1,1_2_Lepidoptera
3_1_dupont_2009_denmark_hl,2,3,13,Plant,2,1,3,2,1_2_Lepidoptera
3_1_dupont_2009_denmark_hl,2,3,13,Pollinator,Lepidoptera,2,4,Lepidoptera,1_2_Lepidoptera
3_1_dupont_2009_denmark_hl,2,3,14,Plant,1,1,3,1,1_4_Lepidoptera
3_1_dupont_2009_denmark_hl,2,3,14,Plant,4,1,3,4,1_4_Lepidoptera
3_1_dupont_2009_denmark_hl,2,3,14,Pollinator,Lepidoptera,2,4,Lepidoptera,1_4_Lepidoptera
3_1_dupont_2009_denmark_hl,2,3,15,Plant,2,1,3,2,2_4_Lepidoptera
3_1_dupont_2009_denmark_hl,2,3,15,Plant,4,1,3,4,2_4_Lepidoptera
3_1_dupont_2009_denmark_hl,2,3,15,Pollinator,Lepidoptera,2,4,Lepidoptera,2_4_Lepidoptera
3_1_dupont_2009_denmark_hl,2,3,16,Plant,1,1,3,1,1_2_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,2,3,16,Plant,2,1,3,2,1_2_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,2,3,16,Pollinator,Non-bee-Hymenoptera,2,4,Non-bee-Hymenoptera,1_2_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,2,3,17,Plant,2,1,3,2,2_5_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,2,3,17,Plant,5,1,3,5,2_5_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,2,3,17,Pollinator,Non-bee-Hymenoptera,2,4,Non-bee-Hymenoptera,2_5_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,2,3,18,Plant,1,1,3,1,1_5_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,2,3,18,Plant,5,1,3,5,1_5_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,2,3,18,Pollinator,Non-bee-Hymenoptera,2,4,Non-bee-Hymenoptera,1_5_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,2,3,19,Plant,1,1,3,1,1_4_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,2,3,19,Plant,4,1,3,4,1_4_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,2,3,19,Pollinator,Non-syrphids-diptera,2,4,Non-syrphids-diptera,1_4_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,2,3,20,Plant,2,1,3,2,2_4_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,2,3,20,Plant,4,1,3,4,2_4_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,2,3,20,Pollinator,Non-syrphids-diptera,2,4,Non-syrphids-diptera,2_4_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,2,3,21,Plant,1,1,3,1,1_2_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,2,3,21,Plant,2,1,3,2,1_2_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,2,3,21,Pollinator,Non-syrphids-diptera,2,4,Non-syrphids-diptera,1_2_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,2,3,22,Plant,1,1,3,1,1_4_Syrphids
3_1_dupont_2009_denmark_hl,2,3,22,Plant,4,1,3,4,1_4_Syrphids
3_1_dupont_2009_denmark_hl,2,3,22,Pollinator,Syrphids,2,4,Syrphids,1_4_Syrphids
3_1_dupont_2009_denmark_hl,2,3,23,Plant,1,1,3,1,1_2_Syrphids
3_1_dupont_2009_denmark_hl,2,3,23,Plant,2,1,3,2,1_2_Syrphids
3_1_dupont_2009_denmark_hl,2,3,23,Pollinator,Syrphids,2,4,Syrphids,1_2_Syrphids
3_1_dupont_2009_denmark_hl,2,3,24,Plant,1,1,3,1,1_5_Syrphids
3_1_dupont_2009_denmark_hl,2,3,24,Plant,5,1,3,5,1_5_Syrphids
3_1_dupont_2009_denmark_hl,2,3,24,Pollinator,Syrphids,2,4,Syrphids,1_5_Syrphids
3_1_dupont_2009_denmark_hl,2,3,25,Plant,4,1,3,4,4_5_Syrphids
3_1_dupont_2009_denmark_hl,2,3,25,Plant,5,1,3,5,4_5_Syrphids
3_1_dupont_2009_denmark_hl,2,3,25,Pollinator,Syrphids,2,4,Syrphids,4_5_Syrphids
3_1_dupont_2009_denmark_hl,2,3,26,Plant,2,1,3,2,2_4_Syrphids
3_1_dupont_2009_denmark_hl,2,3,26,Plant,4,1,3,4,2_4_Syrphids
3_1_dupont_2009_denmark_hl,2,3,26,Pollinator,Syrphids,2,4,Syrphids,2_4_Syrphids
3_1_dupont_2009_denmark_hl,2,3,27,Plant,2,1,3,2,2_5_Syrphids
3_1_dupont_2009_denmark_hl,2,3,27,Plant,5,1,3,5,2_5_Syrphids
3_1_dupont_2009_denmark_hl,2,3,27,Pollinator,Syrphids,2,4,Syrphids,2_5_Syrphids
3_1_dupont_2009_denmark_hl,3,3,1,Plant,1,2,5,1,1_Bee_Syrphids
3_1_dupont_2009_denmark_hl,3,3,1,Pollinator,Bee,1,6,Bee,1_Bee_Syrphids
3_1_dupont_2009_denmark_hl,3,3,1,Pollinator,Syrphids,1,6,Syrphids,1_Bee_Syrphids
3_1_dupont_2009_denmark_hl,3,3,2,Plant,1,2,5,1,1_Lepidoptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,2,Pollinator,Lepidoptera,1,6,Lepidoptera,1_Lepidoptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,2,Pollinator,Syrphids,1,6,Syrphids,1_Lepidoptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,3,Plant,1,2,5,1,1_Non-syrphids-diptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,3,Pollinator,Non-syrphids-diptera,1,6,Non-syrphids-diptera,1_Non-syrphids-diptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,3,Pollinator,Syrphids,1,6,Syrphids,1_Non-syrphids-diptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,4,Plant,1,2,5,1,1_Non-bee-Hymenoptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,4,Pollinator,Non-bee-Hymenoptera,1,6,Non-bee-Hymenoptera,1_Non-bee-Hymenoptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,4,Pollinator,Syrphids,1,6,Syrphids,1_Non-bee-Hymenoptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,5,Plant,1,2,5,1,1_Coleoptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,5,Pollinator,Coleoptera,1,6,Coleoptera,1_Coleoptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,5,Pollinator,Syrphids,1,6,Syrphids,1_Coleoptera_Syrphids
3_1_dupont_2009_denmark_hl,3,3,6,Plant,1,2,5,1,1_Coleoptera_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,6,Pollinator,Coleoptera,1,6,Coleoptera,1_Coleoptera_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,6,Pollinator,Non-syrphids-diptera,1,6,Non-syrphids-diptera,1_Coleoptera_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,7,Plant,1,2,5,1,1_Bee_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,7,Pollinator,Bee,1,6,Bee,1_Bee_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,7,Pollinator,Non-syrphids-diptera,1,6,Non-syrphids-diptera,1_Bee_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,8,Plant,1,2,5,1,1_Lepidoptera_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,8,Pollinator,Lepidoptera,1,6,Lepidoptera,1_Lepidoptera_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,8,Pollinator,Non-syrphids-diptera,1,6,Non-syrphids-diptera,1_Lepidoptera_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,9,Plant,1,2,5,1,1_Non-bee-Hymenoptera_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,9,Pollinator,Non-bee-Hymenoptera,1,6,Non-bee-Hymenoptera,1_Non-bee-Hymenoptera_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,9,Pollinator,Non-syrphids-diptera,1,6,Non-syrphids-diptera,1_Non-bee-Hymenoptera_Non-syrphids-diptera
3_1_dupont_2009_denmark_hl,3,3,10,Plant,1,2,5,1,1_Bee_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,3,3,10,Pollinator,Bee,1,6,Bee,1_Bee_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,3,3,10,Pollinator,Non-bee-Hymenoptera,1,6,Non-bee-Hymenoptera,1_Bee_Non-bee-Hymenoptera
3_1_dupont_2009_denmark_hl,3,3,11,Plant,1,2,5,1,1_Bee_Coleoptera
3_1_dupont_2009_denmark_hl,3,3,11,Pollinator,Bee,1,6,Bee,1_Bee_Coleoptera
3_1_dupont_2009_denmark_hl,3,3,11,Pollinator,Coleoptera,1,6,Coleoptera,1_Bee_Coleoptera
3_1_dupont_2009_denmark_hl,3,3,12,Plant,1,2,5,1,1_Bee_Lepidoptera
