Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
14_1_kaiser-bunbury_2010_mauritius_control,1,2,1,4,Bee
14_1_kaiser-bunbury_2010_mauritius_control,1,2,2,2,Bee
14_1_kaiser-bunbury_2010_mauritius_control,1,2,3,3,Bee
14_1_kaiser-bunbury_2010_mauritius_control,1,2,4,2,Syrphids
14_1_kaiser-bunbury_2010_mauritius_control,1,2,5,2,Other_insects
14_1_kaiser-bunbury_2010_mauritius_control,1,2,6,2,Non-syrphids-diptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,7,2,Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,8,2,Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,9,2,Lizards
14_1_kaiser-bunbury_2010_mauritius_control,1,2,10,2,Non-bee-Hymenoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,11,3,Non-bee-Hymenoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,12,3,Syrphids
14_1_kaiser-bunbury_2010_mauritius_control,1,2,13,3,Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,14,3,Non-syrphids-diptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,15,3,Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,16,4,Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,17,4,Non-bee-Hymenoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,18,4,Syrphids
14_1_kaiser-bunbury_2010_mauritius_control,1,2,19,4,Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,20,4,Non-syrphids-diptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,21,4,Other_insects
14_1_kaiser-bunbury_2010_mauritius_control,1,2,22,4,Birds
14_1_kaiser-bunbury_2010_mauritius_control,2,3,1,3,Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,1,4,Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,2,2,Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,2,4,Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,3,2,Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,3,3,Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,4,2,Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,4,3,Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,5,3,Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,5,4,Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,6,2,Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,6,4,Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,7,2,Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,7,3,Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,8,2,Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,8,4,Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,9,3,Lepidoptera
