Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
18_1_bundgaard_2003_denmark,1,2,1,Plant,5,1,1,5,5_Bee
18_1_bundgaard_2003_denmark,1,2,1,Pollinator,Bee,1,2,Bee,5_Bee
18_1_bundgaard_2003_denmark,1,2,2,Plant,1,1,1,1,1_Bee
18_1_bundgaard_2003_denmark,1,2,2,Pollinator,Bee,1,2,Bee,1_Bee
18_1_bundgaard_2003_denmark,1,2,3,Plant,2,1,1,2,2_Bee
18_1_bundgaard_2003_denmark,1,2,3,Pollinator,Bee,1,2,Bee,2_Bee
18_1_bundgaard_2003_denmark,1,2,4,Plant,3,1,1,3,3_Bee
18_1_bundgaard_2003_denmark,1,2,4,Pollinator,Bee,1,2,Bee,3_Bee
18_1_bundgaard_2003_denmark,1,2,5,Plant,4,1,1,4,4_Bee
18_1_bundgaard_2003_denmark,1,2,5,Pollinator,Bee,1,2,Bee,4_Bee
18_1_bundgaard_2003_denmark,1,2,6,Plant,1,1,1,1,1_Non-syrphids-diptera
18_1_bundgaard_2003_denmark,1,2,6,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,1_Non-syrphids-diptera
18_1_bundgaard_2003_denmark,1,2,7,Plant,1,1,1,1,1_Coleoptera
18_1_bundgaard_2003_denmark,1,2,7,Pollinator,Coleoptera,1,2,Coleoptera,1_Coleoptera
18_1_bundgaard_2003_denmark,1,2,8,Plant,2,1,1,2,2_Non-syrphids-diptera
18_1_bundgaard_2003_denmark,1,2,8,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,2_Non-syrphids-diptera
18_1_bundgaard_2003_denmark,1,2,9,Plant,2,1,1,2,2_Coleoptera
18_1_bundgaard_2003_denmark,1,2,9,Pollinator,Coleoptera,1,2,Coleoptera,2_Coleoptera
18_1_bundgaard_2003_denmark,1,2,10,Plant,3,1,1,3,3_Coleoptera
18_1_bundgaard_2003_denmark,1,2,10,Pollinator,Coleoptera,1,2,Coleoptera,3_Coleoptera
18_1_bundgaard_2003_denmark,1,2,11,Plant,3,1,1,3,3_Non-syrphids-diptera
18_1_bundgaard_2003_denmark,1,2,11,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
18_1_bundgaard_2003_denmark,1,2,12,Plant,4,1,1,4,4_Non-syrphids-diptera
18_1_bundgaard_2003_denmark,1,2,12,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,4_Non-syrphids-diptera
18_1_bundgaard_2003_denmark,1,2,13,Plant,4,1,1,4,4_Coleoptera
18_1_bundgaard_2003_denmark,1,2,13,Pollinator,Coleoptera,1,2,Coleoptera,4_Coleoptera
18_1_bundgaard_2003_denmark,1,2,14,Plant,4,1,1,4,4_Lepidoptera
18_1_bundgaard_2003_denmark,1,2,14,Pollinator,Lepidoptera,1,2,Lepidoptera,4_Lepidoptera
18_1_bundgaard_2003_denmark,1,2,15,Plant,5,1,1,5,5_Lepidoptera
18_1_bundgaard_2003_denmark,1,2,15,Pollinator,Lepidoptera,1,2,Lepidoptera,5_Lepidoptera
18_1_bundgaard_2003_denmark,1,2,16,Plant,5,1,1,5,5_Non-syrphids-diptera
18_1_bundgaard_2003_denmark,1,2,16,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,5_Non-syrphids-diptera
18_1_bundgaard_2003_denmark,1,2,17,Plant,5,1,1,5,5_Coleoptera
18_1_bundgaard_2003_denmark,1,2,17,Pollinator,Coleoptera,1,2,Coleoptera,5_Coleoptera
18_1_bundgaard_2003_denmark,2,3,1,Plant,4,1,3,4,4_5_Bee
18_1_bundgaard_2003_denmark,2,3,1,Plant,5,1,3,5,4_5_Bee
18_1_bundgaard_2003_denmark,2,3,1,Pollinator,Bee,2,4,Bee,4_5_Bee
18_1_bundgaard_2003_denmark,2,3,2,Plant,1,1,3,1,1_5_Bee
18_1_bundgaard_2003_denmark,2,3,2,Plant,5,1,3,5,1_5_Bee
18_1_bundgaard_2003_denmark,2,3,2,Pollinator,Bee,2,4,Bee,1_5_Bee
18_1_bundgaard_2003_denmark,2,3,3,Plant,2,1,3,2,2_5_Bee
18_1_bundgaard_2003_denmark,2,3,3,Plant,5,1,3,5,2_5_Bee
18_1_bundgaard_2003_denmark,2,3,3,Pollinator,Bee,2,4,Bee,2_5_Bee
18_1_bundgaard_2003_denmark,2,3,4,Plant,3,1,3,3,3_5_Bee
18_1_bundgaard_2003_denmark,2,3,4,Plant,5,1,3,5,3_5_Bee
18_1_bundgaard_2003_denmark,2,3,4,Pollinator,Bee,2,4,Bee,3_5_Bee
18_1_bundgaard_2003_denmark,2,3,5,Plant,1,1,3,1,1_3_Bee
18_1_bundgaard_2003_denmark,2,3,5,Plant,3,1,3,3,1_3_Bee
18_1_bundgaard_2003_denmark,2,3,5,Pollinator,Bee,2,4,Bee,1_3_Bee
18_1_bundgaard_2003_denmark,2,3,6,Plant,1,1,3,1,1_4_Bee
18_1_bundgaard_2003_denmark,2,3,6,Plant,4,1,3,4,1_4_Bee
18_1_bundgaard_2003_denmark,2,3,6,Pollinator,Bee,2,4,Bee,1_4_Bee
18_1_bundgaard_2003_denmark,2,3,7,Plant,1,1,3,1,1_2_Bee
18_1_bundgaard_2003_denmark,2,3,7,Plant,2,1,3,2,1_2_Bee
18_1_bundgaard_2003_denmark,2,3,7,Pollinator,Bee,2,4,Bee,1_2_Bee
18_1_bundgaard_2003_denmark,2,3,8,Plant,2,1,3,2,2_3_Bee
18_1_bundgaard_2003_denmark,2,3,8,Plant,3,1,3,3,2_3_Bee
18_1_bundgaard_2003_denmark,2,3,8,Pollinator,Bee,2,4,Bee,2_3_Bee
18_1_bundgaard_2003_denmark,2,3,9,Plant,2,1,3,2,2_4_Bee
18_1_bundgaard_2003_denmark,2,3,9,Plant,4,1,3,4,2_4_Bee
18_1_bundgaard_2003_denmark,2,3,9,Pollinator,Bee,2,4,Bee,2_4_Bee
18_1_bundgaard_2003_denmark,2,3,10,Plant,3,1,3,3,3_4_Bee
18_1_bundgaard_2003_denmark,2,3,10,Plant,4,1,3,4,3_4_Bee
18_1_bundgaard_2003_denmark,2,3,10,Pollinator,Bee,2,4,Bee,3_4_Bee
18_1_bundgaard_2003_denmark,2,3,11,Plant,1,1,3,1,1_3_Coleoptera
18_1_bundgaard_2003_denmark,2,3,11,Plant,3,1,3,3,1_3_Coleoptera
18_1_bundgaard_2003_denmark,2,3,11,Pollinator,Coleoptera,2,4,Coleoptera,1_3_Coleoptera
18_1_bundgaard_2003_denmark,2,3,12,Plant,3,1,3,3,3_5_Coleoptera
18_1_bundgaard_2003_denmark,2,3,12,Plant,5,1,3,5,3_5_Coleoptera
18_1_bundgaard_2003_denmark,2,3,12,Pollinator,Coleoptera,2,4,Coleoptera,3_5_Coleoptera
18_1_bundgaard_2003_denmark,2,3,13,Plant,2,1,3,2,2_3_Coleoptera
18_1_bundgaard_2003_denmark,2,3,13,Plant,3,1,3,3,2_3_Coleoptera
18_1_bundgaard_2003_denmark,2,3,13,Pollinator,Coleoptera,2,4,Coleoptera,2_3_Coleoptera
18_1_bundgaard_2003_denmark,2,3,14,Plant,3,1,3,3,3_4_Coleoptera
18_1_bundgaard_2003_denmark,2,3,14,Plant,4,1,3,4,3_4_Coleoptera
18_1_bundgaard_2003_denmark,2,3,14,Pollinator,Coleoptera,2,4,Coleoptera,3_4_Coleoptera
18_1_bundgaard_2003_denmark,2,3,15,Plant,1,1,3,1,1_4_Coleoptera
18_1_bundgaard_2003_denmark,2,3,15,Plant,4,1,3,4,1_4_Coleoptera
18_1_bundgaard_2003_denmark,2,3,15,Pollinator,Coleoptera,2,4,Coleoptera,1_4_Coleoptera
18_1_bundgaard_2003_denmark,2,3,16,Plant,4,1,3,4,4_5_Coleoptera
18_1_bundgaard_2003_denmark,2,3,16,Plant,5,1,3,5,4_5_Coleoptera
18_1_bundgaard_2003_denmark,2,3,16,Pollinator,Coleoptera,2,4,Coleoptera,4_5_Coleoptera
18_1_bundgaard_2003_denmark,2,3,17,Plant,2,1,3,2,2_4_Coleoptera
18_1_bundgaard_2003_denmark,2,3,17,Plant,4,1,3,4,2_4_Coleoptera
18_1_bundgaard_2003_denmark,2,3,17,Pollinator,Coleoptera,2,4,Coleoptera,2_4_Coleoptera
18_1_bundgaard_2003_denmark,2,3,18,Plant,1,1,3,1,1_2_Coleoptera
18_1_bundgaard_2003_denmark,2,3,18,Plant,2,1,3,2,1_2_Coleoptera
18_1_bundgaard_2003_denmark,2,3,18,Pollinator,Coleoptera,2,4,Coleoptera,1_2_Coleoptera
