Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,1,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,2,1,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,3,2,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,4,3,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,5,1,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,6,2,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,7,3,Syrphids
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,8,3,Coleoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,9,5,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,10,5,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,11,5,Non-bee-Hymenoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,1,3,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,1,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,2,1,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,2,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,3,2,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,3,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,4,1,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,4,2,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,5,1,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,5,3,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,6,2,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,6,3,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,7,2,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,7,5,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,8,1,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,3,8,5,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,1,1,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,1,1,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,2,2,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,2,2,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,3,3,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,3,3,Syrphids
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,4,3,Coleoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,4,3,Syrphids
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,5,3,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,5,3,Coleoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,6,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,6,5,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,7,5,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,7,5,Non-bee-Hymenoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,8,5,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,8,5,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,9,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,9,5,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,10,5,Non-bee-Hymenoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,10,5,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,11,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,11,5,Non-bee-Hymenoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,1,3,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,1,3,Coleoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,1,3,Syrphids
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,2,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,2,5,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,2,5,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,3,5,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,3,5,Non-bee-Hymenoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,3,5,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,4,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,4,5,Non-bee-Hymenoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,4,5,Non-syrphids-diptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,5,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,5,5,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,4,4,5,5,Non-bee-Hymenoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,1,3,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,1,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,1,3,Syrphids
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,2,3,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,2,5,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,2,3,Coleoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,3,1,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,3,2,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,3,2,Lepidoptera
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,4,1,Bee
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,4,3,Bee
