Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
15_2_peralta_2006_mendoza_site_2,1,2,1,3,Bee
15_2_peralta_2006_mendoza_site_2,1,2,2,1,Bee
15_2_peralta_2006_mendoza_site_2,1,2,3,2,Bee
15_2_peralta_2006_mendoza_site_2,1,2,4,2,Syrphids
15_2_peralta_2006_mendoza_site_2,1,2,5,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,1,2,6,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,1,2,7,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,1,2,8,3,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,1,2,9,3,Syrphids
15_2_peralta_2006_mendoza_site_2,1,2,10,3,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,1,2,11,3,Lepidoptera
15_2_peralta_2006_mendoza_site_2,1,2,12,3,Coleoptera
15_2_peralta_2006_mendoza_site_2,1,2,13,4,Syrphids
15_2_peralta_2006_mendoza_site_2,2,3,1,2,Bee
15_2_peralta_2006_mendoza_site_2,2,3,1,3,Bee
15_2_peralta_2006_mendoza_site_2,2,3,2,1,Bee
15_2_peralta_2006_mendoza_site_2,2,3,2,3,Bee
15_2_peralta_2006_mendoza_site_2,2,3,3,1,Bee
15_2_peralta_2006_mendoza_site_2,2,3,3,2,Bee
15_2_peralta_2006_mendoza_site_2,2,3,4,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,2,3,4,3,Lepidoptera
15_2_peralta_2006_mendoza_site_2,2,3,5,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,2,3,5,3,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,2,3,6,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,2,3,6,3,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,2,3,7,2,Syrphids
15_2_peralta_2006_mendoza_site_2,2,3,7,3,Syrphids
15_2_peralta_2006_mendoza_site_2,2,3,8,3,Syrphids
15_2_peralta_2006_mendoza_site_2,2,3,8,4,Syrphids
15_2_peralta_2006_mendoza_site_2,2,3,9,2,Syrphids
15_2_peralta_2006_mendoza_site_2,2,3,9,4,Syrphids
15_2_peralta_2006_mendoza_site_2,3,3,1,2,Bee
15_2_peralta_2006_mendoza_site_2,3,3,1,2,Syrphids
15_2_peralta_2006_mendoza_site_2,3,3,2,2,Bee
15_2_peralta_2006_mendoza_site_2,3,3,2,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,3,3,3,2,Bee
15_2_peralta_2006_mendoza_site_2,3,3,3,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,3,3,4,2,Bee
15_2_peralta_2006_mendoza_site_2,3,3,4,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,3,3,5,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,3,3,5,2,Syrphids
15_2_peralta_2006_mendoza_site_2,3,3,6,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,3,3,6,2,Syrphids
15_2_peralta_2006_mendoza_site_2,3,3,7,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,3,3,7,2,Syrphids
15_2_peralta_2006_mendoza_site_2,3,3,8,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,3,3,8,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,3,3,9,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,3,3,9,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,3,3,10,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,3,3,10,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,3,3,11,3,Lepidoptera
15_2_peralta_2006_mendoza_site_2,3,3,11,3,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,3,3,12,3,Bee
15_2_peralta_2006_mendoza_site_2,3,3,12,3,Lepidoptera
15_2_peralta_2006_mendoza_site_2,3,3,13,3,Lepidoptera
15_2_peralta_2006_mendoza_site_2,3,3,13,3,Syrphids
15_2_peralta_2006_mendoza_site_2,3,3,14,3,Lepidoptera
15_2_peralta_2006_mendoza_site_2,3,3,14,3,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,3,3,15,3,Coleoptera
15_2_peralta_2006_mendoza_site_2,3,3,15,3,Lepidoptera
15_2_peralta_2006_mendoza_site_2,3,3,16,3,Bee
15_2_peralta_2006_mendoza_site_2,3,3,16,3,Coleoptera
15_2_peralta_2006_mendoza_site_2,3,3,17,3,Bee
15_2_peralta_2006_mendoza_site_2,3,3,17,3,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,3,3,18,3,Bee
15_2_peralta_2006_mendoza_site_2,3,3,18,3,Syrphids
15_2_peralta_2006_mendoza_site_2,3,3,19,3,Bee
15_2_peralta_2006_mendoza_site_2,3,3,19,3,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,3,3,20,3,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,3,3,20,3,Syrphids
15_2_peralta_2006_mendoza_site_2,3,3,21,3,Coleoptera
15_2_peralta_2006_mendoza_site_2,3,3,21,3,Syrphids
15_2_peralta_2006_mendoza_site_2,3,3,22,3,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,3,3,22,3,Syrphids
15_2_peralta_2006_mendoza_site_2,3,3,23,3,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,3,3,23,3,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,3,3,24,3,Coleoptera
15_2_peralta_2006_mendoza_site_2,3,3,24,3,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,3,3,25,3,Coleoptera
15_2_peralta_2006_mendoza_site_2,3,3,25,3,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,4,4,1,2,Bee
15_2_peralta_2006_mendoza_site_2,4,4,1,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,4,4,1,2,Syrphids
15_2_peralta_2006_mendoza_site_2,4,4,2,2,Bee
15_2_peralta_2006_mendoza_site_2,4,4,2,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,4,4,2,2,Syrphids
15_2_peralta_2006_mendoza_site_2,4,4,3,2,Bee
15_2_peralta_2006_mendoza_site_2,4,4,3,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,4,4,3,2,Syrphids
15_2_peralta_2006_mendoza_site_2,4,4,4,2,Bee
15_2_peralta_2006_mendoza_site_2,4,4,4,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,4,4,4,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,4,4,5,2,Bee
15_2_peralta_2006_mendoza_site_2,4,4,5,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,4,4,5,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,4,4,6,2,Bee
15_2_peralta_2006_mendoza_site_2,4,4,6,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,4,4,6,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,4,4,7,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,4,4,7,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,4,4,7,2,Syrphids
15_2_peralta_2006_mendoza_site_2,4,4,8,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,4,4,8,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,4,4,8,2,Syrphids
15_2_peralta_2006_mendoza_site_2,4,4,9,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,4,4,9,2,Non-syrphids-diptera
15_2_peralta_2006_mendoza_site_2,4,4,9,2,Syrphids
15_2_peralta_2006_mendoza_site_2,4,4,10,2,Lepidoptera
15_2_peralta_2006_mendoza_site_2,4,4,10,2,Non-bee-Hymenoptera
15_2_peralta_2006_mendoza_site_2,4,4,10,2,Non-syrphids-diptera
