Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
14_1_kaiser-bunbury_2010_mauritius_control,1,2,1,Plant,4,1,1,4,4_Bee
14_1_kaiser-bunbury_2010_mauritius_control,1,2,1,Pollinator,Bee,1,2,Bee,4_Bee
14_1_kaiser-bunbury_2010_mauritius_control,1,2,2,Plant,2,1,1,2,2_Bee
14_1_kaiser-bunbury_2010_mauritius_control,1,2,2,Pollinator,Bee,1,2,Bee,2_Bee
14_1_kaiser-bunbury_2010_mauritius_control,1,2,3,Plant,3,1,1,3,3_Bee
14_1_kaiser-bunbury_2010_mauritius_control,1,2,3,Pollinator,Bee,1,2,Bee,3_Bee
14_1_kaiser-bunbury_2010_mauritius_control,1,2,4,Plant,2,1,1,2,2_Syrphids
14_1_kaiser-bunbury_2010_mauritius_control,1,2,4,Pollinator,Syrphids,1,2,Syrphids,2_Syrphids
14_1_kaiser-bunbury_2010_mauritius_control,1,2,5,Plant,2,1,1,2,2_Other_insects
14_1_kaiser-bunbury_2010_mauritius_control,1,2,5,Pollinator,Other_insects,1,2,Other_insects,2_Other_insects
14_1_kaiser-bunbury_2010_mauritius_control,1,2,6,Plant,2,1,1,2,2_Non-syrphids-diptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,6,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,2_Non-syrphids-diptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,7,Plant,2,1,1,2,2_Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,7,Pollinator,Coleoptera,1,2,Coleoptera,2_Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,8,Plant,2,1,1,2,2_Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,8,Pollinator,Lepidoptera,1,2,Lepidoptera,2_Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,9,Plant,2,1,1,2,2_Lizards
14_1_kaiser-bunbury_2010_mauritius_control,1,2,9,Pollinator,Lizards,1,2,Lizards,2_Lizards
14_1_kaiser-bunbury_2010_mauritius_control,1,2,10,Plant,2,1,1,2,2_Non-bee-Hymenoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,10,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,2_Non-bee-Hymenoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,11,Plant,3,1,1,3,3_Non-bee-Hymenoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,11,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,3_Non-bee-Hymenoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,12,Plant,3,1,1,3,3_Syrphids
14_1_kaiser-bunbury_2010_mauritius_control,1,2,12,Pollinator,Syrphids,1,2,Syrphids,3_Syrphids
14_1_kaiser-bunbury_2010_mauritius_control,1,2,13,Plant,3,1,1,3,3_Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,13,Pollinator,Lepidoptera,1,2,Lepidoptera,3_Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,14,Plant,3,1,1,3,3_Non-syrphids-diptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,14,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,15,Plant,3,1,1,3,3_Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,15,Pollinator,Coleoptera,1,2,Coleoptera,3_Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,16,Plant,4,1,1,4,4_Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,16,Pollinator,Coleoptera,1,2,Coleoptera,4_Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,17,Plant,4,1,1,4,4_Non-bee-Hymenoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,17,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,4_Non-bee-Hymenoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,18,Plant,4,1,1,4,4_Syrphids
14_1_kaiser-bunbury_2010_mauritius_control,1,2,18,Pollinator,Syrphids,1,2,Syrphids,4_Syrphids
14_1_kaiser-bunbury_2010_mauritius_control,1,2,19,Plant,4,1,1,4,4_Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,19,Pollinator,Lepidoptera,1,2,Lepidoptera,4_Lepidoptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,20,Plant,4,1,1,4,4_Non-syrphids-diptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,20,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,4_Non-syrphids-diptera
14_1_kaiser-bunbury_2010_mauritius_control,1,2,21,Plant,4,1,1,4,4_Other_insects
14_1_kaiser-bunbury_2010_mauritius_control,1,2,21,Pollinator,Other_insects,1,2,Other_insects,4_Other_insects
14_1_kaiser-bunbury_2010_mauritius_control,1,2,22,Plant,4,1,1,4,4_Birds
14_1_kaiser-bunbury_2010_mauritius_control,1,2,22,Pollinator,Birds,1,2,Birds,4_Birds
14_1_kaiser-bunbury_2010_mauritius_control,2,3,1,Plant,3,1,3,3,3_4_Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,1,Plant,4,1,3,4,3_4_Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,1,Pollinator,Bee,2,4,Bee,3_4_Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,2,Plant,2,1,3,2,2_4_Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,2,Plant,4,1,3,4,2_4_Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,2,Pollinator,Bee,2,4,Bee,2_4_Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,3,Plant,2,1,3,2,2_3_Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,3,Plant,3,1,3,3,2_3_Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,3,Pollinator,Bee,2,4,Bee,2_3_Bee
14_1_kaiser-bunbury_2010_mauritius_control,2,3,4,Plant,2,1,3,2,2_3_Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,4,Plant,3,1,3,3,2_3_Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,4,Pollinator,Coleoptera,2,4,Coleoptera,2_3_Coleoptera
14_1_kaiser-bunbury_2010_mauritius_control,2,3,5,Plant,3,1,3,3,3_4_Coleoptera
