Network_id,Motif_pattern_id,Motif_functional_ID,Counts
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,1_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,3_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,3_Syrphids,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,5_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,5_Non-syrphids-diptera,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,1_3_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,1_5_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3_5_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,3_Bee_Syrphids,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,5_Bee_Non-syrphids-diptera,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,1_3_Syrphids_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,1_5_Non-syrphids-diptera_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,3_5_Non-syrphids-diptera_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,5_3_Syrphids_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,7,1_3_5_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,10,3_5_Non-syrphids-diptera_Syrphids_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,1_3_5_Non-syrphids-diptera_Bee,1
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,1_5_3_Syrphids_Bee,1
