Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
1_4_bartomeus_spain_2008_medca_2_3,1,2,1,5,Bee
1_4_bartomeus_spain_2008_medca_2_3,1,2,2,1,Bee
1_4_bartomeus_spain_2008_medca_2_3,1,2,3,2,Bee
1_4_bartomeus_spain_2008_medca_2_3,1,2,4,3,Bee
1_4_bartomeus_spain_2008_medca_2_3,1,2,5,1,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,1,2,6,1,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,1,2,7,2,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,1,2,8,2,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,1,2,9,3,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,1,2,10,3,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,1,2,11,3,Syrphids
1_4_bartomeus_spain_2008_medca_2_3,1,2,12,3,Non-bee-Hymenoptera
1_4_bartomeus_spain_2008_medca_2_3,1,2,13,5,Lepidoptera
1_4_bartomeus_spain_2008_medca_2_3,1,2,14,5,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,1,2,15,5,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,1,3,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,1,5,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,2,1,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,2,5,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,3,2,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,3,5,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,4,1,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,4,2,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,5,1,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,5,3,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,6,2,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,6,3,Bee
1_4_bartomeus_spain_2008_medca_2_3,2,3,7,1,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,7,2,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,8,1,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,8,3,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,9,1,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,9,5,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,10,2,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,10,5,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,11,2,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,11,3,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,12,3,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,12,5,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,13,2,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,13,3,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,14,1,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,14,3,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,15,3,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,15,5,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,16,1,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,16,5,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,17,1,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,17,2,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,18,2,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,2,3,18,5,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,3,3,1,1,Bee
1_4_bartomeus_spain_2008_medca_2_3,3,3,1,1,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,3,3,2,1,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,3,3,2,1,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,3,3,3,1,Bee
1_4_bartomeus_spain_2008_medca_2_3,3,3,3,1,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,3,3,4,2,Bee
1_4_bartomeus_spain_2008_medca_2_3,3,3,4,2,Non-syrphids-diptera
1_4_bartomeus_spain_2008_medca_2_3,3,3,5,2,Bee
1_4_bartomeus_spain_2008_medca_2_3,3,3,5,2,Coleoptera
1_4_bartomeus_spain_2008_medca_2_3,3,3,6,2,Coleoptera
