Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
1_6_bartomeus_spain_2008_selop_1_2,1,2,1,5,Bee
1_6_bartomeus_spain_2008_selop_1_2,1,2,2,1,Bee
1_6_bartomeus_spain_2008_selop_1_2,1,2,3,2,Bee
1_6_bartomeus_spain_2008_selop_1_2,1,2,4,4,Bee
1_6_bartomeus_spain_2008_selop_1_2,1,2,5,1,Non-syrphids-diptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,6,1,Non-bee-Hymenoptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,7,1,Coleoptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,8,2,Coleoptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,9,2,Non-syrphids-diptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,10,2,Non-bee-Hymenoptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,11,4,Coleoptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,12,4,Non-syrphids-diptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,13,4,Non-bee-Hymenoptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,14,5,Non-syrphids-diptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,15,5,Coleoptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,16,3,Coleoptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,17,3,Non-syrphids-diptera
1_6_bartomeus_spain_2008_selop_1_2,1,2,18,3,Lepidoptera
1_6_bartomeus_spain_2008_selop_1_2,2,3,1,4,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,1,5,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,2,1,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,2,5,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,3,2,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,3,5,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,4,1,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,4,2,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,5,1,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,5,4,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,6,2,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,6,4,Bee
1_6_bartomeus_spain_2008_selop_1_2,2,3,7,5,Coleoptera
