Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,1,4,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,2,2,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,3,3,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,4,2,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,5,2,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,6,2,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,7,2,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,8,2,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,9,2,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,10,3,Lepidoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,11,3,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,12,3,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,13,3,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,14,3,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,15,4,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,16,4,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,17,4,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,18,4,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,19,4,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,1,2,20,4,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,1,3,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,1,4,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,2,2,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,2,4,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,3,2,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,3,3,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,4,2,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,4,3,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,5,3,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,5,4,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,6,2,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,6,4,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,7,2,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,7,4,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,8,2,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,8,4,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,9,2,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,9,4,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,10,3,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,10,4,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,11,2,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,11,3,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,12,2,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,12,3,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,13,3,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,13,4,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,14,2,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,14,4,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,15,2,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,15,3,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,16,2,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,16,4,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,17,3,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,2,3,17,4,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,1,2,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,1,2,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,2,2,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,2,2,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,3,2,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,3,2,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,4,2,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,4,2,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,5,2,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,5,2,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,6,2,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,6,2,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,7,2,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,7,2,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,8,2,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,8,2,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,9,2,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,9,2,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,10,2,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,10,2,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,11,2,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,11,2,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,12,2,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,12,2,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,13,2,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,13,2,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,14,2,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,14,2,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,15,2,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,15,2,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,16,2,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,16,2,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,17,2,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,17,2,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,18,2,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,18,2,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,19,2,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,19,2,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,20,2,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,20,2,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,21,2,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,21,2,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,22,3,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,22,3,Lepidoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,23,3,Lepidoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,23,3,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,24,3,Lepidoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,24,3,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,25,3,Lepidoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,25,3,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,26,3,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,26,3,Lepidoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,27,3,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,27,3,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,28,3,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,28,3,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,29,3,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,29,3,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,30,3,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,30,3,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,31,3,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,31,3,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,32,3,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,32,3,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,33,3,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,33,3,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,34,3,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,34,3,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,35,3,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,35,3,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,36,3,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,36,3,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,37,4,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,37,4,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,38,4,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,38,4,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,39,4,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,39,4,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,40,4,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,40,4,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,41,4,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,41,4,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,42,4,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,42,4,Non-bee-Hymenoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,43,4,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,43,4,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,44,4,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,44,4,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,45,4,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,45,4,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,46,4,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,46,4,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,47,4,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,47,4,Lizards
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,48,4,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,48,4,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,49,4,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,49,4,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,50,4,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,50,4,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,51,4,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,51,4,Syrphids
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,52,4,Coleoptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,52,4,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,53,4,Bee
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,53,4,Non-syrphids-diptera
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,54,4,Birds
11_3_kaiser-bunbury_2017_seychelles_copolia,3,3,54,4,Non-syrphids-diptera
