Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
12_5_bartomeus_spain_2008_Elpinar_unp,1,2,1,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,1,2,2,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,1,2,3,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,1,2,4,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,1,2,5,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,1,2,6,5,Non-bee-Hymenoptera
12_5_bartomeus_spain_2008_Elpinar_unp,2,3,1,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,2,3,1,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,1,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,1,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,2,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,2,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,3,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,3,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,4,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,4,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,5,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,5,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,6,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,6,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,7,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,3,3,7,5,Non-bee-Hymenoptera
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,1,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,1,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,1,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,2,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,2,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,2,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,3,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,3,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,3,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,4,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,4,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,4,4,4,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,1,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,1,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,1,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,2,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,2,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,2,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,3,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,3,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,3,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,4,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,4,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,5,4,4,5,Non-bee-Hymenoptera
12_5_bartomeus_spain_2008_Elpinar_unp,8,5,1,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,8,5,1,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,8,5,1,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,8,5,1,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,1,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,1,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,1,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,1,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,2,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,2,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,2,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,2,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,3,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,3,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,3,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,9,5,3,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,1,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,1,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,1,5,Non-bee-Hymenoptera
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,1,3,Syrphids
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,2,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,2,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,2,5,Non-bee-Hymenoptera
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,2,3,Non-syrphids-diptera
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,3,3,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,3,5,Bee
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,3,3,Coleoptera
12_5_bartomeus_spain_2008_Elpinar_unp,10,5,3,5,Non-bee-Hymenoptera
