Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,1,5,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,2,1,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,3,2,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,4,3,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,5,3,Syrphids
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,6,3,Coleoptera
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,7,3,Non-syrphids-diptera
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,8,5,Non-syrphids-diptera
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,1,3,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,1,5,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,2,1,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,2,5,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,3,2,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,3,5,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,4,1,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,4,2,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,5,1,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,5,3,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,6,2,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,6,3,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,7,3,Non-syrphids-diptera
12_6_bartomeus_spain_2008_Elpozo_unp,2,3,7,5,Non-syrphids-diptera
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,1,3,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,1,3,Syrphids
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,2,3,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,2,3,Non-syrphids-diptera
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,3,3,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,3,3,Coleoptera
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,4,3,Coleoptera
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,4,3,Syrphids
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,5,3,Non-syrphids-diptera
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,5,3,Syrphids
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,6,3,Coleoptera
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,6,3,Non-syrphids-diptera
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,7,5,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,3,3,7,5,Non-syrphids-diptera
12_6_bartomeus_spain_2008_Elpozo_unp,4,4,1,3,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,4,4,1,3,Coleoptera
12_6_bartomeus_spain_2008_Elpozo_unp,4,4,1,3,Syrphids
12_6_bartomeus_spain_2008_Elpozo_unp,4,4,2,3,Bee
12_6_bartomeus_spain_2008_Elpozo_unp,4,4,2,3,Non-syrphids-diptera
12_6_bartomeus_spain_2008_Elpozo_unp,4,4,2,3,Syrphids
12_6_bartomeus_spain_2008_Elpozo_unp,4,4,3,3,Bee
