Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
16_1_burkle_usa_2013,1,2,1,5,Bee
16_1_burkle_usa_2013,1,2,2,1,Bee
16_1_burkle_usa_2013,1,2,3,2,Bee
16_1_burkle_usa_2013,1,2,4,3,Bee
16_1_burkle_usa_2013,1,2,5,4,Bee
16_1_burkle_usa_2013,2,3,1,1,Bee
16_1_burkle_usa_2013,2,3,1,5,Bee
16_1_burkle_usa_2013,2,3,2,1,Bee
16_1_burkle_usa_2013,2,3,2,2,Bee
16_1_burkle_usa_2013,2,3,3,1,Bee
16_1_burkle_usa_2013,2,3,3,3,Bee
16_1_burkle_usa_2013,2,3,4,1,Bee
16_1_burkle_usa_2013,2,3,4,4,Bee
16_1_burkle_usa_2013,2,3,5,2,Bee
16_1_burkle_usa_2013,2,3,5,4,Bee
16_1_burkle_usa_2013,2,3,6,2,Bee
16_1_burkle_usa_2013,2,3,6,5,Bee
16_1_burkle_usa_2013,2,3,7,2,Bee
16_1_burkle_usa_2013,2,3,7,3,Bee
16_1_burkle_usa_2013,2,3,8,3,Bee
16_1_burkle_usa_2013,2,3,8,4,Bee
16_1_burkle_usa_2013,2,3,9,3,Bee
16_1_burkle_usa_2013,2,3,9,5,Bee
16_1_burkle_usa_2013,2,3,10,4,Bee
16_1_burkle_usa_2013,2,3,10,5,Bee
16_1_burkle_usa_2013,7,4,1,1,Bee
16_1_burkle_usa_2013,7,4,1,4,Bee
16_1_burkle_usa_2013,7,4,1,5,Bee
16_1_burkle_usa_2013,7,4,2,1,Bee
16_1_burkle_usa_2013,7,4,2,2,Bee
16_1_burkle_usa_2013,7,4,2,5,Bee
16_1_burkle_usa_2013,7,4,3,1,Bee
16_1_burkle_usa_2013,7,4,3,3,Bee
16_1_burkle_usa_2013,7,4,3,5,Bee
16_1_burkle_usa_2013,7,4,4,1,Bee
16_1_burkle_usa_2013,7,4,4,2,Bee
16_1_burkle_usa_2013,7,4,4,3,Bee
16_1_burkle_usa_2013,7,4,5,1,Bee
16_1_burkle_usa_2013,7,4,5,2,Bee
16_1_burkle_usa_2013,7,4,5,4,Bee
16_1_burkle_usa_2013,7,4,6,1,Bee
16_1_burkle_usa_2013,7,4,6,3,Bee
16_1_burkle_usa_2013,7,4,6,4,Bee
16_1_burkle_usa_2013,7,4,7,2,Bee
16_1_burkle_usa_2013,7,4,7,3,Bee
16_1_burkle_usa_2013,7,4,7,4,Bee
16_1_burkle_usa_2013,7,4,8,2,Bee
16_1_burkle_usa_2013,7,4,8,4,Bee
16_1_burkle_usa_2013,7,4,8,5,Bee
16_1_burkle_usa_2013,7,4,9,2,Bee
16_1_burkle_usa_2013,7,4,9,3,Bee
16_1_burkle_usa_2013,7,4,9,5,Bee
16_1_burkle_usa_2013,7,4,10,3,Bee
16_1_burkle_usa_2013,7,4,10,4,Bee
16_1_burkle_usa_2013,7,4,10,5,Bee
16_1_burkle_usa_2013,17,5,1,1,Bee
16_1_burkle_usa_2013,17,5,1,3,Bee
16_1_burkle_usa_2013,17,5,1,4,Bee
16_1_burkle_usa_2013,17,5,1,5,Bee
16_1_burkle_usa_2013,17,5,2,1,Bee
16_1_burkle_usa_2013,17,5,2,2,Bee
16_1_burkle_usa_2013,17,5,2,4,Bee
16_1_burkle_usa_2013,17,5,2,5,Bee
16_1_burkle_usa_2013,17,5,3,1,Bee
16_1_burkle_usa_2013,17,5,3,2,Bee
16_1_burkle_usa_2013,17,5,3,3,Bee
16_1_burkle_usa_2013,17,5,3,5,Bee
16_1_burkle_usa_2013,17,5,4,1,Bee
16_1_burkle_usa_2013,17,5,4,2,Bee
16_1_burkle_usa_2013,17,5,4,3,Bee
16_1_burkle_usa_2013,17,5,4,4,Bee
16_1_burkle_usa_2013,17,5,5,2,Bee
16_1_burkle_usa_2013,17,5,5,3,Bee
16_1_burkle_usa_2013,17,5,5,4,Bee
16_1_burkle_usa_2013,17,5,5,5,Bee
